IdExpediente,Hora,Turno,Tipo_Accidente,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2018S000001,3,Noche,Alcance múltiple,429910.63,4580909.28,2.160723,41.374806
2018S000002,0,Noche,Colisión frontal-lateral,428854.85,4582229.02,2.1482810000000003,41.386492
2018S000003,2,Noche,Alcance,431423.35,4585106.03,2.1786209999999997,41.412675
2018S000004,9,Matutino,Choque vs objeto estático,431781.73,4586859.67,2.180756,41.428672999999996
2018S000005,9,Matutino,Vuelco (más de dos ruedas),431653.89,4590878.1,2.179432,41.463661
2018S000006,17,Tarde,Alcance,427951.34,4582651.53,2.1377330000000003,41.390612
2018S000007,18,Tarde,Alcance,433559.03,4585715.99,2.203081,41.418318
2018S000008,18,Tarde,Colisión frontal-lateral,427283.82,4581005.67,2.129219,41.375528
2018S000009,18,Tarde,Colisión Lateral,429810.42,4581602.4,2.159811,41.381177
2018S000010,19,Tarde,Colisión frontal-lateral,431022.1,4587552.94,2.173315,41.43463
2018S000011,19,Tarde,Atropellamiento,429789.41,4583121.06,2.158845,41.394428000000005
2018S000012,19,Tarde,Atropellamiento,431263.58,4581784.85,2.177156,41.382513
2018S000013,22,Noche,Colisión Lateral,431163.8,4583082.14,2.175728,41.394232
2018S000014,20,Tarde,Colisión frontal-lateral,432849.3,4582856.88,2.195174,41.392555
2018S000015,22,Noche,Colisión frontal-lateral,432900.47,4582345.91,2.1959470000000003,41.388026
2018S000016,0,Noche,Colisión Lateral,430165.67,4581957.58,2.163831,41.384174
2018S000017,7,Matutino,Colisión Lateral,431210.03,4583792.95,2.1754279999999997,41.400076
2018S000018,5,Noche,Colisión frontal-lateral,427453.47,4584930.37,2.131425,41.410674
2018S000019,9,Matutino,Colisión Lateral,429354.76,4583039.06,2.1539509999999997,41.394166999999996
2018S000020,9,Matutino,Otras,430438.54,4582673.41,2.167161,41.389918
2018S000021,9,Matutino,Alcance,426967.72,4584914.85,2.125779,41.410338
2018S000022,9,Matutino,Colisión frontal-lateral,430888.55,4584541.18,2.172148,41.407862
2018S000023,9,Matutino,Choque vs objeto estático,429724.41,4584965.82,2.158025,41.411326
2018S000023,9,Matutino,Caida (dos ruedas),429724.41,4584965.82,2.158025,41.411326
2018S000024,9,Matutino,Colisión Lateral,424610.52,4585995.05,2.096172,41.420583
2018S000025,11,Matutino,Atropellamiento,429759.52,4586260.45,2.158178,41.423025
2018S000026,14,Tarde,Colisión Lateral,425960.22,4582013.24,2.111662,41.385013
2018S000027,15,Tarde,Atropellamiento,428818.83,4581076.62,2.147168,41.376641
2018S000028,14,Tarde,Colisión frontal-lateral,433490.43,4588432.54,2.2034119999999997,41.443341
2018S000029,17,Tarde,Colisión Lateral,431366.11,4586384.07,2.177514,41.423817
2018S000030,16,Tarde,Atropellamiento,430962.39,4586765.11,2.172545,41.427864
2018S000031,13,Matutino,Caída interior vehículo,427049.01,4581302.86,2.126459,41.378096
2018S000032,17,Tarde,Atropellamiento,430717.53,4585162.29,2.169481,41.413212
2018S000033,18,Tarde,Colisión frontal-lateral,429215.1,4584145.74,2.1519220000000003,41.403931
2018S000034,17,Tarde,Alcance múltiple,431166.03,4581233.93,2.17575,41.3777
2018S000035,19,Tarde,Colisión frontal-lateral,429113.11,4582832.48,2.150772,41.391915000000004
2018S000036,18,Tarde,Alcance,431695.64,4588011.16,2.182811,41.439966
2018S000037,16,Tarde,Colisión Lateral,431767.04,4581764.39,2.183262,41.38258
2018S000038,20,Tarde,Colisión Lateral,428662.72,4582646.51,2.1461810000000003,41.390024
2018S000039,20,Tarde,Colisión Lateral,430055.9,4582836.31,2.1623040000000002,41.391909000000005
2018S000040,20,Tarde,Alcance,427212.84,4581439.4,2.126951,41.383072
2018S000041,19,Tarde,Otras,433467.6,4586866.04,2.203004,41.428573
2018S000041,19,Tarde,Caida (dos ruedas),433467.6,4586866.04,2.203004,41.428573
2018S000042,19,Tarde,Atropellamiento,432390.02,4587647.4,2.1896169999999997,41.435669
2018S000043,22,Noche,Choque vs objeto estático,432115.47,4581735.28,2.1870380000000003,41.382218
2018S000044,8,Matutino,Atropellamiento,428520.52,4582845.9,2.144349,41.392373
2018S000045,9,Matutino,Alcance,428646.61,4585378.43,2.145365,41.414984999999994
2018S000046,9,Matutino,Alcance,432115.62,4585274.89,2.186598,41.414315
2018S000047,11,Matutino,Colisión Lateral,428114.36,4584473.27,2.138821,41.406746999999996
2018S000048,11,Matutino,Alcance,430626.62,4583537.15,2.1686490000000003,41.398399
2018S000049,12,Matutino,Caida (dos ruedas),428735.02,4581779.15,2.146564,41.382537
2018S000050,9,Matutino,Alcance,425092.88,4581804.0,2.10672,41.383254
2018S000051,12,Matutino,Caida (dos ruedas),431264.19,4580754.87,2.135723,41.36384
2018S000051,12,Matutino,Alcance,431264.19,4580754.87,2.135723,41.36384
2018S000052,13,Matutino,Colisión frontal-lateral,428092.13,4583662.85,2.138727,41.399276
2018S000053,15,Tarde,Alcance,430067.33,4581411.11,2.1625389999999998,41.37934
2018S000054,17,Tarde,Colisión Lateral,429718.16,4578561.81,2.156821,41.352475
2018S000055,17,Tarde,Caida (dos ruedas),430995.49,4583669.1,2.1731700000000003,41.400095
2018S000055,17,Tarde,Colisión Lateral,430995.49,4583669.1,2.1731700000000003,41.400095
2018S000056,17,Tarde,Alcance,427112.9,4582001.08,2.15025,41.40741
2018S000057,19,Tarde,Alcance múltiple,432112.05,4588865.69,2.187422,41.447051
2018S000058,18,Tarde,Alcance,427514.81,4585278.33,2.131426,41.414127
2018S000059,19,Tarde,Atropellamiento,429654.72,4582940.83,2.157359,41.39331
2018S000060,20,Tarde,Caida (dos ruedas),428679.7,4581813.37,2.146028,41.383069
2018S000060,20,Tarde,Colisión Lateral,428679.7,4581813.37,2.146028,41.383069
2018S000061,20,Tarde,Colisión Lateral,428518.97,4586993.98,2.143363,41.429486
2018S000062,21,Tarde,Alcance,431126.51,4588675.44,2.176155,41.44538
2018S000063,21,Tarde,Colisión Lateral,430540.69,4583823.02,2.1675020000000003,41.400966
2018S000064,19,Tarde,Caída interior vehículo,432111.43,4586046.02,2.1864630000000003,41.421359
2018S000065,23,Noche,Colisión frontal-lateral,433114.41,4584935.8,2.1981900000000003,41.411891
2018S000066,6,Matutino,Caida (dos ruedas),427049.01,4581302.86,2.126459,41.378096
2018S000067,7,Matutino,Colisión frontal-lateral,432211.14,4585084.11,2.187763,41.412605
2018S000068,7,Matutino,Alcance,430383.48,4580902.78,2.166566,41.374763
2018S000069,8,Matutino,Colisión Lateral,432113.76,4585394.94,2.18689,41.415288000000004
2018S000070,9,Matutino,Atropellamiento,426314.71,4576253.13,2.117373,41.332873
2018S000071,11,Matutino,Colisión frontal-lateral,428559.25,4581357.72,2.14483,41.378807
2018S000072,11,Matutino,Caida (dos ruedas),429087.75,4583367.57,2.150741,41.39683
2018S000073,9,Matutino,Atropellamiento,429435.85,4582555.9,2.155093,41.389883000000005
2018S000074,12,Matutino,Otras,431302.55,4582844.44,2.176819,41.392227
2018S000075,12,Matutino,Atropellamiento,429573.35,4584038.9,2.1564349999999997,41.402998
2018S000076,14,Tarde,Atropellamiento,425482.01,4581542.53,2.1076919999999997,41.380111
2018S000076,14,Tarde,Alcance,425482.01,4581542.53,2.1076919999999997,41.380111
2018S000077,14,Tarde,Alcance,427816.89,4583459.0,2.135364,41.397778
2018S000078,14,Tarde,Alcance múltiple,429040.93,4582459.77,2.1502470000000002,41.388615
2018S000079,15,Tarde,Colisión Lateral,430542.38,4585129.01,2.167792,41.412867
2018S000080,13,Matutino,Colisión Lateral,431638.38,4583547.34,2.1811990000000003,41.399111
2018S000081,17,Tarde,Colisión frontal-lateral,432585.19,4583200.75,2.192754,41.395653
2018S000082,18,Tarde,Colisión frontal-lateral,427903.7,4579277.77,2.137165,41.359905
2018S000083,13,Matutino,Caída interior vehículo,431513.68,4584771.51,2.179675,41.409883
2018S000084,18,Tarde,Atropellamiento,428866.73,4584342.68,2.147666,41.405633
2018S000085,19,Tarde,Colisión Lateral,428886.41,4581485.88,2.1482810000000003,41.379678000000006
2018S000086,18,Tarde,Colisión Lateral,428814.36,4587295.45,2.147137,41.432059
2018S000087,19,Tarde,Colisión frontal-lateral,429836.27,4583006.53,2.15998,41.393601000000004
2018S000088,15,Tarde,Alcance,430920.02,4583421.04,2.172037,41.397542
2018S000089,21,Tarde,Colisión Frontal,431593.05,4584137.74,2.180505,41.404176
2018S000089,21,Tarde,Colisión Lateral,431593.05,4584137.74,2.180505,41.404176
2018S000090,16,Tarde,Caída interior vehículo,429075.93,4583359.39,2.150741,41.39683
2018S000091,7,Matutino,Alcance,428561.43,4579208.19,2.1478189999999997,41.359964
2018S000092,8,Matutino,Atropellamiento,426741.27,4582066.07,2.122488,41.384440999999995
2018S000093,9,Matutino,Colisión Lateral,429578.48,4583022.39,2.156937,41.393761
2018S000094,11,Matutino,Colisión Lateral,431350.0,4580998.35,2.177378,41.375299
2018S000095,9,Matutino,Atropellamiento,425869.53,4583046.72,2.112079,41.393996
2018S000096,10,Matutino,Colisión Lateral,427856.2,4581255.39,2.136053,41.377633
2018S000097,11,Matutino,Choque vs objeto estático,431388.86,4585385.98,2.178032,41.415161
2018S000098,12,Matutino,Alcance,429437.11,4587141.6,2.155007,41.430587
2018S000099,15,Tarde,Colisión frontal-lateral,431621.37,4587848.61,2.180532,41.437181
2018S000100,15,Tarde,Colisión frontal-lateral,427097.51,4582070.36,2.126946,41.385013
2018S000101,16,Tarde,Alcance,429184.96,4581778.43,2.151944,41.382571
2018S000102,15,Tarde,Alcance,429564.28,4582120.18,2.156441,41.385682
2018S000103,17,Tarde,Alcance,432402.22,4584365.77,2.190129,41.406151
2018S000104,16,Tarde,Atropellamiento,429031.15,4584374.2,2.1498,41.405936
2018S000105,18,Tarde,Otras,430506.17,4584932.87,2.167481,41.410959999999996
2018S000106,16,Tarde,Colisión frontal-lateral,430706.38,4583594.24,2.169928,41.399132
2018S000107,13,Matutino,Colisión Lateral,429293.92,4587413.06,2.152298,41.43376
2018S000108,18,Tarde,Colisión frontal-lateral,431488.03,4583807.36,2.178829,41.400958
2018S000109,17,Tarde,Caída interior vehículo,431101.37,4583996.88,2.174311,41.402644
2018S000110,21,Tarde,Colisión Lateral,431904.73,4586856.55,2.18416,41.428658
2018S000111,19,Tarde,Choque vs objeto estático,432952.21,4584961.31,2.197063,41.411044
2018S000112,23,Noche,Atropellamiento,430029.81,4581025.36,2.162075,41.376073999999996
2018S000113,0,Noche,Colisión frontal-lateral,431834.85,4588488.7,2.182985,41.443284999999996
2018S000114,2,Noche,Choque vs objeto estático,428026.41,4577719.18,2.136396,41.345159
2018S000115,5,Noche,Choque vs objeto estático,432922.16,4588961.81,2.1932810000000003,41.447326000000004
2018S000116,10,Matutino,Choque vs objeto estático,432902.18,4584973.73,2.196164,41.41186
2018S000117,13,Matutino,Atropellamiento,431697.52,4588061.46,2.181022,41.439046999999995
2018S000118,13,Matutino,Atropellamiento,432240.0,4587015.58,2.187891,41.430004
2018S000119,13,Matutino,Colisión Lateral,428230.83,4583476.99,2.139896,41.397847999999996
2018S000120,19,Tarde,Alcance múltiple,431758.8,4581564.54,2.182875,41.381261
2018S000121,19,Tarde,Caida (dos ruedas),429033.5,4584327.03,2.1501740000000003,41.405215000000005
2018S000121,19,Tarde,Atropellamiento,429033.5,4584327.03,2.1501740000000003,41.405215000000005
2018S000122,19,Tarde,Colisión Lateral,428563.96,4582637.64,2.144561,41.390232
2018S000123,19,Tarde,Atropellamiento,427693.15,4582286.36,2.134184,41.387013
2018S000124,22,Noche,Alcance,429505.68,4581939.71,2.155839,41.383994
2018S000125,19,Tarde,Colisión Lateral,428129.83,4585705.33,2.1387680000000002,41.417582
2018S000126,19,Tarde,Colisión frontal-lateral,431857.79,4582523.67,2.18304,41.388628000000004
2018S000126,19,Tarde,Colisión Lateral,431857.79,4582523.67,2.18304,41.388628000000004
2018S000127,20,Tarde,Alcance múltiple,432020.49,4583188.19,2.185695,41.395513
2018S000128,0,Noche,Alcance,425387.61,4581830.33,2.106528,41.382695
2018S000129,23,Noche,Atropellamiento,432668.35,4582176.76,2.19411,41.386683000000005
2018S000130,2,Noche,Colisión frontal-lateral,431181.96,4581170.47,2.175895,41.377268
2018S000131,22,Noche,Otras,431477.85,4586756.7,2.1788,41.427607
2018S000132,2,Noche,Caida (dos ruedas),428399.57,4581545.29,2.143863,41.380544
2018S000133,3,Noche,Alcance,427456.88,4580631.98,2.131711,41.36975
2018S000134,6,Matutino,Choque vs objeto estático,427536.97,4583649.28,2.132172,41.399237
2018S000135,6,Matutino,Alcance,430564.15,4585069.65,2.167898,41.412279999999996
2018S000136,7,Matutino,Colisión frontal-lateral,429239.21,4584409.07,2.1523849999999998,41.406385
2018S000137,10,Matutino,Alcance,429413.25,4581441.99,2.155159,41.379583000000004
2018S000138,11,Matutino,Alcance,432156.34,4584447.69,2.187177,41.406704
2018S000139,12,Matutino,Alcance,425092.88,4581804.0,2.1047540000000002,41.38224
2018S000140,13,Matutino,Caída interior vehículo,427480.93,4582003.8,2.13154,41.384449
2018S000141,17,Tarde,Choque vs objeto estático,433193.29,4589018.27,2.19868,41.448297
2018S000142,19,Tarde,Alcance,428041.88,4579046.51,2.138808,41.35795
2018S000143,19,Tarde,Alcance,432704.73,4582076.17,2.194003,41.385555
2018S000144,19,Tarde,Caida (dos ruedas),430185.78,4584488.83,2.163616,41.40713
2018S000145,20,Tarde,Caida (dos ruedas),432536.89,4585690.25,2.191402,41.417911
2018S000146,21,Tarde,Colisión Lateral,429416.91,4580812.56,2.154601,41.373878999999995
2018S000147,0,Noche,Caída interior vehículo,429206.87,4581679.05,2.152516,41.381733000000004
2018S000148,1,Noche,Colisión frontal-lateral,429059.23,4581244.45,2.1505400000000003,41.377974
2018S000149,6,Matutino,Colisión frontal-lateral,426227.76,4583618.35,2.1165599999999998,41.398962
2018S000150,7,Matutino,Caida (dos ruedas),427265.97,4576644.81,2.129612,41.336163
2018S000150,7,Matutino,Colisión Lateral,427265.97,4576644.81,2.129612,41.336163
2018S000151,8,Matutino,Colisión Lateral,430515.24,4579432.98,2.1681209999999997,41.361562
2018S000152,7,Matutino,Alcance,430372.95,4582949.75,2.1663759999999996,41.393276
2018S000153,21,Tarde,Caida (dos ruedas),431235.13,4585749.97,2.176614,41.419119
2018S000154,7,Matutino,Atropellamiento,431972.77,4588851.25,2.184825,41.446719
2018S000155,8,Matutino,Alcance,427374.04,4582296.83,2.130226,41.387078
2018S000156,8,Matutino,Colisión Lateral,430845.52,4588484.48,2.170409,41.443195
2018S000157,7,Matutino,Colisión frontal-lateral,429933.07,4584340.18,2.1606970000000003,41.405702000000005
2018S000158,9,Matutino,Atropellamiento,432170.35,4584619.76,2.186855,41.408522999999995
2018S000159,7,Matutino,Caida (dos ruedas),432107.43,4584782.83,2.186556,41.409883
2018S000160,5,Noche,Alcance,429982.88,4588112.4,2.159589,41.439474
2018S000161,9,Matutino,Colisión Lateral,432924.77,4584315.75,2.19619,41.405376000000004
2018S000162,7,Matutino,Colisión Lateral,430614.96,4582776.0,2.1686360000000002,41.39157
2018S000162,7,Matutino,Choque vs objeto estático,430614.96,4582776.0,2.1686360000000002,41.39157
2018S000163,10,Matutino,Colisión frontal-lateral,427612.23,4580292.08,2.132916,41.368935
2018S000164,12,Matutino,Colisión Lateral,429461.94,4582050.42,2.155059,41.384771
2018S000165,12,Matutino,Colisión Lateral,429711.67,4584955.86,2.157598,41.411227000000004
2018S000166,13,Matutino,Colisión Lateral,429387.55,4583102.07,2.1543259999999997,41.394593
2018S000167,12,Matutino,Colisión Lateral,428899.8,4581069.1,2.148218,41.376249
2018S000168,12,Matutino,Choque vs objeto estático,432305.53,4586859.89,2.188693,41.428607
2018S000169,12,Matutino,Alcance,430793.59,4585211.7,2.1707,41.413928999999996
2018S000170,15,Tarde,Colisión Lateral,425526.04,4582524.88,2.108197,41.389371000000004
2018S000171,17,Tarde,Atropellamiento,428820.86,4582695.62,2.147149,41.390747999999995
2018S000172,14,Tarde,Colisión Lateral,430347.9,4582275.11,2.165353,41.387244
2018S000173,18,Tarde,Colisión Lateral,430463.13,4580374.29,2.167725,41.370096999999994
2018S000174,13,Matutino,Colisión Lateral,426019.47,4581139.86,2.1138470000000003,41.376546999999995
2018S000175,17,Tarde,Alcance,430938.31,4583704.88,2.1731700000000003,41.400095
2018S000176,18,Tarde,Colisión frontal-lateral,433008.41,4588384.1,2.196796,41.442581
2018S000177,13,Matutino,Atropellamiento,427647.24,4583995.4,2.133479,41.402413
2018S000178,19,Tarde,Otras,429645.48,4579736.54,2.154352,41.361915
2018S000179,20,Tarde,Colisión Lateral,430794.78,4582760.74,2.170988,41.391484999999996
2018S000180,15,Tarde,Choque vs objeto estático,424521.53,4586541.21,2.095583,41.425042
2018S000181,21,Tarde,Colisión Lateral,429100.31,4582353.7,2.151235,41.387871999999994
2018S000182,16,Tarde,Alcance,434443.92,4584049.58,2.217908,41.405822
2018S000183,15,Tarde,Caida (dos ruedas),430300.85,4584633.39,2.164942,41.40846
2018S000184,17,Tarde,Colisión Lateral,427613.75,4583482.51,2.132853,41.397779
2018S000185,18,Tarde,Colisión frontal-lateral,431396.02,4585040.39,2.1777330000000004,41.4121
2018S000186,23,Noche,Alcance,429924.06,4585142.0,2.160393,41.412929999999996
2018S000187,6,Matutino,Colisión frontal-lateral,431504.01,4588761.43,2.178773,41.445640000000004
2018S000188,15,Tarde,Colisión Lateral,429289.75,4582209.64,2.1528,41.386489000000005
2018S000189,9,Matutino,Alcance,428583.67,4577531.66,2.14584,41.344353000000005
2018S000190,8,Matutino,Colisión Lateral,430137.13,4583034.48,2.16343,41.394354
2018S000191,9,Matutino,Colisión Lateral,432564.66,4585531.94,2.190771,41.417254
2018S000192,9,Matutino,Caida (dos ruedas),427678.8,4583242.9,2.128001,41.382867
2018S000192,9,Matutino,Alcance,427678.8,4583242.9,2.128001,41.382867
2018S000193,9,Matutino,Colisión frontal-lateral,432125.13,4586559.74,2.186229,41.425540999999996
2018S000194,8,Matutino,Colisión frontal-lateral,427886.42,4582774.02,2.136365,41.391619
2018S000195,9,Matutino,Colisión Lateral,431072.71,4582993.8,2.1744220000000003,41.394038
2018S000196,11,Matutino,Alcance,427667.15,4583721.96,2.13369,41.399933000000004
2018S000197,10,Matutino,Colisión Lateral,425425.89,4581800.61,2.106989,41.382431
2018S000198,11,Matutino,Colisión frontal-lateral,430338.43,4584666.24,2.165423,41.408762
2018S000199,11,Matutino,Colisión frontal-lateral,431687.57,4587058.37,2.181416,41.43034
2018S000200,11,Matutino,Atropellamiento,427445.36,4581967.6,2.1308599999999998,41.384175
2018S000201,10,Matutino,Colisión frontal-lateral,430294.48,4580634.86,2.165299,41.372468
2018S000202,12,Matutino,Atropellamiento,432887.43,4584733.78,2.195893,41.409506
2018S000203,8,Matutino,Caida (dos ruedas),431414.92,4585159.44,2.178228,41.413216
2018S000204,12,Matutino,Choque vs objeto estático,431364.99,4586427.63,2.177489,41.424585
2018S000205,11,Matutino,Alcance,427700.96,4585357.3,2.131585,41.413949
2018S000206,13,Matutino,Colisión frontal-lateral,427251.31,4582641.93,2.129005,41.39008
2018S000207,14,Tarde,Colisión Lateral,432098.83,4584629.17,2.186855,41.408522999999995
2018S000208,13,Matutino,Caida (dos ruedas),431932.5,4587307.93,2.184281,41.432584999999996
2018S000209,17,Tarde,Colisión frontal-lateral,426683.78,4582832.09,2.122062,41.391882
2018S000210,16,Tarde,Colisión Lateral,428662.72,4582646.51,2.1461810000000003,41.390024
2018S000211,14,Tarde,Caida (dos ruedas),430408.41,4582738.22,2.165956,41.391288
2018S000212,17,Tarde,Alcance,433010.8,4584901.86,2.19735,41.411031
2018S000213,16,Tarde,Colisión frontal-lateral,433123.02,4586300.49,2.1997459999999998,41.424763
2018S000214,10,Matutino,Colisión Lateral,432103.18,4581691.62,2.186253,41.382616999999996
2018S000215,19,Tarde,Alcance,429027.83,4580682.83,2.150194,41.372689
2018S000216,19,Tarde,Caída interior vehículo,431624.07,4584562.6,2.181123,41.407749
2018S000217,18,Tarde,Alcance,430299.78,4582237.32,2.164013,41.386548
2018S000218,19,Tarde,Colisión frontal-lateral,431603.29,4583588.18,2.1811990000000003,41.399111
2018S000219,19,Tarde,Colisión Frontal,428356.28,4580964.62,2.142271,41.37538
2018S000220,19,Tarde,Atropellamiento,430288.82,4583617.27,2.1652430000000003,41.399277000000005
2018S000221,9,Matutino,Alcance,433638.93,4587693.76,2.204717,41.436248
2018S000222,10,Matutino,Alcance,431420.12,4582835.27,2.178554,41.392283
2018S000223,9,Matutino,Caída interior vehículo,429863.25,4587507.83,2.159391,41.434233
2018S000224,11,Matutino,Caída interior vehículo,431482.46,4582762.3,2.179886,41.391612
2018S000225,13,Matutino,Alcance,430076.38,4585060.04,2.162016,41.412653000000006
2018S000226,13,Matutino,Colisión Lateral,430885.56,4584599.34,2.172148,41.407862
2018S000227,13,Matutino,Colisión Lateral,429774.89,4582319.67,2.159236,41.387724
2018S000228,14,Tarde,Atropellamiento,428399.57,4581545.29,2.141811,41.379246
2018S000229,15,Tarde,Colisión frontal-lateral,429981.63,4582342.25,2.161524,41.387809000000004
2018S000230,15,Tarde,Atropellamiento,427556.27,4582525.23,2.1326080000000003,41.389624
2018S000231,16,Tarde,Alcance,432302.59,4584136.26,2.188682,41.403765
2018S000232,16,Tarde,Alcance,429447.84,4583224.34,2.1547110000000003,41.395317
2018S000233,16,Tarde,Colisión frontal-lateral,427595.07,4587272.4,2.130978,41.431754
2018S000233,16,Tarde,Caida (dos ruedas),427595.07,4587272.4,2.130978,41.431754
2018S000234,17,Tarde,Atropellamiento,430294.37,4583211.15,2.165249,41.395857
2018S000235,19,Tarde,Colisión frontal-lateral,427585.89,4577869.16,2.1333439999999997,41.346716
2018S000236,15,Tarde,Alcance,428694.42,4581310.5,2.1461330000000003,41.378313
2018S000237,18,Tarde,Alcance,432364.82,4584274.74,2.189613,41.405097999999995
2018S000238,22,Noche,Colisión Lateral,431496.02,4583977.61,2.178945,41.402738
2018S000239,20,Tarde,Atropellamiento,426267.55,4583643.12,2.116981,41.399322
2018S000240,17,Tarde,Alcance,427661.77,4585316.98,2.135434,41.414803000000006
2018S000241,22,Noche,Colisión frontal-lateral,431511.02,4585166.35,2.17938,41.413423
2018S000242,6,Matutino,Caida (dos ruedas),433114.82,4582556.54,2.197996,41.389281
2018S000242,6,Matutino,Colisión Lateral,433114.82,4582556.54,2.197996,41.389281
2018S000243,8,Matutino,Alcance,426175.36,4584002.06,2.11538,41.402238
2018S000244,9,Matutino,Caida (dos ruedas),427113.64,4582130.47,2.127194,41.385723999999996
2018S000245,10,Matutino,Colisión Lateral,428272.81,4584195.38,2.140721,41.40442
2018S000246,10,Matutino,Colisión frontal-lateral,429514.77,4581738.44,2.156193,41.382233
2018S000247,12,Matutino,Alcance,432165.69,4584600.32,2.187473,41.408553999999995
2018S000249,13,Matutino,Colisión frontal-lateral,431478.6,4585665.78,2.178867,41.417846000000004
2018S000250,15,Tarde,Choque vs objeto estático,432019.09,4590019.07,2.185038,41.456986
2018S000251,13,Matutino,Colisión frontal-lateral,431296.26,4588794.18,2.17659,41.445893
2018S000252,14,Tarde,Atropellamiento,426980.56,4584831.31,2.127363,41.411322999999996
2018S000253,15,Tarde,Colisión Lateral,430399.14,4582230.23,2.166274,41.386559999999996
2018S000254,16,Tarde,Alcance,427507.58,4583004.6,2.131728,41.393562
2018S000255,15,Tarde,Atropellamiento,429924.21,4583269.19,2.160499,41.39571
2018S000256,14,Tarde,Alcance,430276.67,4582787.3,2.165447,41.392142
2018S000257,15,Tarde,Alcance,429768.22,4578674.46,2.159933,41.355195
2018S000258,17,Tarde,Colisión Lateral,427993.44,4583149.31,2.1375319999999998,41.394812
2018S000259,18,Tarde,Alcance múltiple,429231.13,4582220.28,2.1528,41.386489000000005
2018S000260,19,Tarde,Colisión frontal-lateral,431587.49,4587061.65,2.179884,41.430233
2018S000261,19,Tarde,Atropellamiento,427172.17,4583085.09,2.12799,41.394081
2018S000262,20,Tarde,Alcance,429087.12,4582566.37,2.150548,41.389905999999996
2018S000263,20,Tarde,Alcance,429738.36,4586285.2,2.158055,41.423132
2018S000264,21,Tarde,Caida (dos ruedas),431470.87,4586219.94,2.178619,41.422703000000006
2018S000265,23,Noche,Caida (dos ruedas),427686.51,4581124.11,2.13414,41.376339
2018S000265,23,Noche,Colisión frontal-lateral,427686.51,4581124.11,2.13414,41.376339
2018S000266,1,Noche,Alcance,433169.99,4585881.12,2.199239,41.419635
2018S000267,4,Noche,Choque vs objeto estático,431886.02,4584204.84,2.184199,41.404828
2018S000268,8,Matutino,Colisión Lateral,429875.82,4582717.32,2.160097,41.391088
2018S000269,7,Matutino,Alcance,426436.38,4584336.28,2.118418,41.40482
2018S000270,9,Matutino,Caida (dos ruedas),427143.16,4584946.47,2.126606,41.410453000000004
2018S000271,8,Matutino,Caída interior vehículo,428042.8,4580028.12,2.1384939999999997,41.366704999999996
2018S000272,9,Matutino,Colisión Lateral,430834.54,4583679.74,2.17165,41.399561
2018S000273,8,Matutino,Colisión frontal-lateral,430206.11,4583312.88,2.164096,41.396715
2018S000274,9,Matutino,Colisión Lateral,429064.54,4584034.98,2.150161,41.402759
2018S000275,10,Matutino,Colisión frontal-lateral,433011.04,4583010.2,2.197259,41.393964000000004
2018S000276,11,Matutino,Alcance,428152.35,4584296.71,2.139654,41.405051
2018S000277,11,Matutino,Alcance,428175.32,4584278.03,2.139574,41.404994
2018S000278,10,Matutino,Alcance,431927.77,4583910.67,2.184504,41.402012
2018S000279,8,Matutino,Colisión frontal-lateral,430637.43,4583952.63,2.169228,41.402271
2018S000280,10,Matutino,Otras,428831.0,4582150.57,2.147668,41.385891
2018S000280,10,Matutino,Caida (dos ruedas),428831.0,4582150.57,2.147668,41.385891
2018S000281,11,Matutino,Colisión Lateral,426689.34,4581054.52,2.122407,41.375780999999996
2018S000282,13,Matutino,Colisión Lateral,426681.59,4581027.74,2.122188,41.375827
2018S000283,11,Matutino,Alcance,430817.8,4582213.63,2.171421,41.386633
2018S000284,13,Matutino,Alcance,430930.42,4583864.57,2.1725790000000003,41.401512
2018S000285,14,Tarde,Colisión Lateral,431017.53,4582939.86,2.173277,41.393182
2018S000286,14,Tarde,Alcance,426095.23,4582152.72,2.11495,41.385664
2018S000287,14,Tarde,Alcance múltiple,426833.76,4584660.17,2.127363,41.411322999999996
2018S000288,15,Tarde,Alcance,432156.23,4584503.34,2.1871720000000003,41.407432
2018S000289,15,Tarde,Colisión Lateral,428509.31,4585101.95,2.143472,41.412445
2018S000290,16,Tarde,Choque con animal en vía,428589.4,4585059.08,2.1444349999999996,41.412065999999996
2018S000291,16,Tarde,Atropellamiento,427029.41,4582450.96,2.12573,41.388489
2018S000292,14,Tarde,Caida (dos ruedas),430544.39,4582737.94,2.168329,41.391228999999996
2018S000293,16,Tarde,Colisión Lateral,430092.93,4587851.32,2.1619,41.437337
2018S000294,15,Tarde,Alcance,426457.67,4584324.4,2.118314,41.404928999999996
2018S000294,15,Tarde,Colisión Lateral,426457.67,4584324.4,2.118314,41.404928999999996
2018S000295,17,Tarde,Colisión Lateral,427314.69,4581452.31,2.129872,41.379603
2018S000296,17,Tarde,Caída interior vehículo,428177.09,4580231.88,2.1409130000000003,41.368518
2018S000297,18,Tarde,Colisión frontal-lateral,430263.0,4584112.57,2.164151,41.403506
2018S000298,20,Tarde,Alcance,428505.54,4582566.09,2.143726,41.389604999999996
2018S000299,21,Tarde,Colisión Lateral,429413.25,4581441.99,2.1545229999999997,41.379418
2018S000300,20,Tarde,Colisión frontal-lateral,431079.2,4584773.02,2.1743580000000002,41.409499
