IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2017S002417,20,No es causa del peatón,Turismo,Altea,SEAT,Negre,B,7,"431614,17","4584005,78",2.18074,41.402835
2017S002417,20,No es causa del peatón,Turismo,FIESTA,FORD,Blanc,B,9,"431614,17","4584005,78",2.18074,41.402835
2017S002418,19,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,granate,B,43,"431053,22","4583285,07",2.174112,41.396302
2017S002418,19,No es causa del peatón,Motocicleta,GSX 600,SUZUKI,Blau,A,27,"431053,22","4583285,07",2.174112,41.396302
2017S002419,21,No es causa del peatón,Furgoneta,VITO,MERCEDES,Blanc,B,9,"433174,44","4584943,31",2.199298,41.411415
2017S002419,21,No es causa del peatón,Turismo,LACETTI,CHEVROLET,MarrĂł,B,18,"433174,44","4584943,31",2.199298,41.411415
2017S002420,22,No es causa del peatón,Motocicleta,T MAX,YAMAHA,Negre,A2,3,"430562,1","4583352,3",2.168231,41.396863
2017S002420,22,No es causa del peatón,Turismo,Gran Scenic,RENAULT,Vermell,B,21,"430562,1","4583352,3",2.168231,41.396863
2017S002421,0,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,B,11,"429199,13","4583073,7",2.151961,41.394232
2017S002421,0,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre/Groc,B,8,"429199,13","4583073,7",2.151961,41.394232
2017S002421,0,No es causa del peatón,Turismo,C4,CITROEN,Vermell,B,11,"429199,13","4583073,7",2.151961,41.394232
2017S002422,1,Desobedecer Semáforo,Turismo,ASTRA,OPEL,Gris,B,17,"429777,54","4583525,9",2.158821,41.398353
2017S002423,9,No es causa del peatón,Turismo,308,PEUGEOT,Blanc,B,4,"433665,47","4583645,99",2.205315,41.399765
2017S002423,9,No es causa del peatón,Turismo,VENTO,VOLKSWAGEN,Gris,B,8,"433665,47","4583645,99",2.205315,41.399765
2017S002424,6,No es causa del peatón,Turismo,LEON,SEAT,Vermell,B,12,"433027,27","4586394,56",2.197379,41.424471
2017S002425,21,No es causa del peatón,Turismo,MEGANE,RENAULT,Desconocido,B,23,"429700,3","4586536,92",2.15755,41.425466
2017S002426,14,Otras,Bicicleta,Desconocido,BICING,Vermell,Desconocido,Desconocido,"432312,11","4581057,42",2.18942,41.376342
2017S002427,16,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,MarrĂł,B,28,"429326,92","4581700,52",2.15364,41.381877
2017S002428,15,No es causa del peatón,Turismo,Desconocido,MERCEDES,Platejat,B,36,"430078,81","4588031,79",2.161901,41.438964
2017S002428,15,No es causa del peatón,Turismo,RENEGADE,JEEP,Negre,B,16,"430078,81","4588031,79",2.161901,41.438964
2017S002429,15,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,A2,4,"427676,29","4581257,6",2.133962,41.37774
2017S002429,15,No es causa del peatón,Turismo,LEON,SEAT,Blanc,B,28,"427676,29","4581257,6",2.133962,41.37774
2017S002430,18,No es causa del peatón,Turismo,C 220,MERCEDES,Negre,B,8,"431677,9","4583089,96",2.181598,41.39459
2017S002431,20,No es causa del peatón,Motocicleta,PCX,HONDA,Blanc,B,14,"432718,41","4587353,5",2.193574,41.433083
2017S002431,20,No es causa del peatón,Turismo,V40,VOLVO,Verd,B,22,"432718,41","4587353,5",2.193574,41.433083
2017S002432,20,No es causa del peatón,Turismo,300,MERCEDES,Gris,B,47,"428677,15","4583272,85",2.145694,41.395978
2017S002432,20,No es causa del peatón,Turismo,Altea,SEAT,Blau,B,22,"428677,15","4583272,85",2.145694,41.395978
2017S002432,20,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,Desconocido,Desconocido,"428677,15","4583272,85",2.145694,41.395978
2017S002432,20,No es causa del peatón,Turismo,PASSAT,VOLKSWAGEN,Negre,Desconocido,Desconocido,"428677,15","4583272,85",2.145694,41.395978
2017S002433,22,No es causa del peatón,Motocicleta,GTS 125,SYM,Negre,B,3,"432361,51","4583142,17",2.189773,41.395126
2017S002434,21,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Gris,A,9,"431080,64","4583074,73",2.174459,41.394404
2017S002434,21,No es causa del peatón,Turismo,CLIO,RENAULT,Gris,B,2,"431080,64","4583074,73",2.174459,41.394404
2017S002435,6,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,10,"429416,67","4586125,67",2.1542,41.421739
2017S002435,6,No es causa del peatón,Turismo,A6,AUDI,Gris,B,8,"429416,67","4586125,67",2.1542,41.421739
2017S002436,8,No es causa del peatón,Motocicleta,Z800,KAWASAKI,Negre,A2,2,"433630,18","4583034,46",2.204963,41.394259
2017S002436,8,No es causa del peatón,Turismo,IBIZA,SEAT,Vermell,B,10,"433630,18","4583034,46",2.204963,41.394259
2017S002437,8,No es causa del peatón,Furgoneta,MASTER,RENAULT,Blanc,B,9,"430938,09","4582132,09",2.172868,41.385908
2017S002438,7,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,19,"428960,17","4587493,36",2.148583,41.43402
2017S002438,7,No es causa del peatón,Turismo,I 30,HYUNDAI,Negre,B,8,"428960,17","4587493,36",2.148583,41.43402
2017S002438,7,No es causa del peatón,Turismo,ML 270,MERCEDES,Gris,B,36,"428960,17","4587493,36",2.148583,41.43402
2017S002438,7,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Vermell,B,18,"428960,17","4587493,36",2.148583,41.43402
2017S002439,11,No es causa del peatón,Furgoneta,PARTNER,PEUGEOT,Blanc,B,9,"433848,15","4583626,2",2.207506,41.399609
2017S002439,11,No es causa del peatón,Turismo,SPORTAGE,KIA,Gris,B,34,"433848,15","4583626,2",2.207506,41.399609
2017S002440,11,No es causa del peatón,AutobĂşs,S-319 GTHD,SETRA,Blanc,D,36,"430954,32","4582448,58",2.173023,41.388755
2017S002441,11,No es causa del peatón,"Camión <= 3,5 Tm",CABSTAR,NISSAN,Blanc,C1,18,"428707,43","4581031,03",2.146317,41.375797
2017S002441,11,No es causa del peatón,Motocicleta,R6,YAMAHA,Vermell,B,7,"428707,43","4581031,03",2.146317,41.375797
2017S002442,10,No es causa del peatón,Turismo,A3,AUDI,Blanc,B,6,"431933,91","4588581,6",2.184041,41.444077
2017S002442,10,No es causa del peatón,Turismo,TUCSON,HYUNDAI,Negre,B,34,"431933,91","4588581,6",2.184041,41.444077
2017S002442,10,No es causa del peatón,Turismo,ZAFIRA,OPEL,Gris,B,23,"431933,91","4588581,6",2.184041,41.444077
2017S002443,11,No es causa del peatón,AutobĂşs,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"429671,49","4584717,63",2.157415,41.40908
2017S002443,11,No es causa del peatón,Ciclomotor,JET 50,SYM,Desconocido,Desconocido,Desconocido,"429671,49","4584717,63",2.157415,41.40908
2017S002444,11,No es causa del peatón,Motocicleta,WW125EX2,HONDA,Blanc,B,5,"433710,54","4587498,59",2.20543,41.434471
2017S002444,11,No es causa del peatón,Turismo,A4,AUDI,Gris,B,4,"433710,54","4587498,59",2.20543,41.434471
2017S002445,12,Desobedecer Semáforo,Motocicleta,SH 125,HONDA,Blau,A,47,"426648,52","4584001,84",2.121337,41.402361
2017S002446,14,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Blanc,B,38,"429105,57","4582045,07",2.150957,41.384965
2017S002446,14,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,41,"429105,57","4582045,07",2.150957,41.384965
2017S002447,13,No es causa del peatón,Motocicleta,CB 500,HONDA,Blanc,A,2,"429621,49","4582051,04",2.157127,41.385064
2017S002447,13,No es causa del peatón,Motocicleta,Desconocido,KAWASAKI,Negre,A1,8,"429621,49","4582051,04",2.157127,41.385064
2017S002448,14,No es causa del peatón,Turismo,B200,MERCEDES,Blau,B,31,"427338,71","4583841,45",2.12961,41.400983
2017S002448,14,No es causa del peatón,Turismo,FUSION,FORD,Blau,B,42,"427338,71","4583841,45",2.12961,41.400983
2017S002449,13,No es causa del peatón,Ciclomotor,XL 50,VESPA,Negre,B,2,"431681,96",4587092,2.181193,41.430644
2017S002450,14,No es causa del peatón,Motocicleta,Desconocido,Desconocido,Blanc,A1,1,"428702,98","4584183,43",2.145885,41.404185
2017S002450,14,No es causa del peatón,Turismo,XSARA,CITROEN,Gris,B,30,"428702,98","4584183,43",2.145885,41.404185
2017S002451,14,No es causa del peatón,Motocicleta,VESPA,PIAGGIO,Blau,B,17,"427851,07","4584542,88",2.135663,41.407342
2017S002451,14,No es causa del peatón,Turismo,EVOQUE,LAND ROVER,Blanc,B,21,"427851,07","4584542,88",2.135663,41.407342
2017S002452,15,No es causa del peatón,Ciclomotor,SCOOPY 50,HONDA,Verd,B,8,"428923,08","4583821,03",2.148572,41.400944
2017S002452,15,No es causa del peatón,Turismo,E 200,MERCEDES,Negre,B,10,"428923,08","4583821,03",2.148572,41.400944
2017S002453,16,No es causa del peatón,Motocicleta,GS 500 E,SUZUKI,Gris,B,23,"432977,63","4583664,52",2.197083,41.399879
2017S002453,16,No es causa del peatón,Turismo,MUSA,LANCIA,Blau,B,20,"432977,63","4583664,52",2.197083,41.399879
2017S002454,17,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,21,"430504,46","4587058,12",2.167111,41.430237
2017S002455,17,Desobedecer Semáforo,Motocicleta,PES,HONDA,Negre,B,21,"428968,98","4582489,73",2.149266,41.388951
2017S002456,19,No es causa del peatón,Furgoneta,CADDY,VOLKSWAGEN,Gris,B,23,"432076,02","4582790,54",2.186403,41.391931
2017S002456,19,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Gris,B,32,"432076,02","4582790,54",2.186403,41.391931
2017S002457,21,No es causa del peatón,Motocicleta,MONSTER 796,DUCATI,Blanc,A,24,"431760,96","4584229,02",2.182462,41.404865
2017S002457,21,No es causa del peatón,Turismo,C3,CITROEN,Desconocido,B,3,"431760,96","4584229,02",2.182462,41.404865
2017S002457,21,No es causa del peatón,Turismo,FIESTA,FORD,Gris,B,19,"431760,96","4584229,02",2.182462,41.404865
2017S002458,21,No es causa del peatón,Taxi,ZAFIRA,OPEL,Negre/Groc,B,36,"431338,22","4585167,96",2.177307,41.413277
2017S002458,21,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Blanc,B,15,"431338,22","4585167,96",2.177307,41.413277
2017S002459,22,No es causa del peatón,Ciclomotor,SH 50,HONDA,Desconocido,AM,13,"428606,27","4581243,08",2.145084,41.377697
2017S002459,22,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Vermell,B,11,"428606,27","4581243,08",2.145084,41.377697
2017S002460,0,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre/Groc,BTP,10,"430092,27","4582753,55",2.162679,41.391428
2017S002460,0,No es causa del peatón,Turismo,Q3,AUDI,Gris,B,4,"430092,27","4582753,55",2.162679,41.391428
2017S002461,7,No es causa del peatón,Motocicleta,GS 500 E,SUZUKI,Blau,A,7,"434299,84","4583908,15",2.21287,41.402186
2017S002461,7,No es causa del peatón,Turismo,520,BMW,Negre,B,19,"434299,84","4583908,15",2.21287,41.402186
2017S002462,8,No es causa del peatón,Motocicleta,NEO'S,YAMAHA,Negre,B,10,"431982,04","4584623,67",2.185073,41.408432
2017S002462,8,No es causa del peatón,Turismo,A4,AUDI,Platejat,B,38,"431982,04","4584623,67",2.185073,41.408432
2017S002463,8,No es causa del peatón,Motocicleta,NSC 110,HONDA,Blanc,A1,10,"430948,33","4583914,4",2.172784,41.401959
2017S002463,8,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Gris,B,10,"430948,33","4583914,4",2.172784,41.401959
2017S002464,8,No es causa del peatón,"Camión > 3,5 Tm",DEDRA,LANCIA,Altres,C,18,"429761,88","4586020,6",2.15834,41.420824
2017S002465,10,No es causa del peatón,AutobĂşs,SPRINTER,MERCEDES,Vermell,D,28,"431606,61","4582353,07",2.180831,41.387955
2017S002466,10,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Gris,Desconocido,Desconocido,"427285,83","4581114,81",2.129303,41.376417
2017S002466,10,No es causa del peatón,Furgoneta,BOX,PEUGEOT,Blanc,B,13,"427285,83","4581114,81",2.129303,41.376417
2017S002467,10,Cruzar fuera de paso peatonal,Turismo,PUNTO,FIAT,Blanc,B,37,"428221,39","4584963,97",2.140039,41.411167
2017S002468,11,No es causa del peatón,Ciclomotor,SH 50,HONDA,Negre,AM,1,"430225,61","4582986,13",2.164242,41.393538
2017S002468,11,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,20,"430225,61","4582986,13",2.164242,41.393538
2017S002469,11,No es causa del peatón,AutobĂşs,O 530,MERCEDES-BENZ,Vermell,D,21,"430104,31","4582836,11",2.162812,41.392176
2017S002469,11,No es causa del peatón,"Camión <= 3,5 Tm",CABSTAR,NISSAN,Blanc,B,40,"430104,31","4582836,11",2.162812,41.392176
2017S002470,10,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Blanc,A,3,"429906,27","4582860,65",2.160442,41.392375
2017S002470,10,No es causa del peatón,Turismo,E 500,MERCEDES,Negre/Groc,Desconocido,Desconocido,"429906,27","4582860,65",2.160442,41.392375
2017S002470,10,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,16,"429906,27","4582860,65",2.160442,41.392375
2017S002470,10,No es causa del peatón,Turismo,VECTRA,OPEL,Gris,Desconocido,Desconocido,"429906,27","4582860,65",2.160442,41.392375
2017S002471,11,No es causa del peatón,Bicicleta,Desconocido,BICING,Vermell,Desconocido,Desconocido,"432033,07","4584528,33",2.185694,41.407581
2017S002471,11,No es causa del peatón,Turismo,ASTRA,OPEL,Gris,B,32,"432033,07","4584528,33",2.185694,41.407581
2017S002472,9,No es causa del peatón,Motocicleta,FZS 600 FAZER,YAMAHA,Negre,A,31,"427054,93","4577091,09",2.127025,41.340162
2017S002472,9,No es causa del peatón,Taxi,LEON,SEAT,Altres,B1,41,"427054,93","4577091,09",2.127025,41.340162
2017S002473,12,No es causa del peatón,Ciclomotor,JOG,YAMAHA,Gris,AM,6,"429781,33","4583559,11",2.158865,41.39866
2017S002473,12,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre/Groc,B,11,"429781,33","4583559,11",2.158865,41.39866
2017S002474,8,No es causa del peatón,Furgoneta,SPRINTER,MERCEDES,Blanc,B,15,"426784,47","4583080,94",2.123075,41.394078
2017S002475,14,No es causa del peatón,"Camión > 3,5 Tm",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"433299,55","4588799,68",2.200368,41.446155
2017S002475,14,No es causa del peatón,Motocicleta,MT 01,YAMAHA,Negre,A2,2,"433299,55","4588799,68",2.200368,41.446155
2017S002476,14,No es causa del peatón,Motocicleta,SH 100,HONDA,Verd,B,26,"427282,92","4583713,29",2.128955,41.399825
2017S002476,14,No es causa del peatón,Turismo,B180,MERCEDES,Gris,B,40,"427282,92","4583713,29",2.128955,41.399825
2017S002477,15,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blau,B,30,"434599,95","4584179,69",2.216429,41.404651
2017S002477,15,No es causa del peatón,Motocicleta,FZS 600 FAZER,YAMAHA,Negre,A,35,"434599,95","4584179,69",2.216429,41.404651
2017S002478,14,No es causa del peatón,Motocicleta,Sport City,APRILIA,Gris,A1,3,"431373,08","4583360,49",2.177931,41.397005
2017S002478,14,No es causa del peatón,Turismo,TOUAREG,VOLKSWAGEN,Altres,B,3,"431373,08","4583360,49",2.177931,41.397005
2017S002479,15,No es causa del peatón,Motocicleta,GP-800,GILERA,Vermell,A,12,"430573,92","4583586,92",2.168336,41.398972
2017S002479,15,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Blanc,B,7,"430573,92","4583586,92",2.168336,41.398972
2017S002480,15,No es causa del peatón,Motocicleta,HD 125,SYM,Blanc,A,26,"427333,47","4583559,64",2.129584,41.398442
2017S002480,15,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,A1,1,"427333,47","4583559,64",2.129584,41.398442
2017S002481,16,No es causa del peatón,Ciclomotor,SH 50,HONDA,Vermell,B,25,"431773,59","4584028,4",2.18264,41.403056
2017S002481,16,No es causa del peatón,Turismo,KA,FORD,Blanc,B,29,"431773,59","4584028,4",2.18264,41.403056
2017S002482,15,No es causa del peatón,Motocicleta,Desconocido,Desconocido,Vermell,B,10,"432980,21","4582495,09",2.197248,41.38935
2017S002482,15,No es causa del peatón,Turismo,FOCUS,FORD,Blau,B,26,"432980,21","4582495,09",2.197248,41.38935
2017S002483,17,No es causa del peatón,Motocicleta,Beverly,PIAGGIO,Negre,A,27,"428985,8","4585048,11",2.149169,41.412001
2017S002483,17,No es causa del peatón,Turismo,MONDEO,FORD,Blau,B,24,"428985,8","4585048,11",2.149169,41.412001
2017S002484,17,No es causa del peatón,Motocicleta,Varadero,HONDA,Gris,A1,17,"429378,1","4583773,95",2.15402,41.400552
2017S002484,17,No es causa del peatón,Turismo,Desconocido,VOLVO,Vermell,B,37,"429378,1","4583773,95",2.15402,41.400552
2017S002485,17,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Gris,B,36,"427134,3","4581903,78",2.127403,41.383509
2017S002485,17,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Blau,B,11,"427134,3","4581903,78",2.127403,41.383509
2017S002486,18,No es causa del peatón,Motocicleta,Z 750,KAWASAKI,Verd,A,21,"426780,94","4581441,31",2.123225,41.379316
2017S002486,18,No es causa del peatón,Turismo,X3,BMW,Negre,B,38,"426780,94","4581441,31",2.123225,41.379316
2017S002487,18,Desobedecer Semáforo,Motocicleta,T MAX,YAMAHA,Blanc,B,5,"430646,75","4585165,79",2.169028,41.4132
2017S002488,19,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Gris,A1,25,"427568,1","4582704,64",2.132497,41.390763
2017S002488,19,No es causa del peatón,Turismo,206,PEUGEOT,Negre,B,15,"427568,1","4582704,64",2.132497,41.390763
2017S002489,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,24,"429472,96","4582061,01",2.155344,41.385141
2017S002489,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,Desconocido,Desconocido,"429472,96","4582061,01",2.155344,41.385141
2017S002489,20,No es causa del peatón,Motocicleta,XCITING 400i,KYMCO,Blanc,Desconocido,Desconocido,"429472,96","4582061,01",2.155344,41.385141
2017S002489,20,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Blanc,B,5,"429472,96","4582061,01",2.155344,41.385141
2017S002490,18,Cruzar fuera de paso peatonal,Turismo,A3,AUDI,Gris,B,34,"429313,31","4586330,79",2.152943,41.423576
2017S002490,18,Cruzar fuera de paso peatonal,Turismo,CORDOBA,SEAT,Negre,Desconocido,Desconocido,"429313,31","4586330,79",2.152943,41.423576
2017S002490,18,Cruzar fuera de paso peatonal,Turismo,KANGOO,RENAULT,Blanc,Desconocido,Desconocido,"429313,31","4586330,79",2.152943,41.423576
2017S002491,20,No es causa del peatón,AutobĂşs,CITYCLASS,IRISBUS,Vermell,D,29,"432393,67","4584620,4",2.18999,41.40844
2017S002492,21,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,20,"430186,66","4583886,12",2.163672,41.40164
2017S002492,21,No es causa del peatón,Motocicleta,TWEET 125,PEUGEOT,Blanc,A1,3,"430186,66","4583886,12",2.163672,41.40164
2017S002493,21,No es causa del peatón,Motocicleta,X Max,YAMAHA,Negre,B,5,"429223,44","4586817,81",2.151809,41.427955
2017S002493,21,No es causa del peatón,Turismo,KALOS,DAEWOO,Blau,B,59,"429223,44","4586817,81",2.151809,41.427955
2017S002494,22,No es causa del peatón,Furgoneta,NEMO,CITROEN,Desconocido,B,1,"427033,62","4583559,2",2.125995,41.398415
2017S002494,22,No es causa del peatón,Motocicleta,SCOOPY 75,HONDA,Blanc,B,29,"427033,62","4583559,2",2.125995,41.398415
2017S002495,21,No es causa del peatón,Motocicleta,PS 125,HONDA,Negre,Desconocido,Desconocido,"430742,16","4586902,04",2.169977,41.428853
2017S002495,21,No es causa del peatón,Turismo,CLIO,RENAULT,Platejat,B,17,"430742,16","4586902,04",2.169977,41.428853
2017S002496,21,No es causa del peatón,Motocicleta,X Max,YAMAHA,Negre,B,8,"426692,05","4583856,88",2.121881,41.401059
2017S002496,21,No es causa del peatón,Turismo,207,PEUGEOT,Gris,B,26,"426692,05","4583856,88",2.121881,41.401059
2017S002496,21,No es causa del peatón,Turismo,TIGUAN,VOLKSWAGEN,Negre,B,33,"426692,05","4583856,88",2.121881,41.401059
2017S002497,23,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Blanc,B,5,"431127,34","4583644,75",2.174956,41.399542
2017S002497,23,No es causa del peatón,Turismo,OPTIMA,KIA,Negre,B,34,"431127,34","4583644,75",2.174956,41.399542
2017S002498,22,No es causa del peatón,Ciclomotor,LUDIX,PEUGEOT,Desconocido,AM,9,"429286,09","4586373,93",2.152615,41.423961
2017S002498,22,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,4,"429286,09","4586373,93",2.152615,41.423961
2017S002499,20,No es causa del peatón,Bicicleta,Desconocido,BICING,Vermell,Desconocido,Desconocido,"430061,98","4581709,7",2.162428,41.382022
2017S002499,20,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Vermell,Desconocido,Desconocido,"430061,98","4581709,7",2.162428,41.382022
2017S002500,0,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,45,"428993,23","4583086,08",2.149495,41.394331
2017S002501,6,No es causa del peatón,"Camión <= 3,5 Tm",MASTER,RENAULT,Taronja,B,5,"426835,74","4582625,38",2.12374,41.389985
2017S002501,6,No es causa del peatón,Motocicleta,BANDIT,SUZUKI,Negre,A,25,"426835,74","4582625,38",2.12374,41.389985
2017S002502,7,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"431852,13","4584328,38",2.183551,41.405764
2017S002503,8,No es causa del peatón,AutobĂşs articulado,IRIS BUS,IVECO FIAT,Vermell,D,20,"427054,69","4581794,64",2.126459,41.38252
2017S002503,8,No es causa del peatón,Turismo,108,PEUGEOT,Violeta,B,38,"427054,69","4581794,64",2.126459,41.38252
2017S002504,8,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,9,"425286,01","4582670,03",2.105209,41.390248
2017S002504,8,No es causa del peatón,Turismo,FOCUS,FORD,Beige,B,48,"425286,01","4582670,03",2.105209,41.390248
2017S002505,9,No es causa del peatón,Motocicleta,VESPA,PIAGGIO,Blau,A,28,"427830,98","4581370,71",2.13579,41.378772
2017S002506,20,No es causa del peatón,"Camión <= 3,5 Tm",Desconocido,TECNUVE,Desconocido,B,10,"426614,14","4583641,55",2.120974,41.399115
2017S002507,11,Cruzar fuera de paso peatonal,Turismo,FOCUS,FORD,Blau,B,27,"430508,67","4582441,82",2.16769,41.388654
2017S002508,10,Desobedecer Semáforo,Bicicleta,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,"428897,37","4582058,54",2.148468,41.385063
2017S002509,11,No es causa del peatón,Motocicleta,DUKE,KTM,Taronja,B,1,"430197,72","4583116,33",2.163892,41.394706
2017S002509,11,No es causa del peatón,Turismo,A4,AUDI,Gris,B,11,"430197,72","4583116,33",2.163892,41.394706
2017S002510,10,No es causa del peatón,Motocicleta,SCOOPY 100,HONDA,Gris,A1,16,"427543,97","4582335,33",2.132242,41.387437
2017S002510,10,No es causa del peatón,Turismo,MAZDA 2,MAZDA,Gris,B,19,"427543,97","4582335,33",2.132242,41.387437
2017S002511,10,No es causa del peatón,AutobĂşs,URBINO,SOLARIS,Vermell,D,30,"431882,72","4589885,09",2.183283,41.455817
2017S002512,11,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,34,"429478,25","4581967,83",2.155427,41.384295
2017S002512,11,No es causa del peatón,Turismo,307,PEUGEOT,Gris,B,1,"429478,25","4581967,83",2.155427,41.384295
2017S002513,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,A,39,"429718,54","4580580,2",2.158458,41.371824
2017S002513,13,No es causa del peatón,Turismo,FOCUS,FORD,Gris,B,23,"429718,54","4580580,2",2.158458,41.371824
2017S002514,15,No es causa del peatón,Motocicleta,NSC 110,HONDA,Negre,D,1,"427993,47","4582786,07",2.13757,41.39154
2017S002514,15,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,41,"427993,47","4582786,07",2.13757,41.39154
2017S002515,15,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,A1,5,"429922,78","4582921,11",2.160626,41.392926
2017S002515,15,No es causa del peatón,Turismo,TOLEDO,SEAT,Blau,B,4,"429922,78","4582921,11",2.160626,41.392926
2017S002516,8,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"429836,93","4582108,52",2.159692,41.385596
2017S002516,8,No es causa del peatón,Ciclomotor,TYPHOON 50,PIAGGIO,Platejat,B,12,"429836,93","4582108,52",2.159692,41.385596
2017S002517,16,Otras,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"430417,52","4583308,99",2.166502,41.396455
2017S002518,16,No es causa del peatón,Motocicleta,HD 125,SYM,Negre,A,37,"428496,12","4581108,3",2.143784,41.376471
2017S002518,16,No es causa del peatón,Turismo,208,PEUGEOT,Vermell,B,50,"428496,12","4581108,3",2.143784,41.376471
2017S002519,17,Cruzar fuera de paso peatonal,Turismo,318,BMW,Vermell,B,50,"428829,88","4584857,72",2.147325,41.410267
2017S002520,14,No es causa del peatón,Motocicleta,MONSTER 600,DUCATI,Vermell,A,9,"432933,44","4585605,78",2.196341,41.417357
2017S002520,14,No es causa del peatón,Turismo,C 220,MERCEDES,Negre,B,22,"432933,44","4585605,78",2.196341,41.417357
2017S002521,18,No es causa del peatón,AutobĂşs,Desconocido,Desconocido,Vermell,D,31,"432825,38","4585438,2",2.195068,41.415844
2017S002522,10,No es causa del peatón,AutobĂşs,Desconocido,SCANIA,Blau,D,2,"428243,75","4580808,71",2.140795,41.373747
2017S002523,13,No es causa del peatón,AutobĂşs,Desconocido,TATA,Altres,D,7,"428382,1","4586194,13",2.141819,41.422269
2017S002524,18,No es causa del peatón,Turismo,316,BMW,granate,B,51,"428474,03","4578516,92",2.143827,41.353124
2017S002524,18,No es causa del peatón,Turismo,IBIZA,SEAT,Blau,B,24,"428474,03","4578516,92",2.143827,41.353124
2017S002525,20,No es causa del peatón,Motocicleta,Transalp,HONDA,Negre,A,12,"432459,43","4583416,71",2.190914,41.397602
2017S002525,20,No es causa del peatón,Turismo,CORDOBA,SEAT,Gris,B,4,"432459,43","4583416,71",2.190914,41.397602
2017S002526,18,No es causa del peatón,Turismo,307,PEUGEOT,Platejat,B,2,"428845,42","4583036,32",2.147731,41.393867
2017S002527,20,No es causa del peatón,Motocicleta,PS 125,HONDA,Gris,B,29,"429341,45","4587321,55",2.153163,41.432504
2017S002527,20,No es causa del peatón,Turismo,MEGANE,RENAULT,Beige,B,40,"429341,45","4587321,55",2.153163,41.432504
2017S002528,20,No es causa del peatón,Ciclomotor,Desconocido,Desconocido,Blanc,B,4,"426020,01","4576144,3",2.114784,41.331539
2017S002528,20,No es causa del peatón,Turismo,208,PEUGEOT,Gris,B,29,"426020,01","4576144,3",2.114784,41.331539
2017S002529,22,No es causa del peatón,Motocicleta,DORSODURO,APRILIA,Negre,A2,1,"427310,63","4582774,84",2.129403,41.39137
2017S002529,22,No es causa del peatón,Motocicleta,SH 300,HONDA,granate,A,28,"427310,63","4582774,84",2.129403,41.39137
