IdExpediente,Hora,Turno,Tipo_Accidente,CoordenadaUTM_Y,CoordenadaUTM_X
2014S007794,23,Noche,Choque vs objeto estático,4585403.65,432091.32
2014S001086,11,Matutino,Alcance,4585072.01,432111.21
2014S008488,11,Matutino,Atropellamiento,4585145.54,432111.72
2014S000086,21,Tarde,Alcance,4585369.85,431638.05
2014S003039,15,Tarde,Alcance,4585194.82,431644.1
2014S008370,14,Tarde,Alcance,4585045.72,431213.37
2014S005938,22,Noche,Atropellamiento,4584943.89,431491.81
2014S008180,15,Tarde,Colisión frontal-lateral,4584865.16,431521.63
2014S001264,11,Matutino,Colisión Frontal,4584656.71,431773.84
2014S003376,12,Matutino,Caída interior vehículo,4584511.49,431817.67
2014S009067,14,Tarde,Alcance,4584418.57,431882.63
2014S009463,11,Matutino,Colisión Lateral,4584633.9,432100.43
2014S004368,15,Tarde,Alcance,4584707.48,431981.36
2014S004095,10,Matutino,Choque vs objeto estático,4584629.17,432098.83
2014S005170,14,Tarde,Colisión Lateral,4584629.17,432098.83
2014S002031,8,Matutino,Colisión frontal-lateral,4584629.17,432098.83
2014S001350,18,Tarde,Colisión Lateral,4584699.92,432217.25
2014S009597,14,Tarde,Colisión frontal-lateral,4584383.37,432027.84
2014S001395,10,Matutino,Atropellamiento,4584271.46,431955.69
2014S001383,19,Tarde,Colisión Lateral,4584356.67,432002.87
2014S005608,15,Tarde,Colisión Lateral,4584181.5,432172.41
2014S008996,8,Matutino,Colisión Lateral,4584181.5,432172.41
2014S002701,18,Tarde,Colisión Lateral,4584429.58,431934.23
2014S006941,16,Tarde,Colisión Lateral,4584197.87,432229.7
2014S007984,22,Noche,Caida (dos ruedas),4584197.87,432229.7
2014S000055,19,Tarde,Atropellamiento,4585333.76,432801.94
2014S003110,9,Matutino,Otras,4585337.84,433291.52
2014S001695,16,Tarde,Caida (dos ruedas),4585273.93,432740.2
2014S007529,6,Matutino,Choque vs objeto estático,4585143.92,432917.11
2014S007602,19,Tarde,Caida (dos ruedas),4585040.87,433018.94
2014S003693,9,Matutino,Alcance,4585040.87,433018.94
2014S008706,11,Matutino,Colisión frontal-lateral,4585103.3,432953.24
2014S007138,14,Tarde,Alcance múltiple,4585128.37,432937.09
2014S001748,15,Tarde,Alcance,4585178.39,432928.88
2014S008413,20,Tarde,Caida (dos ruedas),4585544.57,433095.95
2014S000636,18,Tarde,Otras,4585921.41,433224.98
2014S006222,10,Matutino,Caida (dos ruedas),4585530.57,433003.4
2014S002309,5,Noche,Choque vs objeto estático,4585584.63,432915.7
2014S002208,9,Matutino,Colisión Lateral,4584535.34,432245.97
2014S007274,14,Tarde,Colisión Lateral,4584989.62,432162.13
2014S004376,21,Tarde,Atropellamiento,4585328.68,432172.72
2014S006113,5,Noche,Colisión Lateral,4584814.97,432680.82
2014S002010,13,Matutino,Colisión frontal-lateral,4585064.47,431959.36
2014S001440,15,Tarde,Colisión frontal-lateral,4584884.13,432108.86
2014S000438,11,Matutino,Alcance múltiple,4585030.3,432102.16
2014S004290,13,Matutino,Atropellamiento,4585194.47,434781.37
2014S000733,21,Tarde,Atropellamiento,4586264.87,433753.5
2014S007353,22,Noche,Choque vs objeto estático,4586678.29,433777.16
2014S009605,3,Noche,Colisión frontal-lateral,4586135.96,433697.47
2014S002792,9,Matutino,Alcance,4585612.16,433639.4
2014S001947,12,Matutino,Alcance,4585691.74,433371.98
2014S004713,13,Matutino,Colisión Lateral,4586724.7,433393.66
2014S000571,15,Tarde,Colisión frontal-lateral,4586343.87,433083.2
2014S006707,16,Tarde,Colisión frontal-lateral,4586419.27,433186.65
2014S002261,18,Tarde,Colisión frontal-lateral,4586235.08,433288.22
2014S000102,8,Matutino,Colisión frontal-lateral,4585827.78,433367.4
2014S002821,8,Matutino,Alcance,4585546.55,433572.37
2014S002976,15,Tarde,Atropellamiento,4584886.01,434467.95
2014S001764,14,Tarde,Alcance,4584701.01,433460.3
2014S008767,11,Matutino,Colisión frontal-lateral,4585341.08,433845.6
2014S002463,13,Matutino,Caida (dos ruedas),4585448.39,434368.18
2014S000236,20,Tarde,Atropellamiento,4585584.37,434146.81
2014S002829,14,Tarde,Alcance,4586088.06,434220.18
2014S008786,19,Tarde,Caída interior vehículo,4585348.24,434465.88
2014S008174,16,Tarde,Colisión frontal-lateral,4583336.07,433224.42
2014S000845,14,Tarde,Alcance,4583549.03,433855.21
2014S001840,10,Matutino,Choque vs objeto estático,4583530.74,433378.76
2014S008554,9,Matutino,Alcance,4583382.09,433946.14
2014S000361,19,Tarde,Colisión frontal-lateral,4583778.5,432989.67
2014S003453,22,Noche,Colisión frontal-lateral,4583404.21,433492.37
2014S004295,16,Tarde,Atropellamiento,4583412.29,432778.25
2014S008523,12,Matutino,Choque vs objeto estático,4584352.15,432884.62
2014S001435,13,Matutino,Colisión Lateral,4584390.23,433046.26
2014S009371,15,Tarde,Colisión Lateral,4584284.77,432750
2014S000946,9,Matutino,Colisión Lateral,4584922.9,433191.03
2014S000451,16,Tarde,Alcance,4585249.15,433366.47
2014S001602,5,Noche,Colisión frontal-lateral,4585249.15,433366.47
2014S005570,18,Tarde,Colisión frontal-lateral,4585249.15,433366.47
2014S009537,19,Tarde,Colisión frontal-lateral,4585285.95,433608.83
2014S000383,17,Tarde,Colisión frontal-lateral,4585403.92,433728.49
2014S003445,18,Tarde,Colisión Lateral,4584971.32,433081.94
2014S006332,19,Tarde,Colisión frontal-lateral,4585551.31,433833.73
2014S008121,19,Tarde,Colisión Lateral,4585808.01,433936.57
2014S002543,21,Tarde,Choque vs objeto estático,4585600.72,433723.92
2014S001601,5,Noche,Choque vs objeto estático,4585600.72,433723.92
2014S003971,22,Noche,Colisión Lateral,4585669.81,433794.8
2014S003337,8,Matutino,Otras,4584272.34,432731.61
2014S008166,13,Matutino,Colisión frontal-lateral,4584370.99,432640.35
2014S006546,12,Matutino,Colisión Lateral,4584648.97,432877.48
2014S006427,18,Tarde,Colisión Lateral,4584225.71,433437.43
2014S000268,11,Matutino,Otras,4584005.38,433846.15
2014S001063,14,Tarde,Colisión frontal-lateral,4584462.17,433996.53
2014S006681,22,Noche,Alcance,4584706.95,433970.46
2014S007240,9,Matutino,Choque vs objeto estático,4584689.75,433969.5
2014S005584,20,Tarde,Colisión frontal-lateral,4584678.27,433980.76
2014S007174,8,Matutino,Alcance,4584678.27,433980.76
2014S001646,16,Tarde,Caida (dos ruedas),4584101.11,433747.17
2014S007021,9,Matutino,Colisión frontal-lateral,4584874.65,434156.15
2014S006418,8,Matutino,Colisión frontal-lateral,4584152.74,433736.65
2014S000013,17,Tarde,Alcance múltiple,4584835.31,434342.89
2014S003635,18,Tarde,Atropellamiento,4583640.1,433490.93
2014S005606,17,Tarde,Atropellamiento,4583884.16,433254.13
2014S000753,20,Tarde,Caída interior vehículo,4584248.75,432769.87
2014S000854,19,Tarde,Colisión frontal-lateral,4583290.55,432338.09
2014S003574,14,Tarde,Colisión frontal-lateral,4582942.2,432494.25
2014S005223,21,Tarde,Atropellamiento,4583086.98,432346.95
2014S005621,13,Matutino,Colisión frontal-lateral,4583065.74,432636.14
2014S008810,22,Noche,Otras,4582616.32,431952.51
2014S009240,13,Matutino,Colisión frontal-lateral,4582649.3,431986.04
2014S001334,18,Tarde,Colisión frontal-lateral,4582649.3,431986.04
2014S002178,8,Matutino,Colisión frontal-lateral,4582673.63,432011.18
2014S008083,23,Noche,Colisión frontal-lateral,4583200.75,432585.19
2014S007976,22,Noche,Colisión Lateral,4583172.51,432234.7
2014S006949,22,Noche,Alcance,4582779.2,432405.51
2014S004251,13,Matutino,Choque vs objeto estático,4582925.47,432141.2
2014S009524,21,Tarde,Caida (dos ruedas),4582855.25,432538.2
2014S004402,10,Matutino,Colisión Lateral,4582801.12,432354.88
2014S009111,15,Tarde,Alcance,4584101.32,434522.9
2014S001313,21,Tarde,Alcance,4584049.57,434443.92
2014S007055,7,Matutino,Alcance,4584049.57,434443.92
2014S008116,18,Tarde,Alcance,4584049.57,434443.92
2014S004753,21,Tarde,Caida (dos ruedas),4583866.53,433973.51
2014S009087,20,Tarde,Colisión frontal-lateral,4583991.22,434080.12
2014S001359,6,Matutino,Colisión frontal-lateral,4584476.07,434736.15
2014S008372,16,Tarde,Colisión Lateral,4584004.75,432356.31
2014S004143,12,Matutino,Colisión Lateral,4584048.88,432297.41
2014S003749,9,Matutino,Colisión Lateral,4583509.61,432520.98
2014S001418,5,Noche,Colisión frontal-lateral,4583853.31,432869.76
2014S003534,10,Matutino,Atropellamiento,4584136.26,432302.59
2014S001593,18,Tarde,Alcance,4583789.56,432414.29
2014S001593,18,Tarde,Colisión frontal-lateral,4583789.56,432414.29
2014S004596,16,Tarde,Colisión frontal-lateral,4584663.07,434680.75
2014S001018,10,Matutino,Colisión Lateral,4584607.14,434640.54
2014S003611,16,Tarde,Colisión Lateral,4580892.36,431214.13
2014S001207,22,Noche,Colisión Lateral,4580892.36,431214.13
2014S002616,15,Tarde,Atropellamiento,4581421.29,431061.76
2014S003176,7,Matutino,Choque vs objeto estático,4581407.06,431066.21
2014S002273,9,Matutino,Colisión frontal-lateral,4581354.51,430145.39
2014S005334,15,Tarde,Alcance,4581160.63,430311.08
2014S000916,15,Tarde,Colisión Lateral,4581258.1,430216.51
2014S003219,12,Matutino,Caida (dos ruedas),4580932.34,430985.92
2014S008012,17,Tarde,Caida (dos ruedas),4580941.1,430678.44
2014S005370,4,Noche,Colisión Lateral,4580803.95,431302.28
2014S001195,14,Tarde,Colisión frontal-lateral,4582903.16,432862.85
2014S003748,9,Matutino,Alcance,4583158.81,432966.27
2014S007638,20,Tarde,Colisión Lateral,4582681.05,432567.18
2014S007481,16,Tarde,Alcance,4582424.14,432619.11
2014S002702,19,Tarde,Colisión Lateral,4582603.13,433190.05
2014S005776,5,Noche,Caida (dos ruedas),4582834.97,433495.24
2014S007790,16,Tarde,Colisión frontal-lateral,4582613.74,433197.96
2014S005705,18,Tarde,Alcance múltiple,4582749.76,433339.26
2014S004349,10,Matutino,Colisión Frontal,4582345.91,432900.47
2014S004815,5,Noche,Colisión Lateral,4582266.09,432937.76
2014S006864,4,Noche,Colisión Lateral,4582436.08,432823.93
2014S003130,20,Tarde,Caida (dos ruedas),4582418.78,432692.87
2014S004583,15,Tarde,Colisión frontal-lateral,4582418.78,432692.87
2014S008036,14,Tarde,Caida (dos ruedas),4582540.06,433218.52
2014S002782,17,Tarde,Colisión frontal-lateral,4580950.58,431258.53
2014S006313,9,Matutino,Colisión frontal-lateral,4581077.2,431229.51
2014S005861,16,Tarde,Colisión frontal-lateral,4581077.2,431229.51
2014S005396,8,Matutino,Caida (dos ruedas),4582837.56,432592.9
2014S007335,6,Matutino,Atropellamiento,4581868.59,431394.18
2014S004455,10,Matutino,Colisión Lateral,4581762.59,431556.71
2014S005546,14,Tarde,Colisión Frontal,4581582.76,431653.05
2014S005798,13,Matutino,Atropellamiento,4581390.87,431122.16
2014S006648,16,Tarde,Alcance,4581502.37,431053.82
2014S006204,13,Matutino,Caida (dos ruedas),4580997.41,431336.79
2014S005273,16,Tarde,Alcance,4580997.41,431336.79
2014S004737,15,Tarde,Alcance,4581413.57,431627.7
2014S007362,12,Matutino,Alcance,4581243.79,431520.59
2014S001605,8,Matutino,Colisión Lateral,4581118.83,431380.16
2014S001605,8,Matutino,Colisión frontal-lateral,4581118.83,431380.16
2014S005596,12,Matutino,Alcance,4581269.61,431461.76
2014S007295,10,Matutino,Choque vs objeto estático,4581766.37,431319.3
2014S005465,14,Tarde,Choque vs objeto estático,4581686.41,430302.31
2014S007419,17,Tarde,Alcance,4581830.61,430486.61
2014S002897,13,Matutino,Caida (dos ruedas),4581774.01,430835.31
2014S007486,18,Tarde,Caida (dos ruedas),4582055.95,430209.62
2014S006790,9,Matutino,Alcance,4581603.06,431667.48
2014S000945,10,Matutino,Atropellamiento,4581915.04,431158.63
2014S006149,23,Noche,Colisión Lateral,4582079.04,430642.87
2014S008202,12,Matutino,Colisión frontal-lateral,4581769.17,431923.72
2014S007236,11,Matutino,Caída interior vehículo,4581697.1,431866.9
2014S008010,15,Tarde,Caída interior vehículo,4581775.62,431825.77
2014S005033,1,Noche,Caida (dos ruedas),4581787.63,432200.21
2014S001364,11,Matutino,Alcance,4581735.28,432115.47
2014S006109,21,Tarde,Caida (dos ruedas),4581857.73,432275.46
2014S000188,12,Matutino,Alcance,4581793.58,432115.84
2014S005810,20,Tarde,Colisión Lateral,4581788.71,431907.59
2014S000664,15,Tarde,Colisión frontal-lateral,4581703.66,432197.18
2014S003968,19,Tarde,Caida (dos ruedas),4581893.65,431920.28
2014S002595,21,Tarde,Choque vs objeto estático,4582166.52,431983.28
2014S003390,18,Tarde,Colisión Lateral,4582266.4,430845.37
2014S001366,12,Matutino,Atropellamiento,4582327.98,430905.72
2014S003828,15,Tarde,Colisión Lateral,4582072.65,431229.93
2014S004748,7,Matutino,Colisión frontal-lateral,4581077.48,432303.01
2014S006461,17,Tarde,Caida (dos ruedas),4581224.28,432235.49
2014S008703,7,Matutino,Caida (dos ruedas),4580953.12,432237.39
2014S006004,7,Matutino,Atropellamiento,4582247.74,432855.83
2014S008573,22,Noche,Alcance,4581887.51,432493.09
2014S002504,18,Tarde,Caida (dos ruedas),4581836.97,432758.01
2014S000788,15,Tarde,Colisión Lateral,4581701.28,432018.39
2014S003222,16,Tarde,Alcance,4581701.28,432018.39
2014S004321,12,Matutino,Alcance,4581890.17,432372.38
2014S003269,13,Matutino,Choque vs objeto estático,4582138.32,432683.81
2014S003966,18,Tarde,Alcance,4582138.32,432683.81
2014S003484,14,Tarde,Atropellamiento,4582163.1,431325.67
2014S004581,14,Tarde,Colisión Lateral,4582523.67,431857.79
2014S007549,19,Tarde,Alcance,4582523.67,431857.79
2014S002949,17,Tarde,Caida (dos ruedas),4582619.71,431721.35
2014S006465,19,Tarde,Alcance,4582682.72,431523.36
2014S008619,11,Matutino,Colisión Lateral,4581111.76,429418.26
2014S007346,17,Tarde,Choque vs objeto estático,4580985.15,429044.34
2014S005189,20,Tarde,Colisión frontal-lateral,4581038.37,429307.55
2014S003275,23,Noche,Colisión frontal-lateral,4581082.4,429278.37
2014S001038,19,Tarde,Colisión Lateral,4581180.58,429410.27
2014S001168,21,Tarde,Colisión Lateral,4580958.31,429332.4
2014S008338,14,Tarde,Colisión Lateral,4580958.31,429332.4
2014S008900,17,Tarde,Colisión frontal-lateral,4582459.1,431002.32
2014S008009,12,Matutino,Colisión Lateral,4581311.37,429354.1
2014S001430,9,Matutino,Caida (dos ruedas),4580997.7,429193.06
2014S001303,16,Tarde,Colisión frontal-lateral,4582071.67,431298.03
2014S000163,18,Tarde,Colisión Lateral,4582161.73,431915.76
2014S006957,18,Tarde,Alcance múltiple,4582172.81,429277.52
2014S006080,10,Matutino,Alcance,4582172.81,429277.52
2014S002217,13,Matutino,Caida (dos ruedas),4582118.46,428435.67
2014S003277,22,Noche,Colisión Lateral,4581946.71,428570.82
2014S005003,13,Matutino,Alcance,4581993.09,429450.77
2014S003100,22,Noche,Colisión Lateral,4581993.09,429450.77
2014S006644,14,Tarde,Colisión frontal-lateral,4582039.82,429408.1
2014S006488,19,Tarde,Colisión Lateral,4581541.52,428943.01
2014S000743,13,Matutino,Caida (dos ruedas),4581578.79,428981.03
2014S009595,13,Matutino,Atropellamiento,4581388.05,429358.81
2014S004598,17,Tarde,Colisión Lateral,4581501.6,429474.37
2014S007672,19,Tarde,Caida (dos ruedas),4581922.68,428759.52
2014S005600,14,Tarde,Atropellamiento,4581900.67,429364.77
2014S005452,9,Matutino,Colisión frontal-lateral,4581719.68,429315.41
2014S008828,18,Tarde,Atropellamiento,4581580.36,429554.66
2014S007662,15,Tarde,Alcance múltiple,4581629.73,429605.41
2014S000402,6,Matutino,Alcance,4581668.5,429644.21
2014S002955,23,Noche,Choque vs objeto estático,4581679.05,429206.87
2014S004666,21,Tarde,Atropellamiento,4581580.77,429146.26
2014S006679,20,Tarde,Alcance,4581813.37,428679.7
2014S008638,19,Tarde,Colisión frontal-lateral,4581813.37,428679.7
2014S007768,19,Tarde,Alcance,4581849.96,429033.26
2014S007674,14,Tarde,Alcance múltiple,4581720.28,429697.48
2014S004098,9,Matutino,Caida (dos ruedas),4581768.04,429150.34
2014S008500,18,Tarde,Colisión Lateral,4581851.75,429061.91
2014S008841,16,Tarde,Otras,4581496.4,429228.95
2014S000557,18,Tarde,Atropellamiento,4581749.03,429376.39
2014S002779,14,Tarde,Colisión Lateral,4581390.05,429146.21
2014S001804,21,Tarde,Colisión frontal-lateral,4581738.44,429514.77
2014S005821,10,Matutino,Colisión frontal-lateral,4581738.44,429514.77
2014S009136,14,Tarde,Colisión frontal-lateral,4581712.62,428800.07
2014S009141,16,Tarde,Colisión Lateral,4582003.89,429414.59
2014S009664,19,Tarde,Colisión Lateral,4581924.6,429377.92
2014S006098,8,Matutino,Colisión frontal-lateral,4581345.41,429392.3
2014S009650,15,Tarde,Alcance,4581403.86,429449.08
2014S002637,12,Matutino,Colisión Lateral,4581595.61,429803.48
2014S005312,18,Tarde,Alcance,4581683.82,429756.53
2014S005012,14,Tarde,Colisión frontal-lateral,4581817.37,429870.75
2014S000612,17,Tarde,Caída interior vehículo,4581777.62,429989.16
2014S003266,0,Noche,Caida (dos ruedas),4581649.73,429833.89
2014S006085,13,Matutino,Colisión frontal-lateral,4581731.76,430133.51
2014S003301,17,Tarde,Alcance,4581830.74,430040.87
2014S007700,18,Tarde,Alcance,4582055.72,430147.81
2014S003863,13,Matutino,Caída interior vehículo,4581536.37,429965.12
2014S008779,18,Tarde,Caida (dos ruedas),4581425.34,430025.02
2014S000439,11,Matutino,Alcance,4581328.3,429907.87
2014S006662,12,Matutino,Colisión Lateral,4582566.74,428842
2014S003544,15,Tarde,Colisión Lateral,4582301,428571
2014S005697,16,Tarde,Alcance múltiple,4582169.55,428659.2
2014S003162,20,Tarde,Atropellamiento,4581130.93,429900.28
2014S007608,16,Tarde,Alcance,4582548.41,428502.01
2014S002215,13,Matutino,Atropellamiento,4582341.01,428612.02
2014S006127,12,Matutino,Colisión Lateral,4581309,429568.84
2014S003646,1,Noche,Otras,4580986.37,429697.46
2014S003823,14,Tarde,Alcance,4581295.94,429528.84
2014S000826,21,Tarde,Colisión Lateral,4581595.55,429650.81
2014S009435,18,Tarde,Atropellamiento,4581514.17,429719.89
2014S008470,17,Tarde,Colisión Lateral,4581782.8,429840.96
2014S005574,8,Matutino,Colisión Lateral,4582185.9,429454.37
2014S000909,11,Matutino,Alcance,4582373.16,429125.9
2014S006397,10,Matutino,Caída interior vehículo,4582534.16,429118.58
2014S005741,18,Tarde,Colisión Lateral,4583656.89,430957.3
2014S007654,11,Matutino,Colisión frontal-lateral,4583529.94,430947.75
2014S007185,14,Tarde,Alcance,4582528.03,428976.01
2014S000155,10,Matutino,Alcance,4582583.83,428919.18
2014S008781,17,Tarde,Colisión Lateral,4583469.48,430872.45
2014S005677,14,Tarde,Colisión frontal-lateral,4583558.8,430785.21
2014S002797,8,Matutino,Colisión Lateral,4582646.51,428662.72
2014S003930,14,Tarde,Colisión Lateral,4583714.69,430434.65
2014S001427,12,Matutino,Colisión Lateral,4583742.98,430453.9
2014S004877,11,Matutino,Alcance,4583640.31,430924.82
2014S006491,21,Tarde,Colisión frontal-lateral,4582633.36,428713.52
2014S003753,9,Matutino,Alcance,4582825.91,429052.17
2014S007351,23,Noche,Colisión Lateral,4582700.87,428760.48
2014S000899,23,Noche,Alcance,4582754.11,428707.81
2014S004267,18,Tarde,Atropellamiento,4582801.18,428661.48
2014S000985,5,Noche,Colisión Lateral,4583701.33,430380.71
2014S005609,17,Tarde,Colisión frontal-lateral,4583023.02,429015.92
2014S008118,19,Tarde,Caida (dos ruedas),4583553.68,430208.06
2014S003142,8,Matutino,Choque vs objeto estático,4583267.78,430306.2
2014S005526,13,Matutino,Caida (dos ruedas),4582717.65,428995.98
2014S001728,21,Tarde,Colisión frontal-lateral,4583253.25,430337.27
2014S003545,17,Tarde,Caida (dos ruedas),4583403.85,430490.8
2014S006611,14,Tarde,Colisión Lateral,4583222.75,430466.56
2014S005593,8,Matutino,Colisión frontal-lateral,4582892.38,428956.86
2014S009114,18,Tarde,Colisión Lateral,4582927.55,428922.42
2014S001408,9,Matutino,Colisión Lateral,4583537.15,430626.62
2014S006025,15,Tarde,Caida (dos ruedas),4583594.24,430706.38
2014S004509,16,Tarde,Alcance,4583713.18,430948.09
2014S004690,19,Tarde,Caida (dos ruedas),4583491.88,430280.23
2014S000512,16,Tarde,Colisión Lateral,4583248.87,430474.9
2014S005139,13,Matutino,Colisión Lateral,4582752.48,428840.12
2014S000481,16,Tarde,Colisión Lateral,4582780.8,428863.66
2014S004406,12,Matutino,Colisión Lateral,4583080.73,430506.56
2014S002231,21,Tarde,Colisión frontal-lateral,4583667.47,430678.77
2014S003865,13,Matutino,Alcance múltiple,4583509.17,430943.39
2014S009085,19,Tarde,Alcance,4583360.6,430606.77
2014S005517,7,Matutino,Colisión frontal-lateral,4583616.98,430648.04
2014S007756,14,Tarde,Colisión Lateral,4583616.98,430648.04
2014S005869,8,Matutino,Colisión Lateral,4583583.6,430563.44
2014S004456,9,Matutino,Caida (dos ruedas),4583677.6,430547.05
2014S002407,19,Tarde,Atropellamiento,4582240.47,429464.87
2014S002649,17,Tarde,Atropellamiento,4582480.26,429518.72
2014S007571,19,Tarde,Colisión frontal-lateral,4582504.85,429522.55
2014S006592,15,Tarde,Colisión frontal-lateral,4582504.85,429522.55
2014S005398,9,Matutino,Colisión Lateral,4582699.82,429331.96
2014S004969,11,Matutino,Choque vs objeto estático,4581018.4,428963.19
2014S009078,18,Tarde,Alcance múltiple,4581136.92,429101.64
2014S008311,13,Matutino,Alcance,4581174.27,429130.33
2014S008730,19,Tarde,Alcance,4581219.06,429185.13
2014S003420,17,Tarde,Alcance múltiple,4581250.98,429218.31
2014S004991,8,Matutino,Alcance,4581250.98,429218.31
2014S006405,13,Matutino,Otras,4583029.63,429226.94
2014S002000,11,Matutino,Colisión Lateral,4583107.96,429424.88
2014S001770,16,Tarde,Alcance,4582809.44,429281.05
2014S002275,9,Matutino,Colisión Lateral,4581047.65,428919.89
2014S003662,8,Matutino,Colisión Lateral,4583069.83,429142.17
2014S005927,13,Matutino,Alcance,4583048.71,429076.9
2014S007541,14,Tarde,Caída interior vehículo,4582749.62,429470.61
2014S001619,13,Matutino,Colisión frontal-lateral,4582849.92,429356.46
2014S009654,13,Matutino,Colisión Lateral,4582773.76,429432.2
2014S006459,15,Tarde,Colisión frontal-lateral,4582120.18,429564.28
2014S009415,22,Noche,Colisión frontal-lateral,4582543.59,429940.48
2014S006663,13,Matutino,Colisión Lateral,4582179.25,429624.74
2014S008570,19,Tarde,Colisión Lateral,4582183.94,429632.76
2014S005442,5,Noche,Alcance,4582095.53,430081.36
2014S006198,10,Matutino,Alcance,4582650,429913.82
2014S000638,18,Tarde,Caida (dos ruedas),4582403.96,429861.51
2014S009182,23,Noche,Colisión Lateral,4582417.76,429875.71
2014S005200,10,Matutino,Colisión Lateral,4582274.62,429738.28
2014S001938,21,Tarde,Colisión frontal-lateral,4582274.62,429738.28
2014S004396,23,Noche,Colisión frontal-lateral,4582469.19,429542.14
2014S002980,17,Tarde,Caida (dos ruedas),4582408.77,429616.29
2014S000411,13,Matutino,Alcance,4582504.3,429710.59
2014S002564,21,Tarde,Colisión frontal-lateral,4582307.82,430275.3
2014S005045,12,Matutino,Alcance,4582307.82,430275.3
2014S002248,14,Tarde,Colisión frontal-lateral,4582196.69,429801.68
2014S003515,14,Tarde,Alcance,4582196.69,429801.68
2014S009562,14,Tarde,Colisión Lateral,4582027.99,429612
2014S000897,20,Tarde,Otras,4582381.21,429989.88
2014S002500,15,Tarde,Alcance,4582439.51,430049.39
2014S002840,22,Noche,Alcance,4582329.79,429555.44
2014S003652,14,Tarde,Atropellamiento,4582009.08,429662.48
2014S001520,13,Matutino,Alcance,4582427.74,429840.16
2014S006396,8,Matutino,Caida (dos ruedas),4582548.58,429963.09
2014S003707,19,Tarde,Caida (dos ruedas),4582314.74,429769.95
2014S004544,14,Tarde,Colisión Lateral,4582123.5,430082.51
2014S008787,20,Tarde,Colisión Lateral,4582178.44,430028.59
2014S002638,12,Matutino,Atropellamiento,4582315.32,429894.85
2014S006232,19,Tarde,Caida (dos ruedas),4581765.29,429743.82
2014S009395,7,Matutino,Alcance,4581812.62,429792.01
2014S002640,13,Matutino,Colisión frontal-lateral,4581822.73,429664.19
2014S005004,12,Matutino,Alcance,4582152.09,429571.59
2014S003436,7,Matutino,Alcance,4582061.01,429472.96
2014S006173,11,Matutino,Colisión Lateral,4582977.62,429621.96
2014S000448,16,Tarde,Colisión Lateral,4582977.62,429621.96
2014S007097,9,Matutino,Caída interior vehículo,4583132.53,429332.73
2014S003334,22,Noche,Alcance,4582882.55,430276.41
2014S000257,20,Tarde,Atropellamiento,4582882.55,430276.41
2014S003926,11,Matutino,Colisión frontal-lateral,4582882.55,430276.41
2014S000525,20,Tarde,Caida (dos ruedas),4583034.48,430137.13
2014S002688,14,Tarde,Caida (dos ruedas),4582836.31,430055.9
2014S001305,15,Tarde,Alcance,4582836.31,430055.9
2014S003704,14,Tarde,Colisión Lateral,4582862.22,429982.69
2014S001445,16,Tarde,Colisión Lateral,4582873.21,429950.02
2014S003897,14,Tarde,Caida (dos ruedas),4582873.21,429950.02
2014S003056,21,Tarde,Atropellamiento,4582935.39,429981.81
2014S006815,7,Matutino,Caida (dos ruedas),4582962.95,430010.01
2014S004268,15,Tarde,Choque vs objeto estático,4582949.75,430372.95
2014S005745,19,Tarde,Colisión Lateral,4583132.29,430374.46
2014S006764,15,Tarde,Caida (dos ruedas),4582964.49,429852.61
2014S005516,20,Tarde,Atropellamiento,4582964.49,429852.61
2014S005892,18,Tarde,Alcance,4582708.74,429943.13
2014S005662,20,Tarde,Alcance,4582743.74,429978.9
2014S006705,15,Tarde,Colisión Lateral,4582899.27,430137.09
2014S005652,16,Tarde,Colisión frontal-lateral,4583397.95,429990.21
2014S000208,19,Tarde,Alcance,4583368.53,429899.94
2014S009588,0,Noche,Alcance,4584202.52,431658.5
2014S003232,14,Tarde,Atropellamiento,4584067.53,431713.9
2014S005502,13,Matutino,Alcance,4583897.68,431448.47
2014S001961,9,Matutino,Alcance,4584301.21,431747.34
2014S009647,19,Tarde,Colisión Lateral,4583370.88,430073.79
2014S000618,7,Matutino,Colisión Lateral,4583317.43,429831.27
2014S007741,19,Tarde,Colisión frontal-lateral,4583953.92,431708.05
2014S008583,11,Matutino,Caida (dos ruedas),4584031.24,431470.14
2014S007181,12,Matutino,Colisión Lateral,4584031.24,431470.14
2014S002139,10,Matutino,Colisión frontal-lateral,4583346.4,430007.38
2014S004763,12,Matutino,Colisión frontal-lateral,4583346.4,430007.38
2014S004554,20,Tarde,Colisión Lateral,4583406.91,429978.88
2014S005196,6,Matutino,Caida (dos ruedas),4584096.03,431526.41
2014S005848,16,Tarde,Colisión frontal-lateral,4583006.53,429836.27
2014S009613,11,Matutino,Caida (dos ruedas),4584276.1,431781
2014S007771,22,Noche,Choque vs objeto estático,4584334.64,431829.96
2014S000878,13,Matutino,Colisión frontal-lateral,4584042.96,431941.59
2014S005801,15,Tarde,Colisión frontal-lateral,4584095.28,431394.58
2014S005566,14,Tarde,Colisión frontal-lateral,4583087.38,429802.51
2014S003251,0,Noche,Atropellamiento,4583217.58,429623.02
2014S004282,8,Matutino,Alcance,4584165.4,431431.26
2014S003078,22,Noche,Colisión Lateral,4584165.4,431431.26
2014S004521,0,Noche,Atropellamiento,4583221.92,429606.08
2014S006259,15,Tarde,Colisión Lateral,4584414.7,431686.91
