IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_Y,CoordenadaUTM_X
2010S000841,15,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,B,7,4582760.74,430794.78
2010S000990,11,No es causa del peatón,Ciclomotor,SR,DERBI,Blanc,Llicncia,5,4582118.46,428435.67
2010S000742,19,No es causa del peatón,Turismo,A4,AUDI,Blanc,B,26,4587166.38,428713.22
2010S000876,18,No es causa del peatón,Furgoneta,PRIMASTAR,NISSAN,Blanc,B,6,4588906.94,432617.25
2010S000877,19,No es causa del peatón,Ciclomotor,SCOOPY 50,HONDA,Verd,A,16,4585693.9,428967.08
2010S000882,20,No es causa del peatón,Turismo,C2,CITROEN,Vermell,B,8,Desconocido,Desconocido
2010S000883,21,No es causa del peatón,"Camión <= 3,5 Tm",Desconocido,DAF-HERMANNS,Blanc,B,15,4580080.77,428023.02
2010S001012,21,No es causa del peatón,Turismo,PALIO,FIAT,Verd,B,2,4582027.81,428378.21
2010S001013,23,No es causa del peatón,Turismo,MAZDA 6,MAZDA,Platejat,B,17,4582588.45,429993.58
2010S001138,18,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Gris,B,2,4583565.23,430675.55
2010S001138,18,No es causa del peatón,Turismo,530,BMW,Gris,B,41,4583565.23,430675.55
2010S001141,7,No es causa del peatón,Motocicleta,HD 125,SYM,Gris,B,12,4586642.48,429907.3
2010S000066,8,No es causa del peatón,Motocicleta,SH 75,HONDA,Blau,A,1,4586453.46,428432.21
2010S000068,8,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Gris,B,7,4584755.62,431246.59
2010S000463,13,No es causa del peatón,Motocicleta,SCOOPY 125,HONDA,Negre,A1,1,4583088.6,429006.43
2010S000471,21,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,3,4584524.48,429004.41
2010S001120,10,No es causa del peatón,Turismo,LAND CRUISER,TOYOTA,Gris,B,21,4582040.9,428145.79
2010S001120,10,No es causa del peatón,Furgoneta,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,4582040.9,428145.79
2010S001121,10,No es causa del peatón,Motocicleta,JOYRIDE,SYM,Negre,B,4,4582314.74,429769.95
2010S001121,10,No es causa del peatón,Turismo,CORSA,OPEL,Blanc,B,14,4582314.74,429769.95
2010S001123,22,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,A,2,4588076.51,432106.37
2010S002375,16,No es causa del peatón,Motocicleta,XLH 883,HARLEY DAVIDSON,Negre,A,2,4583370.88,430073.79
2010S002379,19,No es causa del peatón,Turismo,Q7,AUDI,Negre,B,18,4583825.57,428132.45
2010S002511,8,No es causa del peatón,Ciclomotor,RUNNER 50,GILERA,Negre,Llicncia,10,4583259.63,431270.05
2010S001513,18,No es causa del peatón,Motocicleta,650,BMW,Gris,A,2,4583211.53,430326.17
2010S001648,5,No es causa del peatón,Turismo,MEGANE,RENAULT,Blau,B,36,4576754.2,425612.75
2010S001650,9,No es causa del peatón,Motocicleta,VESPA,PIAGGIO,Negre,B,7,4581926.4,427428.83
2010S002536,20,No es causa del peatón,Motocicleta,SH 300,HONDA,Gris,A,2,4581357.03,427122.04
2010S002538,1,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,17,4582976.4,433545.58
2010S002540,8,No es causa del peatón,Motocicleta,X-7,PIAGGIO,Negre,A,3,4583444.67,429926.73
2010S002670,22,No es causa del peatón,Turismo,BRAVO,FIAT,Groc,B,7,4584620.76,432719.59
2010S001401,20,No es causa del peatón,Turismo,CORDOBA,SEAT,Gris,B,2,4582882.87,428574.12
2010S001538,20,No es causa del peatón,Turismo,207,PEUGEOT,Negre,B,31,4580841.09,428799.03
2010S002513,8,No es causa del peatón,Motocicleta,MP3 125,PIAGGIO,Gris,B,27,4580908.62,428940.68
2010S002516,16,No es causa del peatón,Turismo,ALLROAD,AUDI,Gris,B,1,4587655.04,431205.73
2010S002646,11,No es causa del peatón,Ciclomotor,VITALITE 50,KYMCO,Gris,AM,22,4583649.26,431743.09
2010S002774,18,No es causa del peatón,Turismo,CIVIC,HONDA,Gris,Desconocido,Desconocido,4582354.72,428575.83
2010S002900,11,No es causa del peatón,Taxi,OCTAVIA,SKODA,Altres,Desconocido,Desconocido,4581417.02,426803.68
2010S002903,12,No es causa del peatón,Turismo,S40,VOLVO,Gris,B,4,4584678.27,433980.76
2010S002070,13,No es causa del peatón,AutobŁs,Desconocido,IVECO FIAT,Vermell,D,6,4583546.33,426365.69
2010S002203,17,No es causa del peatón,Turismo,316,BMW,Desconocido,B,Desconocido,4586271,428339.28
2010S002203,17,No es causa del peatón,Turismo,33,ALFA ROMEO,Vermell,B,4,4586271,428339.28
2010S002337,8,No es causa del peatón,Ciclomotor,Sport City,APRILIA,Negre,Llicncia,1,4582085.04,428466.27
2010S002345,1,No es causa del peatón,Taxi,Altea,SEAT,Altres,Desconocido,Desconocido,4581077.2,431229.51
2010S002477,7,No es causa del peatón,"Camión > 3,5 Tm",Desconocido,RENAULT,Desconocido,C,3,4585529.45,427904.72
2010S003057,16,No es causa del peatón,Motocicleta,ARRECIFE 250,APRILIA,Gris,A,5,4584012.23,431639.22
2010S003201,10,No es causa del peatón,Motocicleta,F 800,BMW,Blau,A,15,4584476.07,434736.15
2010S002065,12,No es causa del peatón,Turismo,Altea,SEAT,Beige,B,33,4581597.38,427194.75
2010S002066,12,No es causa del peatón,Turismo,CORDOBA,SEAT,Blau,B,6,4581465.79,429415.27
2010S002067,8,No es causa del peatón,Turismo,MEGANE,RENAULT,Negre,B,3,4584251.52,433643.95
2010S002673,8,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Gris,A,19,4579792.08,427711.55
2010S002928,9,No es causa del peatón,Motocicleta,LEAD,HONDA,Gris,A,1,4583078.81,426034.71
2010S002930,10,No es causa del peatón,Motocicleta,SH 300,HONDA,Blanc,A,1,4581939.4,429700.48
2010S003055,16,No es causa del peatón,Motocicleta,SH 150,HONDA,Vermell,A,18,4583362.96,430417.82
2010S001797,10,No es causa del peatón,Ciclomotor,SCOOPY 50,HONDA,Gris,AM,16,4580911.84,429702.57
2010S001804,16,No es causa del peatón,Furgoneta,CADDY,VOLKSWAGEN,Desconocido,B,33,4581452.31,427314.69
2010S001939,2,No es causa del peatón,Turismo,X5,BMW,Desconocido,B,1,4583203.29,429026.66
2010S001940,21,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,6,4588160.01,431303.11
2010S001940,21,No es causa del peatón,Turismo,XANTIA,CITROEN,Desconocido,Desconocido,Desconocido,4588160.01,431303.11
2010S001944,10,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Blau,A1,23,4584076.72,430956.78
2010S001945,12,No es causa del peatón,Turismo,SMART,SMART,Blanc,B,47,4582848.93,430658.24
2010S001178,5,No es causa del peatón,Turismo,CORSA,OPEL,Blanc,Desconocido,Desconocido,4581644.16,428668.6
2010S002084,17,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,Desconocido,Desconocido,4581644.12,426323.76
2010S003169,12,No es causa del peatón,Furgoneta,DUCATO,FIAT,Blanc,B,10,4583918.61,426893.77
2010S003170,13,No es causa del peatón,AutobŁs,CITYCLASS,IRISBUS,Vermell,D,24,4580773.89,428816.26
2010S001146,11,No es causa del peatón,Turismo,120D,BMW,Blanc,Desconocido,Desconocido,4588471.95,433659.64
2010S001287,18,No es causa del peatón,Turismo,PASSAT,VOLKSWAGEN,Gris,B,24,4585705.33,428129.83
2010S002479,10,No es causa del peatón,Turismo,S60,VOLVO,Blau,B,2,4582174.58,430249.34
2010S002480,10,No es causa del peatón,Motocicleta,Beverly,PIAGGIO,Negre,Desconocido,Desconocido,4582422.21,430610.94
2010S002609,11,No es causa del peatón,Tractocamión,Desconocido,IVECO FIAT,Blanc,C,5,4581716.64,431590.84
2010S002615,14,No es causa del peatón,Turismo,ONE,MINI,Blau,B,4,4582933.25,425812.07
2010S002742,14,No es causa del peatón,Turismo,ASTRA,OPEL,Gris,B,43,4585025.45,430844.53
2010S001179,12,No es causa del peatón,Turismo,C5,CITROEN,Gris,B,35,4584872.75,430772.84
2010S001445,19,No es causa del peatón,Turismo,IBIZA,SEAT,Verd,B,26,4579712.38,427807.91
2010S002499,12,No es causa del peatón,Ciclomotor,SH 50,HONDA,Gris,AM,3,4584312.12,428410.65
2010S002500,19,No es causa del peatón,Turismo,C 230,MERCEDES,Gris,B,22,4581575.48,431864.49
2010S002623,20,No es causa del peatón,Ciclomotor,YH 50,YAMAHA,Desconocido,Desconocido,Desconocido,4583100.09,427897.85
2010S002623,20,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Desconocido,Desconocido,Desconocido,4583100.09,427897.85
2010S002625,16,No es causa del peatón,Turismo,Lupo,VOLKSWAGEN,Blanc,Desconocido,Desconocido,4590498.44,431692.28
2010S002526,16,No es causa del peatón,Motocicleta,SPECIAL,YAMAHA,Negre,A,17,4581812.62,429792.01
2010S001266,14,No es causa del peatón,Turismo,LEON,SEAT,Negre,B,8,4581720.28,429697.48
2010S001387,11,No es causa del peatón,Turismo,MAZDA 3,MAZDA,Gris,B,29,4584691.03,432792.39
2010S001389,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Altres,B,15,4583995.75,430485.42
2010S001522,11,Cruzar fuera de paso peatonal,Turismo,206,PEUGEOT,Blau,B,8,4583817.69,429759.61
2010S002365,10,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,17,4585493.21,428406.05
2010S002368,10,No es causa del peatón,Motocicleta,PEOPLE 125,KYMCO,Negre,A,21,4585310.47,430219.93
2010S002370,15,No es causa del peatón,Furgoneta,MASTER,RENAULT,Blanc,B,6,4584462.24,432927.38
2010S002502,20,No es causa del peatón,Turismo,MEGANE,RENAULT,Verd,B,21,4582470.3,427079.29
2010S002502,20,No es causa del peatón,Motocicleta,CBR 600,HONDA,Vermell,A,7,4582470.3,427079.29
2010S002505,23,No es causa del peatón,Motocicleta,NS-1 75,HONDA,Blau,B,4,4584990.51,432540.41
2010S002634,8,No es causa del peatón,Turismo,900,SAAB,Verd,B,33,4580777.75,428658.89
2010S002635,9,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,7,4585441.59,428750.51
2010S001640,12,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,4,4583417.41,430044.34
2010S001644,17,Otras,Turismo,FOCUS,FORD,Blanc,B,24,4580048.3,429773.2
2010S002573,13,No es causa del peatón,Motocicleta,CBR 600,HONDA,Negre,A,5,4587209.63,427100.73
2010S002702,7,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Blau,B,-2965,4582576.51,429616.72
2010S003108,11,No es causa del peatón,Turismo,205,PEUGEOT,Blanc,Desconocido,Desconocido,4581792.27,430314.23
2010S003110,11,No es causa del peatón,Furgoneta,BOXER,PEUGEOT,Blanc,B,5,4581222.76,429993.66
2010S003111,12,No es causa del peatón,Ciclomotor,SH 50,HONDA,Gris,Llicncia,6,4581955.18,429937.26
2010S003245,15,No es causa del peatón,Motocicleta,SCARABEO 100,APRILIA,Vermell,A,33,4580909.14,429928.08
2010S003246,17,No es causa del peatón,Motocicleta,SH 125,HONDA,Blau,B,22,4586851.55,431715.98
2010S003248,18,No es causa del peatón,Motocicleta,Desconocido,PIAGGIO,Vermell,A,17,4583057.78,427198.33
2010S001218,15,No es causa del peatón,Turismo,SCENIC,RENAULT,Gris,B,15,4587397.76,428769.29
2010S001218,15,No es causa del peatón,Turismo,PRIMERA,NISSAN,Gris,B,30,4587397.76,428769.29
2010S001773,6,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Blau,Desconocido,Desconocido,4581802.39,428948.84
2010S002530,19,No es causa del peatón,Furgoneta,H-1,HYUNDAI,Blanc,B,27,4584328.71,431820.99
2010S002656,15,No es causa del peatón,Turismo,407,PEUGEOT,Negre,B,24,4584925.02,431249.66
2010S002789,16,No es causa del peatón,Turismo,SPACE STAR,MITSUBISHI,Gris,B,52,4583294.6,427525.47
2010S002792,22,Cruzar fuera de paso peatonal,Ciclomotor,CS 50 Z,YAMAHA,Negre,Llicncia,3,4580944.1,430417.5
2010S001662,16,Desobedecer Semáforo,Turismo,206,PEUGEOT,Gris,B,23,4587879.99,432501.88
2010S001663,18,No es causa del peatón,Turismo,CIVIC,HONDA,Marr˘,B,0,4582313.38,429332.66
2010S001663,18,No es causa del peatón,Turismo,Desconocido,VOLKSWAGEN,Desconocido,Desconocido,Desconocido,4582313.38,429332.66
2010S001664,19,No es causa del peatón,Turismo,A 160,MERCEDES,Negre,B,7,4583069.83,429142.17
2010S001785,20,No es causa del peatón,Furgoneta,Daily,IVECO FIAT,Blanc,B,18,4588570.25,431058.89
2010S001787,0,No es causa del peatón,Motocicleta,Z 750,KAWASAKI,Negre,A,21,4583866.51,427918.45
2010S001788,7,No es causa del peatón,Motocicleta,PS 125,HONDA,Blanc,B,5,4582548.58,429963.09
2010S001793,11,No es causa del peatón,Turismo,FORTWO,SMART,Vermell,B,18,4583944.14,430852.03
2010S001932,20,No es causa del peatón,Turismo,SERIE 3,BMW,Verd,B,5,4581685.09,432686.05
2010S001733,16,No es causa del peatón,Ciclomotor,TREKKER OFF ROAD,PEUGEOT,Negre,B,1,4582281.86,425895.75
2010S002002,0,No es causa del peatón,Turismo,FIESTA,FORD,Blanc,B,24,4581939.69,425908.37
2010S002003,6,No es causa del peatón,AutobŁs,Desconocido,MERCEDES,Vermell,B,19,4586138.03,433610.2
2010S002006,7,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4579897.56,427799.55
2010S002708,12,No es causa del peatón,Ciclomotor,SONIC 50,APRILIA,Blau,Llicncia,26,4582213.63,430817.8
2010S002709,13,No es causa del peatón,AutobŁs,Desconocido,IVECO FIAT,Blanc,D,23,4579738.83,427770.71
2010S002964,6,No es causa del peatón,Ciclomotor,YN 50,YAMAHA,Blau,Llicncia,4,4583441.97,430920.25
2010S002966,8,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,B,4,4580641.47,427343.19
2010S002966,8,No es causa del peatón,Turismo,A4,AUDI,Gris,B,6,4580641.47,427343.19
2010S001361,16,No es causa del peatón,Turismo,V50,VOLVO,Gris,B,14,4583069.05,429157.98
2010S002639,8,No es causa del peatón,Turismo,MARBELLA,SEAT,Vermell,B,29,4585946.2,434078.33
2010S002765,13,No es causa del peatón,Turismo,AVENSIS,TOYOTA,Negre,B,13,4582799.18,427798.58
2010S002766,13,Cruzar fuera de paso peatonal,Motocicleta,PS 125,HONDA,Negre,B,16,4583817.49,429018.89
2010S002890,8,No es causa del peatón,Turismo,116,BMW,Blanc,B,11,4583340.83,427979.34
2010S002893,9,No es causa del peatón,Motocicleta,PS 125,HONDA,Negre,B,6,4583894.39,431344.15
2010S002894,10,No es causa del peatón,Turismo,306,PEUGEOT,Blau,Desconocido,Desconocido,4586431.16,430015.18
2010S001920,13,No es causa del peatón,Ciclomotor,NRG 50,PIAGGIO,Blau,B,3,4583381.16,430097.02
2010S001920,13,No es causa del peatón,Turismo,SCENIC,RENAULT,Gris,B,29,4583381.16,430097.02
2010S001921,15,No es causa del peatón,Motocicleta,GSX 600,SUZUKI,Negre,A,29,4577637.92,427843.56
2010S002053,20,No es causa del peatón,Turismo,IBIZA,SEAT,Negre,B,3,4585665.76,428080.25
2010S002053,20,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4585665.76,428080.25
2010S002796,7,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,7,4587560.77,428867.23
2010S002916,10,No es causa del peatón,Taxi,C5,CITROEN,Gris,BTP,15,4584910.55,427045.78
2010S002920,20,Desobedecer otras señales,AutobŁs,Desconocido,MAN,Altres,D,8,4586057.93,431074.88
2010S002921,21,No es causa del peatón,Turismo,ASTRA,OPEL,Negre,B,5,4582803.94,427912.59
2010S002922,0,No es causa del peatón,Turismo,KUGA,FORD,Blanc,B,14,4583918.61,426893.77
2010S001497,9,No es causa del peatón,"Camión > 3,5 Tm",MASTER,RENAULT,Blanc,E C1,14,4586681.59,429002.99
2010S001629,15,No es causa del peatón,Ciclomotor,FIGHTER,PEUGEOT,Altres,Llicncia,4,4586779.93,429692.35
2010S002144,5,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,4,4585460.09,433580.94
2010S002276,20,No es causa del peatón,Motocicleta,HD 125,SYM,Gris,A,24,4582856.65,425605.78
2010S002277,19,No es causa del peatón,Turismo,LEXUS,LEXUS,Gris,B,44,4581330.15,431004.49
2010S001334,19,No es causa del peatón,Motocicleta,FZ6,YAMAHA,Gris,A,21,4579870.29,428744
2010S001463,8,No es causa del peatón,Turismo,307,PEUGEOT,Blau,Desconocido,Desconocido,4583468.8,431600.73
2010S001464,8,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,0,4582882.55,430276.41
2010S001465,6,No es causa del peatón,Turismo,CRV,HONDA,Gris,Desconocido,Desconocido,4584637.51,432097.42
2010S001466,8,No es causa del peatón,Ciclomotor,YN 50,YAMAHA,Blau,B,6,4583225.6,427672.65
2010S001596,15,No es causa del peatón,Motocicleta,FZS 600 FAZER,YAMAHA,Negre,A2,2,4586209.39,432177.82
2010S002303,19,No es causa del peatón,Turismo,CEE D,KIA,Blanc,B,1,4588713.26,432659.57
2010S002304,19,No es causa del peatón,Turismo,Desconocido,JAGUAR,Vermell,Desconocido,Desconocido,4585129.01,430542.38
2010S002304,19,No es causa del peatón,Motocicleta,XJ 600 N,YAMAHA,Vermell,A,19,4585129.01,430542.38
2010S002304,19,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Negre,Llicncia,14,4585129.01,430542.38
2010S002305,20,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,28,4581477.86,428908.93
2010S002440,19,No es causa del peatón,Turismo,407,PEUGEOT,Gris,B,41,4582689.99,429902.44
2010S002576,17,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,A1,13,4582405.09,428670.16
2010S002578,18,No es causa del peatón,Turismo,MEGANE,RENAULT,Verd,B,6,4582903.77,433109.94
2010S003049,9,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,B,12,4590878.1,431653.89
2010S001938,22,No es causa del peatón,Ciclomotor,SH 50,HONDA,Negre,B,3,4587672.34,429367.2
2010S002208,13,No es causa del peatón,Motocicleta,R 1150,BMW,Blanc,A,21,4584616.46,429122.91
2010S002897,11,No es causa del peatón,Turismo,B180,MERCEDES,Gris,B,8,4583436.46,430292.71
2010S003018,18,No es causa del peatón,Turismo,LEON,SEAT,Gris,B,10,4581257.05,429224.59
2010S003026,8,No es causa del peatón,Turismo,CORSA,OPEL,Gris,B,4,4581384.47,427161.46
2010S003162,9,No es causa del peatón,Ciclomotor,SH 50,HONDA,Blau,B,27,4582088.28,430073.98
2010S003090,16,No es causa del peatón,Turismo,XSARA,CITROEN,Gris,B,19,4584946.47,427143.16
2010S003091,18,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Blanc,B,2,4582125.65,432696.19
2010S003230,7,No es causa del peatón,Turismo,CIVIC,HONDA,Platejat,B,11,4580388.08,428411.08
2010S003234,9,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,5,4580576.23,428529.02
2010S001631,19,No es causa del peatón,Turismo,LAGUNA,RENAULT,Blanc,B,3,4584509.05,434100.27
2010S001635,22,No es causa del peatón,Turismo,CAYENNE,PORSCHE,Gris,Desconocido,Desconocido,4584611.01,429114.54
2010S001766,21,No es causa del peatón,Ciclomotor,JOG,YAMAHA,Desconocido,B,2,4581103.82,429579.11
2010S001768,23,No es causa del peatón,Turismo,A3,AUDI,Blanc,B,3,4584509.25,426652.38
2010S001772,7,No es causa del peatón,Turismo,25,ROVER,Gris,B,15,4586088.7,429708.74
2010S001773,6,No es causa del peatón,Ciclomotor,FLY,PIAGGIO,Negre,Desconocido,Desconocido,4581802.39,428948.84
2010S001908,8,No es causa del peatón,Motocicleta,X-9,PIAGGIO,Gris,A,17,4584050.33,426485.27
2010S001597,14,No es causa del peatón,Furgoneta,EXPERT,PEUGEOT,Blanc,B,5,4584376.47,429161.37
2010S001600,17,No es causa del peatón,Motocicleta,SH 150,HONDA,Vermell,A,10,4583360.31,429285.78
2010S001600,17,No es causa del peatón,Turismo,FOCUS,FORD,Negre,B,18,4583360.31,429285.78
2010S001601,18,No es causa del peatón,Turismo,A3,AUDI,Negre,B,15,4582247.99,430334.36
2010S001603,19,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Vermell,Desconocido,Desconocido,4582087.98,431988.26
2010S001739,20,No es causa del peatón,Motocicleta,YQ125,YAMAHA,Gris,B,8,4582760.74,430794.78
2010S001739,20,No es causa del peatón,Motocicleta,CB 250 TWO FIFTY,HONDA,Vermell,A,1,4582760.74,430794.78
2010S001740,19,No es causa del peatón,Ciclomotor,CS 50 Z,YAMAHA,Vermell,Llicncia,2,4586084.28,432434.33
2010S001875,10,No es causa del peatón,Motocicleta,FZR 600,YAMAHA,Negre,A,20,4582013.24,425960.22
2010S002582,11,No es causa del peatón,Motocicleta,SH 100,HONDA,Marr˘,Desconocido,Desconocido,4583109.88,429096.82
2010S002328,18,No es causa del peatón,Turismo,MEGANE,RENAULT,Groc,B,5,4582178.44,430028.59
2010S002330,21,No es causa del peatón,Ciclomotor,SH 50,HONDA,Negre,B,1,4584664.26,430969.2
2010S002331,21,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Gris,B,Desconocido,4584617.06,425660.82
2010S002335,7,No es causa del peatón,Motocicleta,CG 125,HONDA,Vermell,B,18,4585211.23,428458.32
2010S002469,6,No es causa del peatón,Turismo,93,SAAB,Vermell,B,9,4580170.88,428090.09
2010S002470,7,No es causa del peatón,Motocicleta,F 800,BMW,Blanc,A,1,4584049.57,434443.92
2010S002471,8,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,2,4581607.43,431749.46
2010S002475,8,No es causa del peatón,Turismo,Desconocido,BMW,Altres,Desconocido,Desconocido,4582935.23,428491.06
2010S002599,10,No es causa del peatón,Motocicleta,X Max,YAMAHA,Gris,A,1,4582763.2,433331.93
2010S003188,20,No es causa del peatón,Motocicleta,SH 150,HONDA,Negre,A,26,4582200.91,429294.86
2010S003193,19,No es causa del peatón,Motocicleta,X Max,YAMAHA,Gris,A,2,4582363.96,430195.2
2010S001155,15,No es causa del peatón,Turismo,FIESTA,FORD,Gris,B,25,4583998.08,431431.03
2010S001157,16,No es causa del peatón,Furgoneta,DOBLO,FIAT,Blanc,B,18,4587028.48,428610.53
2010S001160,17,No es causa del peatón,"Camión <= 3,5 Tm",CABSTAR,NISSAN,Desconocido,Desconocido,Desconocido,4583652.45,428118.16
2010S001164,19,No es causa del peatón,Turismo,KALOS,DAEWOO,Vermell,B,6,4584802.8,434360.2
2010S001304,17,No es causa del peatón,Taxi,OCTAVIA,SKODA,Altres,BTP,26,4583818.95,433619.61
2010S001305,16,No es causa del peatón,Turismo,X3,BMW,Negre,B,14,4585501.08,432169.53
2010S001306,18,No es causa del peatón,Motocicleta,SES 125,HONDA,Negre,B,13,4582754.16,429064.48
2010S002350,18,No es causa del peatón,Motocicleta,PS 125,HONDA,Negre,B,11,4583594.24,430706.38
2010S002419,22,No es causa del peatón,Turismo,MEGANE,RENAULT,Negre,B,13,4588130.96,431115.38
2010S001206,8,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Verd,B,23,4582611.7,430024.47
2010S001207,9,No es causa del peatón,Motocicleta,Transalp,HONDA,Blau,A,31,4583317.43,429831.27
2010S001208,8,No es causa del peatón,Turismo,OCTAVIA,SKODA,Blau,B,15,4585100.81,428466.93
2010S001350,13,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4582592.53,426449.02
2010S001352,14,No es causa del peatón,Motocicleta,YY125,YIYING,Negre,B,11,4583684.2,432301.65
2010S001483,19,No es causa del peatón,Turismo,SCENIC,RENAULT,Negre,B,21,4582845.3,430082.08
2010S001912,11,No es causa del peatón,Bicicleta,Desconocido,BICING,Blanc,Desconocido,Desconocido,4582018.05,427448.72
2010S001577,0,No es causa del peatón,Furgoneta,SERENA,NISSAN,Blanc,B,14,4586545.15,430345.7
2010S002623,20,No es causa del peatón,Motocicleta,X Max,YAMAHA,Blanc,A,30,4583100.09,427897.85
2010S002623,20,No es causa del peatón,Motocicleta,SH 100,HONDA,Negre,A1,3,4583100.09,427897.85
2010S002623,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Desconocido,Desconocido,Desconocido,4583100.09,427897.85
2010S002753,17,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,8,4584528.29,431453.12
2010S001544,9,No es causa del peatón,AutobŁs,NL 233,MAN,Vermell,D,5,4584827.03,433077.4
2010S001545,8,Desobedecer Semáforo,Turismo,TERRACAN,HYUNDAI,Negre,B,19,4586198.05,432283.14
2010S001548,10,No es causa del peatón,Motocicleta,FORZA,HONDA,Negre,A,26,4582633.36,428713.52
