IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_Y,CoordenadaUTM_X
2012S003198,2,No es causa del peatón,Turismo,307,PEUGEOT,Gris,Desconocido,Desconocido,4587985.61,431482.68
2012S003326,10,No es causa del peatón,Motocicleta,SH 300,HONDA,Gris,A2,2,4582396.71,430233.49
2012S003327,14,No es causa del peatón,Turismo,CLIO,RENAULT,Vermell,B,6,4582893.36,433485.25
2012S003329,11,No es causa del peatón,Turismo,AURIS,TOYOTA,Negre,B,22,4582142.88,428441.19
2012S003331,13,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Blanc,B,15,4585782.36,432482.66
2012S003334,15,No es causa del peatón,Turismo,C4,CITROEN,Negre,B,15,4579978.8,430855.98
2012S003465,19,No es causa del peatón,Motocicleta,GT 250,HYOSUNG,Vermell,A,1,4583869.48,431127.2
2012S003000,12,No es causa del peatón,Turismo,318,BMW,Gris,B,12,4581781.37,425238.76
2012S001959,7,No es causa del peatón,Turismo,FIESTA,FORD,Blau,B,3,4583737.08,430789.1
2012S002085,15,No es causa del peatón,Turismo,S 500,MERCEDES,Gris,B,23,4584190.37,428199.83
2012S002086,15,No es causa del peatón,Motocicleta,TYPHOON 80,PIAGGIO,Negre,B,5,4586177.09,433658.28
2012S002087,16,No es causa del peatón,Furgoneta,SCUDO,FIAT,Gris,Desconocido,Desconocido,4585704.89,432215.5
2012S002219,12,No es causa del peatón,Turismo,Superb,SKODA,Altres,B,2,4583833.94,427842.3
2012S001067,12,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Blanc,B,18,4584988.31,429646.68
2012S001191,15,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Gris,Desconocido,Desconocido,4580724.34,427787.53
2012S001193,16,No es causa del peatón,Turismo,Cooper,BMW,Vermell,B,21,4585143.9,425202.53
2012S000551,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,8,4584374.43,434665.74
2012S000552,20,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4581610.73,427529.57
2012S007755,22,No es causa del peatón,Turismo,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4583078.69,429171.57
2012S007885,8,No es causa del peatón,Turismo,KADETT,OPEL,Vermell,B,1,4587720.41,431986.54
2012S007889,13,No es causa del peatón,Turismo,ASTRA,OPEL,Blanc,B,27,4587054.82,431988.07
2012S008019,13,No es causa del peatón,"Camión <= 3,5 Tm",35C,IVECO FIAT,Blanc,B,16,4583095.65,430282.99
2012S008019,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,18,4583095.65,430282.99
2012S006707,12,No es causa del peatón,Turismo,Rodius,SSANGYONG,Negre,B,21,4581835.81,425061.36
2012S006708,12,No es causa del peatón,Motocicleta,@125,HONDA,Negre,A,32,4582427.74,429840.16
2012S006711,17,No es causa del peatón,Turismo,CABRIO,MINI,Blau,B,1,4581097.73,427838.28
2012S006838,2,Transitar a pie por calzada,Turismo,CLK320,MERCEDES,Vermell,B,4,4582418.14,426881.56
2012S006841,11,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Gris,B,39,4580803.95,431302.28
2012S000265,20,No es causa del peatón,Motocicleta,IRIS 200,VESPA,Vermell,A,1,4581424,429626.64
2012S002974,11,No es causa del peatón,Turismo,806,PEUGEOT,Blau,B,11,4585678.04,428109.99
2012S003100,3,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Vermell,Desconocido,Desconocido,4585606.45,432171
2012S003101,6,No es causa del peatón,Turismo,A6,AUDI,Gris,B,40,4588333.06,430236.69
2012S003102,9,No es causa del peatón,Bicicleta,Desconocido,DECATHLON,Blau,Desconocido,Desconocido,4582419.24,430019.87
2012S003103,9,No es causa del peatón,Turismo,INSIGNIA,OPEL,Negre,B,16,4585079.84,427240.74
2012S003105,11,No es causa del peatón,Furgoneta,PORTER,PIAGGIO,Blanc,B,26,4583267.78,430306.2
2012S003107,12,No es causa del peatón,Motocicleta,X Max,YAMAHA,Gris,B,7,4587552.94,431022.1
2012S000518,17,No es causa del peatón,Furgoneta,H-1,HYUNDAI,Altres,Desconocido,Desconocido,4585455.65,430617.21
2012S000651,9,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Blanc,B,8,4583500.42,431517.25
2012S000651,9,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Gris,Desconocido,Desconocido,4583500.42,431517.25
2012S003258,23,No es causa del peatón,Turismo,ESCORT,FORD,Verd,Desconocido,Desconocido,4585576.46,432726.56
2012S003259,6,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Negre,B,23,4588887.2,432017.87
2012S001961,8,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Gris,B,38,4582157.29,427611.59
2012S001962,9,No es causa del peatón,Motocicleta,SH 100,HONDA,Gris,A1,12,4582120.52,429523.46
2012S001963,10,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,5,4585179.04,434964.53
2012S001964,10,No es causa del peatón,Turismo,C4,CITROEN,Blanc,B,11,4582062.35,429430.26
2012S001965,11,No es causa del peatón,Turismo,MEGANE,RENAULT,Blau,B,9,4588509.97,431790.71
2012S002089,19,No es causa del peatón,Motocicleta,SES 125,HONDA,Gris,B,7,4581368.53,430132.1
2012S002092,21,No es causa del peatón,Turismo,FIESTA,FORD,Vermell,B,3,4582447.68,425425.23
2012S002095,9,No es causa del peatón,Motocicleta,VESPA,PIAGGIO,Verd,B,15,4583069.05,429157.98
2012S002520,17,No es causa del peatón,Turismo,306,PEUGEOT,Blau,B,14,4580778.95,430698.82
2012S002647,22,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,6,4584237.31,428369.31
2012S002653,4,No es causa del peatón,Turismo,Altea,SEAT,Blanc,BTP,8,4580648.03,428372
2012S002780,6,No es causa del peatón,Furgoneta,NV200,NISSAN,Blau,B,24,4580859.33,427489.1
2012S002780,6,No es causa del peatón,Turismo,MICRA,NISSAN,Gris,Desconocido,Desconocido,4580859.33,427489.1
2012S003751,0,No es causa del peatón,Motocicleta,GS 500 E,SUZUKI,Blau,A,3,4582142.88,428441.19
2012S003539,14,No es causa del peatón,Motocicleta,SH 100,HONDA,Negre,A1,9,4582884.18,427536.03
2012S003678,15,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Gris,B,43,4582018.55,429277.89
2012S003681,18,Cruzar fuera de paso peatonal,"Camión > 3,5 Tm",ATLEON 120,NISSAN,Gris,C,10,4581270.84,431392.96
2012S003686,3,No es causa del peatón,Turismo,A1,AUDI,Blau,B,2,4582125.65,432696.19
2012S000672,7,No es causa del peatón,AutobŁs,O 530,MERCEDES-BENZ,Altres,D,0,4586026.16,430169.16
2012S000809,15,No es causa del peatón,Turismo,FUEGO,RENAULT,Negre,B,12,4580791.56,431320.52
2012S000814,16,No es causa del peatón,AutobŁs,NG 313,MAN,Vermell,D,5,4586326.43,431346.53
2012S000950,10,No es causa del peatón,Turismo,Altea,SEAT,Blanc,BTP,4,4588536.35,431860.01
2012S003657,20,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Gris,B,7,4583555.25,428557.07
2012S003659,1,No es causa del peatón,Taxi,TOLEDO,SEAT,Altres,BTP,13,4583663.82,427993.89
2012S003796,20,No es causa del peatón,Turismo,ASTRA,OPEL,Blanc,B,57,4588217.44,432405.17
2012S002812,7,No es causa del peatón,Motocicleta,SH 100,HONDA,Blanc,A,16,4582667.85,428419.9
2012S002942,12,No es causa del peatón,Taxi,406,PEUGEOT,Groc,BTP,14,4581712.62,428800.07
2012S002360,12,No es causa del peatón,Turismo,FOCUS,FORD,Gris,B,38,4582622.56,427510.22
2012S002360,12,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Gris,A,24,4582622.56,427510.22
2012S002365,9,No es causa del peatón,Turismo,CLIO,RENAULT,Blanc,B,1,4587602.66,431155.92
2012S002489,11,No es causa del peatón,Motocicleta,Sport City,APRILIA,Negre,A1,5,4583015.39,427506.78
2012S002490,9,Transitar a pie por calzada,Furgoneta,312 D,MERCEDES,Blanc,B,30,4582066.68,431009.52
2012S002492,22,No es causa del peatón,Turismo,CORSA,OPEL,Negre,B,5,4588493.8,433767.83
2012S002495,13,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Vermell,Desconocido,Desconocido,4581518.06,432606.87
2012S002496,13,No es causa del peatón,Furgoneta,316,MERCEDES,Altres,BTP,11,4582008.36,429418.88
2012S002498,15,No es causa del peatón,Furgoneta,CRAFTER,VOLKSWAGEN,Altres,BTP,9,4584234.28,428262.27
2012S002626,8,No es causa del peatón,Tractocamión,Desconocido,MERCEDES,Blanc,C,20,4581766.72,431042.24
2012S003036,13,No es causa del peatón,Motocicleta,ER,KAWASAKI,Negre,A,16,4582112.82,428762.31
2012S003042,22,No es causa del peatón,Motocicleta,FLY,PIAGGIO,Gris,B,4,4582699.96,430117.97
2012S003166,22,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,A,5,4587745.45,429381.68
2012S003169,7,No es causa del peatón,Taxi,Altea,SEAT,Altres,BTP,3,4579368.55,430441.6
2012S003307,18,No es causa del peatón,Turismo,206,PEUGEOT,Gris,B,9,4583023.02,429015.92
2012S001864,13,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Blau,B,53,4589063.89,432262.3
2012S003263,10,No es causa del peatón,Taxi,ALMERA,NISSAN,Desconocido,BTP,43,4584940.27,431111.47
2012S003395,8,No es causa del peatón,Turismo,X1,BMW,Negre,B,5,4582943.86,427346
2012S003399,12,No es causa del peatón,Turismo,QASHQAI,NISSAN,Blanc,B1,2,4583212.47,428932.85
2012S000537,14,No es causa del peatón,Ciclomotor,ZIP AIRE,PIAGGIO,Negre,B,4,4581050.63,428603.46
2012S000538,14,No es causa del peatón,Furgoneta,TRANSPORTER,VOLKSWAGEN,Negre,B,23,4584375.66,430928.95
2012S000668,12,No es causa del peatón,Turismo,SAXO,CITROEN,Vermell,B,5,4584391.21,434814.7
2012S003374,14,No es causa del peatón,Taxi,VECTRA,OPEL,Altres,BTP,20,4584884.14,435045.77
2012S003376,14,No es causa del peatón,Motocicleta,BANDIT,SUZUKI,Negre,A,21,4581091.78,431339.87
2012S003512,14,No es causa del peatón,Ciclomotor,RUNNER 50,GILERA,Negre,AM,6,4581836.63,431836.96
2012S003651,15,No es causa del peatón,Ciclomotor,RUNNER 50,GILERA,Gris,AM,3,4584634.18,430983.74
2012S003759,11,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,6,4581575.99,429359.49
2012S001729,7,No es causa del peatón,Motocicleta,UH 200,SUZUKI,Gris,A,21,4582570.91,429610.7
2012S001732,7,No es causa del peatón,Otros vehĄc. a motor,M-300,AUSA,Blanc,B,7,4588734.76,431423.83
2012S003275,17,Cruzar fuera de paso peatonal,Turismo,CAPTIVA,CHEVROLET,Negre,B,9,4584036.36,427753.63
2012S003401,13,No es causa del peatón,Motocicleta,TWEET 125,PEUGEOT,Negre,A1,1,4583432.84,427165.41
2012S003404,15,No es causa del peatón,Motocicleta,PK125,VESPA,Blanc,A1,22,4581268.15,429421.46
2012S003542,17,No es causa del peatón,Ciclomotor,YH 50,YAMAHA,Blau,Llicncia,27,4584444.96,428780.16
2012S003543,18,No es causa del peatón,Turismo,MINI COOPER,MINI,Negre,B,33,4583968.23,426724.01
2012S003544,18,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4584342.27,428852.45
2012S003548,17,No es causa del peatón,Turismo,VITARA,SUZUKI,Desconocido,B,4,4580957.01,429407.17
2012S002369,21,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Gris,B,7,4580585.64,428233.02
2012S002372,22,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Gris,B,8,4582051.04,429621.49
2012S002499,15,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Gris,B,40,4586999.44,432658.59
2012S002910,8,Otras,Bicicleta,ROCKRIDER,DECATHLON,Gris,Desconocido,Desconocido,4586347.79,432547.59
2012S002912,9,No es causa del peatón,"Camión > 3,5 Tm",TD 40 12,IVECO FIAT,Blanc,C,12,4589007.94,431042.03
2012S002913,13,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4581895.28,429549.3
2012S002844,9,No es causa del peatón,Turismo,STILO,FIAT,Gris,B,36,4582664.17,428975.26
2012S002980,16,No es causa del peatón,Motocicleta,SH 125,HONDA,Blau,Desconocido,Desconocido,4582497.49,427957.98
2012S003107,12,No es causa del peatón,Furgoneta,INTERSTAR,NISSAN,Blanc,B,21,4587552.94,431022.1
2012S001798,7,No es causa del peatón,Furgoneta,TRANSIT,FORD,Desconocido,Desconocido,Desconocido,4585769.09,433484.5
2012S001801,14,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,37,4581227.44,429305.2
2012S001935,12,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Blau,B,25,4581570.55,430860.81
2012S001939,15,No es causa del peatón,Motocicleta,DINK 125,KYMCO,Negre,B,8,4588721.6,432458.75
2012S001942,17,No es causa del peatón,Ciclomotor,PEOPLE 50,KYMCO,Gris,B,1,4582882.55,430276.41
2012S001079,17,No es causa del peatón,Ciclomotor,CS 50 Z,YAMAHA,Blanc,AM,4,4583159.08,430377.3
2012S001611,17,No es causa del peatón,Ciclomotor,YQ50,YAMAHA,Negre,B,4,4588199.27,432959.76
2012S000136,12,No es causa del peatón,Motocicleta,AFRICA TWIN,HONDA,Blanc,A,30,4583241.17,430097.13
2012S000138,12,Otras,"Camión <= 3,5 Tm",PORTER,PIAGGIO,Blanc,B,10,4581391.66,430433.05
2012S000268,9,No es causa del peatón,Turismo,B200,MERCEDES,Vermell,B,24,4582658.06,430729.47
2012S000270,9,No es causa del peatón,Motocicleta,VESPA,PIAGGIO,Gris,A,40,4582427.74,429840.16
2012S000274,12,No es causa del peatón,Taxi,ALHAMBRA,SEAT,Desconocido,BTP,22,4583996.88,431101.37
2012S000402,0,No es causa del peatón,Turismo,307,PEUGEOT,Daurat,Desconocido,Desconocido,4584070.28,433451.99
2012S000404,4,No es causa del peatón,Cuadriciclo <75cc,Desconocido,AIXAM,Blanc,Desconocido,Desconocido,4584295.95,433194.6
2012S001596,7,No es causa del peatón,Turismo,EXEO,SEAT,Negre,B,19,4588984.61,432985.58
2012S001597,11,No es causa del peatón,Taxi,Altea,SEAT,Desconocido,BTP,15,4582509.53,429980.05
2012S001599,12,No es causa del peatón,Ciclomotor,SH 50,HONDA,Blau,B,2,4584837.88,432045.37
2012S003652,19,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Negre,B,24,4582725.35,428147.36
2012S000654,12,No es causa del peatón,Turismo,308,PEUGEOT,Blanc,B,22,4586996.28,429576.46
2012S000655,12,No es causa del peatón,Turismo,206,PEUGEOT,Blau,B,5,4588954.69,432874.92
2012S000789,11,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Blanc,B,21,4582083.33,425819.56
2012S000791,12,No es causa del peatón,Turismo,CADDY,VOLKSWAGEN,Blanc,B,25,4584616.53,430377.08
2012S000792,12,No es causa del peatón,Ciclomotor,SH 50,HONDA,Blau,B,35,4582430.47,429625.43
2012S000796,14,No es causa del peatón,"Camión <= 3,5 Tm",CABSTAR,NISSAN,Blanc,B,16,4582326.13,427603.94
2012S000797,14,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,A,5,4581394.05,427164.78
2012S000931,18,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Blanc,B,6,4581433.58,427304.28
2012S000932,19,No es causa del peatón,Motocicleta,GRAND DINK,KYMCO,Negre,B,10,4583607.79,431099.3
2012S000934,20,No es causa del peatón,Turismo,207,PEUGEOT,Gris,B,13,4584804.52,427818.35
2012S004425,12,No es causa del peatón,Turismo,Altea,SEAT,Gris,B,6,4584558.04,431675.33
2012S004426,11,No es causa del peatón,Motocicleta,SH 300,HONDA,Blanc,A1,2,4583797.6,431224.71
2012S004559,3,No es causa del peatón,Turismo,320,BMW,Gris,B,7,4582064.53,426117.87
2012S004560,10,No es causa del peatón,Turismo,118,BMW,Gris,B,26,4583488.42,428592.87
2012S004694,19,No es causa del peatón,Turismo,ASTRA,OPEL,Gris,B,38,4584220.75,426324.82
2012S004694,19,No es causa del peatón,Ciclomotor,BT 49,BTM,Negre,AM,7,4584220.75,426324.82
2012S004697,19,No es causa del peatón,AutobŁs,NL 263,MAN,Altres,D,9,4584927.5,429679.86
2012S004698,22,No es causa del peatón,Turismo,MITO,ALFA ROMEO,Blanc,B,5,4584049.57,434443.92
2012S004701,3,No es causa del peatón,Taxi,PRIUS,TOYOTA,Groc,BTP,3,4582537.86,431637.93
2012S004825,9,No es causa del peatón,Turismo,LEON,SEAT,Gris,B,7,4587576.1,432743.34
2012S002916,14,No es causa del peatón,Motocicleta,Dylan 150,HONDA,Gris,A,6,4581136.98,429393.6
2012S003047,5,No es causa del peatón,"Camión <= 3,5 Tm",35C,IVECO FIAT,Blau,B,9,4581606.64,426225.18
2012S003048,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Marr˘,B,6,4585139.3,432593.28
2012S003049,14,No es causa del peatón,Ciclomotor,TRIGGER 50,TRIGGER,Groc,B,21,4582071.67,431298.03
2012S001733,9,No es causa del peatón,Motocicleta,HD 125,SYM,Blanc,B,5,4586862,431627.13
2012S001733,9,No es causa del peatón,Turismo,FABIA,SKODA,Gris,B,16,4586862,431627.13
2012S001868,15,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,1,4588649.98,430832.61
2012S001869,16,No es causa del peatón,Turismo,CORSA,OPEL,Gris,B,11,4587672.82,434029.89
2012S002004,13,No es causa del peatón,Turismo,FOCUS,FORD,Blanc,B,9,4582991.06,428730.6
2012S002005,17,No es causa del peatón,Turismo,Q7,AUDI,Blanc,Desconocido,Desconocido,4584776.47,425641.22
2012S003689,9,No es causa del peatón,Tractocamión,FH,VOLVO,Blanc,E C1,16,4584262.15,434659.53
2012S003830,0,No es causa del peatón,Turismo,SCENIC,RENAULT,Altres,Desconocido,Desconocido,4579361.51,428304.58
2012S001210,0,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4585375.4,430904.12
2012S002039,18,No es causa del peatón,Turismo,FIESTA,FORD,Blau,B,5,4584481.55,432576.29
2012S002043,19,No es causa del peatón,AutobŁs,O 405,MERCEDES-BENZ,Altres,D,5,4581907.05,429888.32
2012S002044,20,No es causa del peatón,Turismo,CRV,HONDA,Negre,B,28,4584804.52,427818.35
2012S002178,18,No es causa del peatón,Turismo,Modus,RENAULT,Gris,B,28,4584561.04,425823.23
2012S002179,19,No es causa del peatón,Turismo,SAXO,CITROEN,Blau,B,5,4582870.5,433582.9
2012S002179,19,No es causa del peatón,Turismo,C 200,MERCEDES,Gris,B,18,4582870.5,433582.9
2012S002180,20,No es causa del peatón,Turismo,ACCENT,HYUNDAI,Gris,B,0,4580028.12,428042.8
2012S003114,14,No es causa del peatón,Furgoneta,BOXER,PEUGEOT,Blanc,Desconocido,Desconocido,4581425.34,430025.02
2012S003115,15,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4586956.34,429746.65
2012S003241,9,No es causa del peatón,Furgoneta,C15,CITROEN,Blanc,B,7,4580551.58,431137.98
2012S003244,8,No es causa del peatón,Turismo,ACCENT,HYUNDAI,Gris,B,49,4585124.33,431772.56
2012S003245,14,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blanc,B,4,4584494.02,433721.71
2012S003246,16,No es causa del peatón,Bicicleta,Desconocido,DECATHLON,Blanc,Desconocido,Desconocido,4581157.67,430867.07
2012S003248,15,No es causa del peatón,"Camión > 3,5 Tm",300,RENAULT,Blanc,C,40,4586282.25,428966.94
2012S003377,14,Desobedecer Semáforo,AutobŁs,Desconocido,MAN,Vermell,D,10,4587484.69,431930.14
2012S002466,14,No es causa del peatón,Turismo,AURIS,TOYOTA,Gris,B,18,4585914.34,431145.57
2012S002466,14,No es causa del peatón,Turismo,FOCUS,FORD,Negre,B,3,4585914.34,431145.57
2012S002592,18,No es causa del peatón,Turismo,IX35,HYUNDAI,Blanc,B,39,4585300.94,427572.31
2012S002593,19,No es causa del peatón,Turismo,SCENIC,RENAULT,Gris,B,19,4582611.7,430024.47
2012S001617,20,No es causa del peatón,Motocicleta,SES 125,HONDA,Negre,A1,7,4586463.92,433283.65
2012S000543,17,No es causa del peatón,Turismo,IBIZA,SEAT,Negre,B,3,4582628.78,430045.6
2012S000678,10,No es causa del peatón,Turismo,CLIO,RENAULT,Blanc,B,15,4585119.44,432004.99
2012S000679,10,No es causa del peatón,Turismo,A3,AUDI,Negre,B,4,4581779.61,428360.41
2012S000680,10,Transitar a pie por calzada,Motocicleta,SCOOPY 125,HONDA,Gris,A,16,4584204.55,429771.34
2012S000681,12,No es causa del peatón,AutobŁs,NL 233,MAN,Vermell,D,15,4581826.74,427274.19
2012S005331,1,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4580957.01,429407.17
2012S005474,7,No es causa del peatón,Turismo,CORSA,OPEL,Gris,B,13,4582842.49,433337.63
2012S005610,12,No es causa del peatón,Turismo,PASSAT,VOLKSWAGEN,Negre,B,16,4582396.71,430233.49
2012S003868,12,No es causa del peatón,Motocicleta,INTRUDER,SUZUKI,Negre,A,43,4582662.23,431050.28
2012S003875,16,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,B,10,4582427.19,427253.13
2012S004008,9,No es causa del peatón,Turismo,525,BMW,Gris,B,38,4583488.16,431589.95
2012S004012,9,No es causa del peatón,Motocicleta,LIBERTY 200,PIAGGIO,Negre,A,21,4583105.09,431096.82
2012S004014,10,No es causa del peatón,Motocicleta,TWEET 125,PEUGEOT,Negre,A1,8,4581530.91,429195.41
2012S002141,13,No es causa del peatón,Turismo,A4,AUDI,Gris,B,24,4586271.17,429370.89
2012S002270,20,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blanc,B,6,4584845.65,427961.56
2012S002275,23,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Gris,B,6,4583704.2,432154.31
2012S002277,6,No es causa del peatón,Turismo,AVENGER,DODGE,Vermell,B,25,4584234.28,428262.27
2012S002408,14,No es causa del peatón,Turismo,FOCUS,FORD,Blanc,B,8,4581207.68,430455.62
2012S001825,15,No es causa del peatón,Turismo,CORSA,OPEL,Vermell,B,40,4586752.49,430628.98
2012S001827,15,No es causa del peatón,Turismo,FIESTA,FORD,Vermell,B,19,4582338.69,427898.25
2012S001945,18,No es causa del peatón,Turismo,C4,CITROEN,Gris,B,23,4588484.89,430718.39
2012S001946,17,No es causa del peatón,Turismo,500,FIAT,Vermell,B,9,4588135.46,430080.79
2012S001950,20,No es causa del peatón,Motocicleta,UX 125,SUZUKI,Altres,B,11,4583303.63,430005.76
2012S002076,9,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4583802.56,429006.47
2012S002080,13,No es causa del peatón,Taxi,VECTRA,OPEL,Altres,BTP,23,4587986.65,430773.39
2012S002081,13,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Altres,A,38,4582320.61,430385.21
2012S002895,15,No es causa del peatón,Turismo,C4 PICASSO,CITROEN,Gris,B,3,4581481.21,428423.27
2012S002897,7,No es causa del peatón,Turismo,IBIZA,SEAT,Blau,Desconocido,Desconocido,4580997.85,428085.86
2012S003028,8,No es causa del peatón,Turismo,C3,CITROEN,Blanc,B,25,4585020.79,433646.61
2012S002063,17,No es causa del peatón,Motocicleta,FORZA,HONDA,Negre,A,28,4583137.08,429423.36
2012S002066,18,No es causa del peatón,Turismo,MEGANE,RENAULT,Vermell,B,1,4582183.96,425770.1
2012S002071,20,No es causa del peatón,Turismo,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,4588571.43,430075.84
2012S002072,21,No es causa del peatón,Turismo,SERIE 3,BMW,Negre,B,5,4580298.21,428244.45
2012S002198,16,No es causa del peatón,Motocicleta,FXD,HARLEY DAVIDSON,Negre,A,21,4580903.65,430315.86
2012S002200,16,No es causa del peatón,Turismo,IBIZA,SEAT,Negre,Desconocido,Desconocido,4583981.38,431794.27
2012S002201,17,No es causa del peatón,Motocicleta,CBR 600,HONDA,Groc,A,27,4584348.97,434413.08
2012S002204,16,No es causa del peatón,Motocicleta,MT 03,YAMAHA,Vermell,A2,4,4584861.28,433173.63
2012S002343,19,No es causa del peatón,Turismo,A3,AUDI,Negre,B,10,4582674.17,431815.03
2012S001351,15,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4582524.98,431838.86
2012S001355,11,No es causa del peatón,Turismo,PASSAT,VOLKSWAGEN,Blau,B,12,4579381.83,428060.22
2012S001483,9,No es causa del peatón,Turismo,Fiorino Electric,MICRO-VETT,Blanc,B,36,4585303.56,431445
2012S002183,22,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,Desconocido,Desconocido,4585540.19,429751.15
2012S000816,20,No es causa del peatón,Motocicleta,CYGNUS 125,YAMAHA,Negre,B,24,4583540.74,431171.1
2012S000102,14,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Marr˘,Desconocido,Desconocido,4585107.89,427819.86
2012S002725,15,No es causa del peatón,Taxi,XSARA,CITROEN,Gris,B,17,4580754.87,431264.19
2012S002854,18,No es causa del peatón,Bicicleta,Desconocido,BICING,Desconocido,Desconocido,Desconocido,4580901.27,430512.57
2012S005752,19,No es causa del peatón,Motocicleta,FJS 400,HONDA,Gris,A,4,4582103.35,431223.13
2012S005890,14,No es causa del peatón,Turismo,318,BMW,Gris,B,29,4582334.16,430997.26
2012S005895,16,No es causa del peatón,Turismo,VOYAGER,CHRYSLER,Gris,B,24,4580641.47,427343.19
2012S004138,4,No es causa del peatón,Taxi,Altea,SEAT,Groc,BTP,3,4582711.99,432541.68
2012S004139,6,No es causa del peatón,Turismo,C4,CITROEN,Negre,B,20,4584171.68,433317.46
2012S004268,17,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Blanc,B,4,4587438.4,431902.54
2012S004272,12,No es causa del peatón,Turismo,123D,BMW,Blau,B,4,4583430.13,428265.42
2012S004273,19,No es causa del peatón,Motocicleta,F 650 GS,BMW,Gris,A,24,4583547.27,430980.34
2012S004406,17,No es causa del peatón,Turismo,FORTWO,SMART,Negre,B,7,4584344.46,429658
2012S004407,18,No es causa del peatón,Turismo,FOCUS,FORD,Negre,B,17,4583584.2,429262.85
2012S004407,18,No es causa del peatón,Taxi,C 220,MERCEDES,Altres,BTP,35,4583584.2,429262.85
2012S005103,17,No es causa del peatón,"Camión <= 3,5 Tm",Desconocido,DAF-HERMANNS,Desconocido,C,27,4580533.18,431019.79
2012S005238,14,No es causa del peatón,Motocicleta,Desconocido,KTM,Desconocido,A,2,4586823.3,429440.24
2012S005382,14,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,14,4583104.81,427955.1
2012S001822,12,No es causa del peatón,Motocicleta,X Max,YAMAHA,Negre,A,47,4585187.76,427426.09
2012S002632,12,No es causa del peatón,Motocicleta,DL 650,SUZUKI,Negre,A2,1,4586210.82,432125.53
2012S002764,15,No es causa del peatón,Motocicleta,IRIS 200,VESPA,Blanc,A2,31,4581701.28,432018.39
2012S003312,20,No es causa del peatón,Ciclomotor,JOG,YAMAHA,Groc,B,10,4582157.29,427611.59
2012S003312,20,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4582157.29,427611.59
