IdExpediente,IdDistrito,Distrito,IdBarrio,Barrio,IdCalle,Calle,IdPostal,DiaSemana,Año,Mes,DiaMes,Hora,Turno,Causa_de_Accidente,NumMuertes,LesionadosLeves,LesionadosGraves,NumVictimas,NumVehiculos_Implicados,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2019S000012,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent / Comte d'Urgell,0190 0192,Dimarts,2019,Ene,1,13,Matutino,No es causa del peatón,0,1,0,1,2,429573.86,4581943.29,2.1564843833049467,41.384109337641824
2019S000013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0005 0005,Dimarts,2019,Ene,1,21,Tarde,No es causa del peatón,0,1,0,1,2,434110.79,4583922.44,2.2105249148189725,41.402319849214244
2019S000014,5,Sarriŕ-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner / Copernic,0433 0433,Dimecres,2019,Ene,2,0,Noche,No es causa del peatón,0,1,0,1,2,428231.91,4583823.18,2.1402134086034117,41.40092183161157
2019S000015,7,Horta-Guinardó,43,Horta,97807,Dante Alighieri,0028 0028,Dimecres,2019,Ene,2,3,Noche,No es causa del peatón,0,0,0,0,3,429974.97,4586911.46,2.1607054589955177,41.42889043337292
2019S000016,5,Sarriŕ-Sant Gervasi,26,Sant Gervasi - Galvany,143904,General Mitre / Prats de Mollò,0112 0112,Dimecres,2019,Ene,2,7,Matutino,No es causa del peatón,0,1,0,1,3,427917.34,4583866.1,2.1364455004466687,41.40128020989718
2019S000017,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0645 0645,Dimecres,2019,Ene,2,8,Matutino,No es causa del peatón,0,1,0,1,2,426268.3,4582116.22,2.1169334936415125,41.38537024656697
2019S000018,4,Les Corts,21,Pedralbes,144601,Diagonal / Albert Bastardas,0712 0716,Dimecres,2019,Ene,2,9,Matutino,No es causa del peatón,0,3,0,3,2,425404.65,4581888.6,2.1066333769319554,41.38324046945794
2019S000019,8,Nou Barris,45,Porta,119003,Fabra i Puig,0260 0260,Dimecres,2019,Ene,2,9,Matutino,No es causa del peatón,0,1,0,1,3,431181.93,4587073.49,2.175130592910162,41.43045423083321
2019S000020,3,Sants-Montjuic,16,la Bordeta,169409,Corts Catalanes,0181X0181X,Dimecres,2019,Ene,2,10,Matutino,No es causa del peatón,0,1,0,1,2,428120.05,4580176.09,2.1393086634492886,41.3680642167219
2019S000021,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0049 0051,Dimecres,2019,Ene,2,10,Matutino,No es causa del peatón,0,2,0,2,2,433358.66,4586671.86,2.2012244862669883,41.42702074326753
2019S000022,8,Nou Barris,45,Porta,256401,Pintor Alsamora / Selva,0073 0073,Dimecres,2019,Ene,2,10,Matutino,Otras,0,1,0,1,1,431223.83,4587728.27,2.175557399123793,41.43635512286258
2019S000023,3,Sants-Montjuic,16,la Bordeta,244901,Cadena,0032X0032X,Dimecres,2019,Ene,2,8,Matutino,No es causa del peatón,0,1,0,1,2,427810.76,4580110.56,2.1356187056775475,41.36744630039471
2019S000024,7,Horta-Guinardó,33,el Baix Guinardó,332306,Lepant / Llorens i Barba,0065 0065,Dimecres,2019,Ene,2,10,Matutino,No es causa del peatón,0,2,0,2,2,430576.53,4584874.02,2.1681384902819265,41.4105924485912
2019S000025,4,Les Corts,19,les Corts,231502,Numància,0072 0074,Dimecres,2019,Ene,2,12,Matutino,No es causa del peatón,0,1,0,1,2,428005.46,4582013.96,2.1377200575917867,41.38460680194247
2019S000026,5,Sarriŕ-Sant Gervasi,23,Sarriá,320908,Sarrià a Vallvidrera,0091 0091,Dimecres,2019,Ene,2,13,Matutino,No es causa del peatón,0,1,0,1,2,425770.42,4584702.33,2.110661994331796,41.40861603540764
2019S000027,4,Les Corts,20,la Maternitat i Sant Ramon,144601,John M. Keynes / Diagonal,0645 0645,Dimecres,2019,Ene,2,14,Tarde,No es causa del peatón,0,1,0,1,1,426268.3,4582116.22,2.1169334936415125,41.38537024656697
2019S000028,7,Horta-Guinardó,33,el Baix Guinardó,76807,Sardenya / Sant Antoni Maria Claret,0400 0400,Dimecres,2019,Ene,2,14,Tarde,No es causa del peatón,0,1,0,1,2,430603.49,4584495.32,2.1685045206384927,41.4071839977026
2019S000029,10,Sant Martí,72,Sant Martí de Provensals,30409,Bac de Roda / Andrade,0165 0169,Dimecres,2019,Ene,2,15,Tarde,No es causa del peatón,0,1,0,1,2,432991.08,4585071.55,2.1970033536682547,41.412576762083305
2019S000030,10,Sant Martí,65,el Clot,350308,Valencia / Las Navas de Tolosa,0671 0671,Dimecres,2019,Ene,2,13,Matutino,No es causa del peatón,0,1,0,1,2,432385.56,4585102.34,2.1897554671319424,41.41280328409288
2019S000031,5,Sarriŕ-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner,0269 0269,Dimecres,2019,Ene,2,13,Matutino,No es causa del peatón,0,1,0,1,2,428810.27,4583234.52,2.147200901759421,41.39567154268932
2019S000032,10,Sant Martí,68,el Poblenou,270901,Llacuna / Pujades,0168 0170,Dimecres,2019,Ene,2,15,Tarde,No es causa del peatón,0,1,0,1,2,433199.45,4583757.15,2.199641597211289,41.40075582209583
2019S000033,9,Sant Andreu,60,Sant Andreu,103706,Doctor SantponĂ§ / Peronella,0055 0055,Dimecres,2019,Ene,2,16,Tarde,No es causa del peatón,0,1,0,1,2,432536.75,4587200.62,2.191329873007257,41.431714348449134
2019S000034,7,Horta-Guinardó,33,el Baix Guinardó,238400,Padilla / Mas Casanovas,0387 0387,Dimecres,2019,Ene,2,15,Tarde,No es causa del peatón,0,1,0,1,2,430630.34,4585022.71,2.1687651776231243,41.41193628570828
2019S000035,6,Gràcia,31,Vila de Gràcia,344101,Gràcia,0117 0117,Dimecres,2019,Ene,2,16,Tarde,Otras,0,1,0,1,1,429434.51,4583655.16,2.1546182047932536,41.39951515253399
2019S000036,5,Sarriŕ-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0069X0069X,Dimecres,2019,Ene,2,14,Tarde,No es causa del peatón,0,1,0,1,2,427584.12,4583447.09,2.1325097951525143,41.39747641637578
2019S000037,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50803,Buenaventura MuĂąoz,0051 0053,Dimecres,2019,Ene,2,17,Tarde,No es causa del peatón,0,1,0,1,2,432166.42,4582989.55,2.1873707944826917,41.39375572162576
2019S000038,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700654,Litoral,0098 0098,Dimecres,2019,Ene,2,17,Tarde,No es causa del peatón,0,1,0,1,2,434273.15,4583794.77,2.212480977072178,41.40118327864864
2019S000039,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Muntaner / Diputaciò,0189 0189,Dimecres,2019,Ene,2,19,Tarde,No es causa del peatón,0,1,0,1,2,429894.69,4582100.82,2.1603028327082683,41.38555620581415
2019S000040,9,Sant Andreu,63,Navas,209900,Meridiana / Biscaia,0248 0248,Dimecres,2019,Ene,2,17,Tarde,No es causa del peatón,0,1,0,1,2,432170.87,4585607.25,2.1871302123168213,41.41733268246985
2019S000041,4,Les Corts,19,les Corts,231502,Numància,0118 0118,Dimecres,2019,Ene,2,20,Tarde,No es causa del peatón,0,1,0,1,1,427826.15,4582249.22,2.1355476773227813,41.38670958514948
2019S000042,2,Eixample,10,Sant Antoni,198804,ParalÂˇlel,0114 0114,Dimecres,2019,Ene,2,19,Tarde,Cruzar fuera de paso peatonal,0,1,0,1,1,430164.23,4580948.1,2.1636592818314417,41.37519760928817
2019S000043,8,Nou Barris,52,la Prosperitat,351901,Valldaura / Artesania,0197 0197,Dimecres,2019,Ene,2,20,Tarde,No es causa del peatón,0,1,0,1,2,431282.63,4587994.21,2.176230848338519,41.438755360279
2019S000044,2,Eixample,7,la Dreta de l'Eixample,191204,Sant Joan,0333 0333,Dimecres,2019,Ene,2,21,Tarde,No es causa del peatón,0,2,0,2,2,430722.32,4583661.89,2.1700216043561324,41.39968791930004
2019S000045,2,Eixample,7,la Dreta de l'Eixample,268003,Catalunya / ProvenĂ§a,0237 0239,Dimecres,2019,Ene,2,21,Tarde,No es causa del peatón,0,1,0,1,2,429834.95,4582978.65,2.159486573659978,41.3934572230076
2019S000046,1,Ciutat Vella,1,el Raval,34308,Rambla / Portal de Santa Madrona,0007 0007,Dimecres,2019,Ene,2,21,Tarde,No es causa del peatón,0,1,0,1,2,431182.2,4581170.7,2.175805928951082,41.37729030866976
2019S000047,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Gràcia,9999 9999,Dimecres,2019,Ene,2,19,Tarde,No es causa del peatón,0,1,0,1,2,430557.83,4582516.3,2.168185605398202,41.38935586443089
2019S000048,5,Sarriŕ-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Balmes / Diagonal,0490 0500,Dimecres,2019,Ene,2,22,Noche,No es causa del peatón,0,1,0,1,2,429432.55,4583220.03,2.154645546616786,41.39559596400503
2019S000049,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig / Teide,0297 0297,Dimecres,2019,Ene,2,22,Noche,No es causa del peatón,0,0,0,0,2,430655.18,4587061.49,2.1688282400913064,41.43030078050249
2019S000050,7,Horta-Guinardó,37,el Carmel,185700,Llobregòs / Ramon Rocafull,0168 0168,Dijous,2019,Ene,3,1,Noche,No es causa del peatón,0,1,0,1,2,429370.82,4586271.02,2.153550588073085,41.423069341331896
2019S000051,1,Ciutat Vella,2,el Barrio Gótico,122904,Ferran / Sant Jaume,0061 0061,Dijous,2019,Ene,3,8,Matutino,No es causa del peatón,0,0,0,0,1,431256.43,4581743.63,2.1766284470263737,41.38245682541504
2019S000052,6,Gràcia,30,la Salut,83609,Coll del Portell,0029 0029,Dijous,2019,Ene,3,8,Matutino,Otras,0,1,0,1,1,429209.45,4584869.74,2.1517838923045693,41.41043448375513
2019S000053,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Roger de Flor,0669B0669B,Dijous,2019,Ene,3,9,Matutino,No es causa del peatón,0,1,0,1,2,431269.17,4583259.14,2.176608582683022,41.39610751512566
2019S000054,10,Sant Martí,68,el Poblenou,700667,Mari­tim del Bogatell / Jaume Vicens i Vives,0002 0002,Dijous,2019,Ene,3,11,Matutino,No es causa del peatón,0,2,0,2,3,433517.87,4582835.7,2.203551819019784,41.39248307439294
2019S000055,9,Sant Andreu,59,el Bon Pastor,151957,Litoral (Besòs),0009 0009,Dijous,2019,Ene,3,11,Matutino,No es causa del peatón,0,1,0,1,2,433878.03,4588218.41,2.207270162418089,41.44099289042196
2019S000056,2,Eixample,6,la Sagrada Familia,289105,Rossellò / Padilla,0473 0473,Dijous,2019,Ene,3,10,Matutino,No es causa del peatón,0,1,0,1,2,431155.43,4584469.99,2.1751102390892303,41.40700339129592
2019S000057,2,Eixample,7,la Dreta de l'Eixample,74506,Aragò / Catalunya,0061 0061,Dijous,2019,Ene,3,12,Matutino,No es causa del peatón,0,1,0,1,2,430167.5,4582680.02,2.1634984887187865,41.39079657774761
2019S000058,2,Eixample,7,la Dreta de l'Eixample,89004,Consell de Cent / Roger de Llúria,0369 0369,Dijous,2019,Ene,3,12,Matutino,No es causa del peatón,0,1,0,1,1,430562.74,4582942.78,2.1681953621263683,41.393197416192756
2019S000059,1,Ciutat Vella,2,el Barrio Gótico,34308,Rambla,0026X0026X,Dijous,2019,Ene,3,11,Matutino,No es causa del peatón,0,0,0,0,1,431200.74,4581289.22,2.176014147079706,41.37835936112523
2019S000060,9,Sant Andreu,62,El Congrés i els Indians,194406,Maragall,0138 0138,Dijous,2019,Ene,3,12,Matutino,No es causa del peatón,0,1,0,1,1,431483.69,4586199.11,2.178841063542672,41.42260491942297
2019S000061,2,Eixample,7,la Dreta de l'Eixample,100800,Diputaciò / Bailen,0347 0347,Dijous,2019,Ene,3,13,Matutino,No es causa del peatón,0,1,0,1,1,430946.99,4583130.98,2.172769648253514,41.39492558900877
2019S000062,3,Sants-Montjuic,18,Sants,88001,Comtes de Bell-lloc,0045 0045,Dijous,2019,Ene,3,12,Matutino,No es causa del peatón,0,1,0,1,1,428017.75,4581428.19,2.1379367122241786,41.379332150313374
2019S000063,2,Eixample,7,la Dreta de l'Eixample,247659,Diagonal,9999 9999,Dijous,2019,Ene,3,13,Matutino,No es causa del peatón,0,1,0,1,2,430023.06,4583354.89,2.1616929036430963,41.39686226518192
2019S000064,2,Eixample,9,la Nova Esquerra de l'Eixample,100800,Diputaciò / Rocafort,0047B0047B,Dijous,2019,Ene,3,14,Tarde,No es causa del peatón,0,1,0,1,2,429249.87,4581482.04,2.1526638275292997,41.37992659267772
2019S000065,10,Sant Martí,68,el Poblenou,270901,Pujades / Ciutat de Granada,0134 0134,Dijous,2019,Ene,3,14,Tarde,Cruzar fuera de paso peatonal,0,1,0,1,1,433010.6,4583578.89,2.1974023568408647,41.39913456308518
2019S000066,10,Sant Martí,68,el Poblenou,701265,Litoral,760000,Dijous,2019,Ene,3,14,Tarde,No es causa del peatón,0,1,0,1,2,433705.19,4583102.38,2.20576299401882,41.394900457573534
2019S000067,9,Sant Andreu,59,el Bon Pastor,63850,Caracas / PotosĂ­,0027B0027B,Dijous,2019,Ene,3,13,Matutino,No es causa del peatón,0,1,0,1,2,433490.34,4588432.32,2.202606217344054,41.44288741696143
2019S000068,2,Eixample,9,la Nova Esquerra de l'Eixample,114000,Espanya,0009 0009,Dijous,2019,Ene,3,15,Tarde,No es causa del peatón,0,1,0,1,2,428962.8,4581018.27,2.149285511543507,41.37572429060943
2019S000069,10,Sant Martí,65,el Clot,191204,Mallorca,0629 0629,Dijous,2019,Ene,3,15,Tarde,No es causa del peatón,0,1,0,1,2,432251.5,4585153.22,2.1881458631174344,41.413250232809226
2019S000070,2,Eixample,7,la Dreta de l'Eixample,232902,Urquinaona,0001 0001,Dijous,2019,Ene,3,15,Tarde,No es causa del peatón,0,1,0,1,2,430906.16,4582487.93,2.172354761131821,41.38913038879232
2019S000071,6,Gràcia,30,la Salut,344000,Dalt / Ca l'Alegre de Dalt,0118 0120,Dijous,2019,Ene,3,13,Matutino,No es causa del peatón,0,0,0,0,1,429772.11,4585002.55,2.158499837849197,41.411680071671206
2019S000072,8,Nou Barris,53,la Trinitat Nova,4409,Aiguablava,0036 0038,Dijous,2019,Ene,3,19,Tarde,No es causa del peatón,0,1,0,1,2,431886.03,4589181.36,2.1833187432303776,41.449498956224204
2019S000073,2,Eixample,7,la Dreta de l'Eixample,530875,Catalunya,0001 0001,Dijous,2019,Ene,3,19,Tarde,Otras,0,0,1,1,1,430702.98,4582206.68,2.169957022671334,41.38657978025506
2019S000074,2,Eixample,6,la Sagrada Familia,289105,Rossellò / Castillejos,0458B0458B,Dijous,2019,Ene,3,15,Tarde,No es causa del peatón,0,1,0,1,2,431263.14,4584534.34,2.17639144648633,41.40759219560155
2019S000075,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Aragò / Villarroel,0115 0115,Dijous,2019,Ene,3,23,Noche,No es causa del peatón,0,1,0,1,2,429546.49,4582097.17,2.1561391547906292,41.38549286788714
2019S000076,5,Sarriŕ-Sant Gervasi,25,Sant Gervasi - la Bonanova,143904,General Mitre,0099 0099,Divendres,2019,Ene,4,7,Matutino,No es causa del peatón,0,1,0,1,2,427772.15,4583752.04,2.1347224009576933,41.40023988136677
2019S000077,2,Eixample,10,Sant Antoni,361406,Viladomat,0001 0001,Divendres,2019,Ene,4,8,Matutino,No es causa del peatón,0,1,0,1,1,430089,4580968.86,2.1627573543840257,41.375378044669574
2019S000078,7,Horta-Guinardó,43,Horta,701267,Dalt (Llobregat),1200000,Divendres,2019,Ene,4,8,Matutino,No es causa del peatón,0,1,0,1,2,428960.49,4587747.76,2.1484668713450183,41.43633333547466
2019S000079,9,Sant Andreu,63,Navas,194406,Maragall / Villar,0054X0054X,Divendres,2019,Ene,4,9,Matutino,No es causa del peatón,0,1,0,1,1,431611.11,4585513.82,2.1804433506098277,41.41644368267906
2019S000080,8,Nou Barris,45,Porta,190100,Estudiant / Maladeta,0027 0029,Divendres,2019,Ene,4,11,Matutino,No es causa del peatón,0,2,0,2,2,431255.76,4587282.51,2.175990326551924,41.43234310905381
2019S000081,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sardenya,0731 0731,Divendres,2019,Ene,4,12,Matutino,No es causa del peatón,0,1,0,1,2,431555.64,4583538.45,2.18000341300246,41.39864761831112
2019S000082,5,Sarriŕ-Sant Gervasi,26,Sant Gervasi - Galvany,28000,Augusta / Muntaner,0168 0168,Divendres,2019,Ene,4,13,Matutino,No es causa del peatón,0,1,0,1,2,428480.07,4583621.63,2.1432056706140132,41.39912871372199
2019S000083,2,Eixample,7,la Dreta de l'Eixample,100800,Diputaciò / Girona,0331 0331,Divendres,2019,Ene,4,13,Matutino,No es causa del peatón,0,1,0,1,2,430847.34,4583034.04,2.1715888504802376,41.39404391521296
2019S000084,8,Nou Barris,50,les Roquetes,120807,Favencia,0223 0223,Divendres,2019,Ene,4,13,Matutino,No es causa del peatón,0,1,0,1,2,431389.91,4588789.73,2.1774243748609403,41.44592941728351
2019S000085,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Besòs),0005S0000,Divendres,2019,Ene,4,14,Tarde,No es causa del peatón,0,1,0,1,3,428446.73,4586497.93,2.1424662375961603,41.42503111154148
2019S000086,6,Gràcia,30,la Salut,203904,Dalt / Massens,0080 0084,Divendres,2019,Ene,4,15,Tarde,No es causa del peatón,0,1,0,1,2,429508.74,4584766.49,2.155376491372794,41.40953090245319
2019S000087,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Buenos Aires / Comte d'Urgell,0282 0284,Divendres,2019,Ene,4,16,Tarde,No es causa del peatón,0,1,0,1,2,428701.22,4582815.57,2.145945975341541,41.3918885833187
2019S000088,2,Eixample,6,la Sagrada Familia,68900,Aragò / Cartagena,0188 0188,Divendres,2019,Ene,4,15,Tarde,No es causa del peatón,0,2,0,2,2,431728.86,4584298.59,2.181989511956281,41.405508640781065
2019S000089,4,Les Corts,21,Pedralbes,359200,Pedralbes / Dulcet,0034 0034,Divendres,2019,Ene,4,18,Tarde,No es causa del peatón,0,1,0,1,2,426413.4,4582682.39,2.118599842918353,41.39048274441546
2019S000090,5,Sarriŕ-Sant Gervasi,26,Sant Gervasi - Galvany,334006,Tenor ViĂąas,0005 0005,Divendres,2019,Ene,4,20,Tarde,No es causa del peatón,0,1,0,1,1,428383.04,4583181.93,2.1420971384823506,41.39515990148693
2019S000091,4,Les Corts,19,les Corts,101904,Sarrià / Doctor Fleming,0003 0003,Divendres,2019,Ene,4,19,Tarde,No es causa del peatón,0,1,0,1,2,427887.38,4582774.03,2.1362173663391593,41.3914417914262
2019S000092,6,Gràcia,28,Vallcarca i els Penitents,701267,B-20 (Besòs),6,Divendres,2019,Ene,4,19,Tarde,No es causa del peatón,0,1,0,1,2,428022.17,4585473.76,2.137507962751292,41.415768978884714
2019S000093,2,Eixample,6,la Sagrada Familia,73900,Rossellò / Castillejos,0295 0295,Divendres,2019,Ene,4,17,Tarde,No es causa del peatón,0,0,1,1,1,431284.81,4584534.83,2.176650629815606,41.40759846431773
2019S000094,2,Eixample,6,la Sagrada Familia,350308,Valencia / Cartagena,0521 0521,Divendres,2019,Ene,4,19,Tarde,No es causa del peatón,0,2,0,2,2,431622.79,4584356.24,2.1807141087276043,41.40601884201858
2019S000095,6,Gràcia,32,el Camp d'en Grassot i Gracia Nova,144306,Pi i Margall / Encarnaciò,0058 0062,Divendres,2019,Ene,4,22,Noche,No es causa del peatón,0,1,0,1,2,430216.26,4584629,2.163856678081977,41.408354420547134
2019S000096,5,Sarriŕ-Sant Gervasi,26,Sant Gervasi - Galvany,175900,Amigò / Laforja,0097 0097,Dissabte,2019,Ene,5,2,Noche,No es causa del peatón,0,1,0,1,2,428531.04,4583227.97,2.1438618742075133,41.39558774701892
2019S000097,8,Nou Barris,44,Vilapicina i la Torre Llobeta,45701,Borbò,0003 0003,Dissabte,2019,Ene,5,0,Noche,No es causa del peatón,0,0,0,0,3,431236.35,4586594.65,2.1758363958134903,41.42614620627372
2019S000098,3,Sants-Montjuic,13,la Marina de Port,137300,Foneria / Jane Addams,0019X0019X,Dissabte,2019,Ene,5,5,Noche,No es causa del peatón,0,1,0,1,2,427931.5,4579292.79,2.137159527362684,41.360091845773795
2019S000099,7,Horta-Guinardó,43,Horta,119003,Fabra i Puig,0397 0399,Dissabte,2019,Ene,5,7,Matutino,No es causa del peatón,0,1,0,1,1,430195.92,4587529.61,2.163278055356708,41.43447706600049
2019S000100,7,Horta-Guinardó,33,el Baix Guinardó,152905,Guinardò,0048 0050,Dijous,2019,Ene,3,13,Matutino,No es causa del peatón,0,1,0,1,2,430501.45,4585040.48,2.167221118166444,41.41208518063411
2019S000101,10,Sant Martí,64,el Camp de l'Arpa del Clot,134801,Còrsega / Conca,0114 0122,Dissabte,2019,Ene,5,10,Matutino,No es causa del peatón,0,1,0,1,2,431664.8,4585124.54,2.18112977202226,41.41294217750628
2019S000102,3,Sants-Montjuic,16,la Bordeta,169409,Corts Catalanes,0203 0203,Dissabte,2019,Ene,5,11,Matutino,No es causa del peatón,0,1,0,1,2,428225.71,4580279.72,2.1405596172128707,41.36900700755905
2019S000103,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Carles III,0001 0005,Dissabte,2019,Ene,5,15,Tarde,No es causa del peatón,0,0,0,0,2,427212.15,4581440.33,2.1283021146500496,41.37936891487345
2019S000104,3,Sants-Montjuic,11,el Poble-sec,198804,Palaudàries / ParalÂˇlel,0033 0035,Dissabte,2019,Ene,5,18,Tarde,No es causa del peatón,0,1,0,1,2,430972.84,4580872.88,2.1733364771321355,41.3745899990998
2019S000105,2,Eixample,5,el Fort Pienc,169409,Padilla / Corts Catalanes,0814 0814,Dissabte,2019,Ene,5,17,Tarde,No es causa del peatón,0,1,0,1,2,431857.14,4583752.58,2.1835856426330684,41.400601848208105
2019S000106,5,Sarriŕ-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes / Marià CubĂ­,0225 0227,Dissabte,2019,Ene,5,18,Tarde,No es causa del peatón,0,2,0,2,2,429091.47,4583596.52,2.1505218160113446,41.39895678729248
2019S000107,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,186703,Zamora,0051 0055,Dissabte,2019,Ene,5,21,Tarde,No es causa del peatón,0,1,0,1,2,432565.57,4583005,2.192143122592624,41.393928492864646
2019S000108,10,Sant Martí,68,el Poblenou,42306,Bilbao / Taulat,0001 0001,Dissabte,2019,Ene,5,17,Tarde,No es causa del peatón,0,1,0,1,1,433768.4,4583724.23,2.2064509088608864,41.40050646412298
2019S000109,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0585 0585,Dissabte,2019,Ene,5,23,Noche,No es causa del peatón,0,1,0,1,2,430197.26,4582210.36,2.1639086150926605,41.38656913612073
2019S000110,9,Sant Andreu,59,el Bon Pastor,81002,Claramunt,0029 0029,Dissabte,2019,Ene,5,21,Tarde,Cruzar fuera de paso peatonal,0,1,0,1,1,433702.7,4587773.25,2.205220512509415,41.43696903598888
2019S000111,6,Gràcia,32,el Camp d'en Grassot i Gracia Nova,321605,Pi i Margall / Secretari Coloma,0053 0055,Dissabte,2019,Ene,5,23,Noche,No es causa del peatón,0,1,0,1,1,430176.75,4584691.69,2.1633767705749194,41.4089156047045
2019S000112,10,Sant Martí,64,el Camp de l'Arpa del Clot,105304,Rossellò / Dos de Maig,0278 0278,Dissabte,2019,Ene,5,23,Noche,No es causa del peatón,0,2,0,2,2,431449.43,4584773.72,2.1785928845083897,41.409764122423894
2019S000113,1,Ciutat Vella,3,la Barceloneta,701266,Litoral (Llobregat),1000000,Diumenge,2019,Ene,6,3,Noche,No es causa del peatón,0,2,0,2,1,431854.72,4581597.37,2.183799538665568,41.381190489606226
2019S000114,3,Sants-Montjuic,13,la Marina de Port,273502,Jane Addams / Prat,0002 0002,Diumenge,2019,Ene,6,5,Noche,No es causa del peatón,0,1,0,1,2,427759.92,4579576.42,2.13507459841751,41.362630976462995
2019S000115,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0243 0245,Diumenge,2019,Ene,6,6,Matutino,No es causa del peatón,0,0,0,0,4,428904.12,4582179.63,2.148447420529452,41.38617895143393
2019S000116,5,Sarriŕ-Sant Gervasi,23,Sarriá,173701,B-20 (Llobregat),0002I0002I,Diumenge,2019,Ene,6,11,Matutino,No es causa del peatón,0,1,0,1,2,425891.72,4583478.37,2.1122631630578157,41.3976037316652
