IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_Y,CoordenadaUTM_X
2011S001732,14,No es causa del peatón,Motocicleta,PHANTEON,HONDA,Negre,B,23,4586129.29,429123.45
2011S001732,14,No es causa del peatón,Turismo,A6,AUDI,Blau,B,23,4586129.29,429123.45
2011S002560,16,No es causa del peatón,Ciclomotor,YN 50,YAMAHA,Violeta,Llicncia,30,4580997.41,431336.79
2011S002561,16,No es causa del peatón,Tractocamión,Desconocido,MAN,Blanc,E C,6,4580892.36,431214.13
2011S001801,11,No es causa del peatón,Ciclomotor,ARK,BETA,Negre,B,6,4583350.61,433688.55
2011S001801,11,No es causa del peatón,Turismo,E 280,MERCEDES,Gris,B,41,4583350.61,433688.55
2011S002567,17,No es causa del peatón,Turismo,VOYAGER,CHRYSLER,Negre,B,24,4583902,426082.19
2011S002699,15,No es causa del peatón,Motocicleta,,Desconocido,Blanc,B,35,4583799.89,431413.87
2011S002703,19,No es causa del peatón,Turismo,IBIZA,SEAT,Groc,B,2,4584211.96,430321.84
2011S002364,7,No es causa del peatón,Turismo,FIESTA,FORD,Blau,B,9,4582978.41,430958.58
2011S002365,9,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Negre,B,11,4588812.67,431783.72
2011S002635,1,No es causa del peatón,Turismo,SAXO,CITROEN,Vermell,B,1,4586060.16,430720.79
2011S002638,4,No es causa del peatón,Turismo,PUNTO,FIAT,Blanc,B,14,4581037.48,427026.69
2011S001149,19,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,A2,1,4582941.6,427386.13
2011S001280,21,No es causa del peatón,Taxi,406,PEUGEOT,Altres,BTP,32,4582516.07,430558.51
2011S001286,7,No es causa del peatón,Taxi,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4582516.07,430558.51
2011S001419,14,No es causa del peatón,Turismo,308,PEUGEOT,Gris,B,14,4581250.98,429218.31
2011S001426,18,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Gris,B,8,4582932.76,430144.52
2011S001930,9,No es causa del peatón,Turismo,A4,AUDI,Negre,B,41,4588759.27,433587.74
2011S001934,10,No es causa del peatón,"Camión <= 3,5 Tm",PICK UP,NISSAN,Blanc,B,7,4582001.08,427112.9
2011S002068,8,No es causa del peatón,Taxi,ALHAMBRA,SEAT,Altres,BTP,4,4584245.05,433843.08
2011S002073,0,No es causa del peatón,Turismo,TRAJET,HYUNDAI,Blau,B,14,4585544.57,433095.95
2011S002077,22,No es causa del peatón,Turismo,ASTRA,OPEL,Blanc,B,1,4582287.81,426803.31
2011S000725,11,No es causa del peatón,Turismo,CINQUECENTO,FIAT,Blanc,B,8,4586000.7,428498.55
2011S000727,15,No es causa del peatón,Taxi,OCTAVIA,SKODA,Desconocido,BTP,17,4584816.7,429552.92
2011S000730,17,No es causa del peatón,Ciclomotor,BET & WIN,KYMCO,Negre,AM,14,4580744.63,430604.47
2011S000850,23,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,B,14,4582015.56,427644.05
2011S002082,6,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre,BTP,3,4582277.95,432826.97
2011S002082,6,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre,BTP,5,4582277.95,432826.97
2011S002083,22,Cruzar fuera de paso peatonal,Turismo,C4,CITROEN,Gris,B,7,4584795.82,430824.83
2011S002087,12,No es causa del peatón,Turismo,VOYAGER,CHRYSLER,Verd,B,14,4581681.39,432104.12
2011S002224,13,No es causa del peatón,Turismo,C 180,MERCEDES,Gris,B,52,4581977.35,427662.88
2011S002226,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Desconocido,A1,14,4580981.38,428543.93
2011S002334,8,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,A,15,4584109.01,428422.82
2011S001557,10,No es causa del peatón,"Camión <= 3,5 Tm",DUCATO,FIAT,Blanc,B,1,4582012.25,430068.84
2011S001865,12,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Gris,AM,4,4583798.46,428876.63
2011S002000,10,No es causa del peatón,Motocicleta,SH 125,HONDA,Vermell,B,18,4582606.11,429277.45
2011S002000,10,No es causa del peatón,Motocicleta,BANDIT,SUZUKI,Negre,Desconocido,Desconocido,4582606.11,429277.45
2011S002002,12,No es causa del peatón,Furgoneta,DOBLO,FIAT,Blanc,Desconocido,Desconocido,4584765.11,429509.18
2011S002003,12,No es causa del peatón,Turismo,AVENSIS,TOYOTA,Blau,B,38,4583529.92,429338.46
2011S002142,21,No es causa del peatón,Turismo,CIVIC,HONDA,Gris,Desconocido,Desconocido,4582770.09,426013.53
2011S002146,13,No es causa del peatón,Ciclomotor,NEO'S,YAMAHA,Blau,B,2,4584952.57,430286.63
2011S000797,2,No es causa del peatón,Taxi,OCTAVIA,SKODA,Altres,BTP,2,4582245.25,430308.02
2011S002772,22,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,3,4582834.97,433495.24
2011S002775,11,No es causa del peatón,Taxi,OCTAVIA,SKODA,Altres,BTP,3,4580989.58,427711.84
2011S002469,12,Desobedecer Semáforo,Motocicleta,MAJESTY,YAMAHA,Gris,A,31,4582682.72,431523.36
2011S001363,22,No es causa del peatón,Turismo,CLIO,RENAULT,Vermell,B,1,4581463.31,428440.77
2011S002607,4,No es causa del peatón,Motocicleta,GS 500 E,SUZUKI,Negre,A,1,4586082.18,433193.74
2011S002612,8,No es causa del peatón,Turismo,EXEO,SEAT,Negre,B,7,4582334.76,432679.57
2011S002612,8,No es causa del peatón,Motocicleta,GSF 650,SUZUKI,Negre,A,7,4582334.76,432679.57
2011S002614,10,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Gris,Desconocido,Desconocido,4582208.23,432755.23
2011S002751,0,Desobedecer Semáforo,Motocicleta,VESPA,PIAGGIO,Negre,B,22,4583312.29,429894.47
2011S002884,10,No es causa del peatón,Ciclomotor,FLY,PIAGGIO,Negre,AM,17,4584399.41,429011.16
2011S002885,11,No es causa del peatón,Motocicleta,DINK 125,KYMCO,Negre,A,33,4583367.43,432412.5
2011S001503,12,No es causa del peatón,Motocicleta,SCOOPY 125,HONDA,Gris,B,21,4577140.36,426751.27
2011S001504,12,No es causa del peatón,AutobŁs,NL 243,MAN,Vermell,D,7,4582123.24,432917.61
2011S001639,19,No es causa del peatón,Motocicleta,PES,HONDA,Negre,B,25,4583581.13,427767.79
2011S001640,16,Cruzar fuera de paso peatonal,Turismo,ZAFIRA,OPEL,Gris,B,19,4585561.33,430113.98
2011S001641,17,No es causa del peatón,Turismo,Altea,SEAT,Gris,BTP,6,4588054.69,429587.3
2011S001643,13,Cruzar fuera de paso peatonal,AutobŁs articulado,Desconocido,IVECO FIAT,Desconocido,D,31,4583236.47,429867.33
2011S002478,11,No es causa del peatón,Turismo,Desconocido,DACIA,Altres,B,35,4583912.63,433940.45
2011S002479,5,No es causa del peatón,"Camión <= 3,5 Tm",413 CDI,MERCEDES,Blanc,B,30,4582836,430485.1
2011S002293,16,No es causa del peatón,Motocicleta,MONSTER 600,DUCATI,Vermell,A,4,4585482.22,432389.19
2011S002294,16,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Altres,B,3,4584528.29,431453.12
2011S002418,15,No es causa del peatón,Motocicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4589070.25,432071.84
2011S002420,15,No es causa del peatón,Turismo,Desconocido,BMW,Vermell,Desconocido,Desconocido,4582575.84,425813.09
2011S002552,9,No es causa del peatón,Motocicleta,SH 100,HONDA,Gris,B,4,4583083.62,431946.11
2011S002558,14,No es causa del peatón,Taxi,ALHAMBRA,SEAT,Negre,BTP,3,4582391.79,429616.73
2011S002488,12,No es causa del peatón,Motocicleta,XP500,YAMAHA,Negre,A,22,4583464.78,430898.18
2011S002493,14,No es causa del peatón,Turismo,CORDOBA,SEAT,Gris,Desconocido,Desconocido,4586529.97,431413.57
2011S001007,7,No es causa del peatón,Turismo,Altea,SEAT,Blau,B,15,4584650.8,432099.6
2011S001008,9,No es causa del peatón,"Camión <= 3,5 Tm",Desconocido,IVECO FIAT,Desconocido,C,1,4581743.49,431257.14
2011S001137,15,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,25,4583503.5,428480.86
2011S001137,15,No es causa del peatón,Motocicleta,SV125,PEUGEOT,Blanc,A,14,4583503.5,428480.86
2011S001408,8,No es causa del peatón,Turismo,CORSA,OPEL,Vermell,B,17,4583114.62,432156.97
2011S001720,8,No es causa del peatón,Turismo,206,PEUGEOT,Platejat,B,4,4581079.56,430820.2
2011S001721,11,No es causa del peatón,Furgoneta,CABSTAR,NISSAN,Blanc,B,0,4584258.41,430527.09
2011S001991,18,Cruzar fuera de paso peatonal,Turismo,ALHAMBRA,SEAT,Gris,B,24,4588537.49,431199.63
2011S001993,20,No es causa del peatón,Motocicleta,GZ 250,SUZUKI,Negre,A,23,4590703.21,431997.88
2011S002688,19,No es causa del peatón,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4584693.05,430376.3
2011S002692,10,No es causa del peatón,Motocicleta,SH 125,HONDA,Blau,B,5,4584288.72,426398.25
2011S002623,13,No es causa del peatón,Motocicleta,Desconocido,DUCATI,Negre,A,6,4583674.14,430843.19
2011S002764,17,No es causa del peatón,Turismo,C 220,MERCEDES,Gris,B,42,4588446.89,431186.02
2011S002767,10,No es causa del peatón,Turismo,SAMARA,LADA,Vermell,B,36,4585302.57,432829.43
2011S002900,19,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,0,4588006.32,432908.84
2011S002902,23,No es causa del peatón,Turismo,SAXO,CITROEN,Blanc,Desconocido,Desconocido,4580150.63,429420.97
2011S001410,10,No es causa del peatón,Turismo,AX,CITROEN,Gris,B,20,4578388.53,429362.65
2011S001412,9,No es causa del peatón,Turismo,LEON,SEAT,Gris,B,23,4581243.08,432242.56
2011S001414,13,No es causa del peatón,Motocicleta,SCV100,HONDA,Blau,B,4,4583765.82,429114.37
2011S001417,14,No es causa del peatón,Motocicleta,SRX-6,YAMAHA,Gris,Desconocido,Desconocido,4582817.74,432236.76
2011S001418,13,No es causa del peatón,Turismo,KUGA,FORD,Blanc,B,4,4584613.46,434043.95
2011S001548,2,No es causa del peatón,Turismo,FOCUS,FORD,Gris,B,11,4582247.99,430334.36
2011S001555,5,No es causa del peatón,Turismo,307,PEUGEOT,Gris,B,19,4584026.97,431265.6
2011S001556,6,No es causa del peatón,Taxi,VECTRA,OPEL,Altres,BTP,3,4584658.85,430782.54
2011S001695,16,No es causa del peatón,Turismo,A4,AUDI,Blau,B,7,4582360.79,429817.08
2011S001998,3,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Gris,B,15,4583079.74,429396.02
2011S002140,7,Otras,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4585317.7,427498.86
2011S000770,21,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,Desconocido,Desconocido,4585374.75,431548.98
2011S000909,8,No es causa del peatón,Otros vehĄc. a motor,Desconocido,IVECO FIAT,Blanc,E C1,15,4585871.14,429165.75
2011S000915,13,No es causa del peatón,Ciclomotor,Elyseo 50,PEUGEOT,Vermell,B,1,4583048.61,430470.19
2011S001045,19,No es causa del peatón,Motocicleta,LEAD,HONDA,Gris,B,27,4581257.76,429806.12
2011S000856,2,No es causa del peatón,Ciclomotor,LUDIX,PEUGEOT,Blau,B,2,4582096.52,429546.16
2011S000863,13,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Gris,B,7,4576838.73,426897.33
2011S000987,22,No es causa del peatón,Turismo,LEON,SEAT,Gris,B,12,4588476.99,433695.72
2011S001699,20,No es causa del peatón,Ciclomotor,TYPHOON 50,PIAGGIO,Blau,Llicncia,8,4585808.01,433936.57
2011S001704,23,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,12,4586835.13,429511.72
2011S001839,14,No es causa del peatón,Motocicleta,EXC 125,KTM,Taronja,A1,1,4582637.99,425500.9
2011S001976,15,No es causa del peatón,Turismo,IBIZA,SEAT,Negre,B,20,4582643.99,433218.21
2011S002400,8,No es causa del peatón,Turismo,GT,ALFA ROMEO,Blau,B,5,4582760.74,430794.78
2011S002528,16,No es causa del peatón,Motocicleta,F 800,BMW,Negre,A,2,4581868.93,430592.73
2011S002529,18,No es causa del peatón,Motocicleta,CBF 600,HONDA,Negre,A,29,4578532.86,429697.22
2011S002530,18,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,22,4584514.79,433571.61
2011S002532,16,No es causa del peatón,Turismo,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,4587907.42,428793.34
2011S002535,19,Cruzar fuera de paso peatonal,Bicicleta,Desconocido,CONOR,Blanc,Desconocido,Desconocido,4581496.65,430251.8
2011S002536,19,Desobedecer Semáforo,Motocicleta,SES 125,HONDA,Negre,B,32,4585439.98,431757.04
2011S002672,8,No es causa del peatón,Turismo,C2,CITROEN,Negre,B,8,4579227.37,430303.25
2011S001177,20,No es causa del peatón,Motocicleta,MP3 400,PIAGGIO,Negre,B,23,4583978.79,434371.96
2011S001321,12,No es causa del peatón,Turismo,XSARA,CITROEN,Blau,B,9,4584040.14,431984.8
2011S002149,7,No es causa del peatón,Bicicleta,Desconocido,BICING,Vermell,Desconocido,Desconocido,4581506.54,430147.77
2011S002278,17,No es causa del peatón,Motocicleta,SV125,PEUGEOT,Verd,A1,22,4582882.55,430276.41
2011S002280,21,No es causa del peatón,Turismo,A1,AUDI,Blanc,B,1,4582013.24,425960.22
2011S002406,10,No es causa del peatón,Turismo,TOUAREG,VOLKSWAGEN,Negre,B,26,4581079.07,425929.47
2011S002408,11,No es causa del peatón,Turismo,X1,BMW,Negre,B,20,4583795.09,434087.06
2011S002409,12,No es causa del peatón,Furgoneta,BOXER,PEUGEOT,Blanc,B,19,4580708.9,431264.96
2011S001054,22,No es causa del peatón,Turismo,ALHAMBRA,SEAT,Altres,BTP,Desconocido,4582492.24,430534.35
2011S001055,22,No es causa del peatón,Turismo,IBIZA,SEAT,Verd,B,4,4585371.37,434308.69
2011S001056,20,No es causa del peatón,Turismo,PUNTO,FIAT,Vermell,B,4,4590583.01,431108.39
2011S001057,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Blau,B,28,4585350.43,429979.49
2011S001058,7,No es causa del peatón,Turismo,CORSA,OPEL,Blanc,B,12,4587612.04,432585.52
2011S001060,9,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Vermell,B,21,4590758.85,431568.59
