IdExpediente,Hora,Turno,Tipo_Accidente,CoordenadaUTM_Y,CoordenadaUTM_X
2012S002812,7,Matutino,Colisión Lateral,4582667.85,428419.9
2012S005085,20,Tarde,Caida (dos ruedas),4582845.9,428520.52
2012S004888,9,Matutino,Colisión Lateral,4582189.61,427703.49
2012S007425,13,Matutino,Alcance múltiple,4582825.75,428444.06
2012S000983,5,Noche,Choque vs objeto estático,4582751.21,428214.98
2012S000882,19,Tarde,Colisión frontal-lateral,4582111.92,428362.41
2012S006446,16,Tarde,Colisión frontal-lateral,4582739.77,428214.1
2012S001331,17,Tarde,Colisión Lateral,4582385.79,427727.97
2012S000679,10,Matutino,Colisión Lateral,4581779.61,428360.41
2012S002227,16,Tarde,Alcance,4582027.85,427960.68
2012S008312,16,Tarde,Alcance,4581905.87,428089.04
2012S000634,14,Tarde,Colisión Lateral,4582114.99,425657.94
2012S006513,8,Matutino,Alcance,4582185.56,425271.78
2012S006331,14,Tarde,Colisión Lateral,4581835.81,425061.36
2012S008103,11,Matutino,Atropellamiento,4583361.15,426042.02
2012S007583,14,Tarde,Atropellamiento,4582689.06,425661.87
2012S008129,13,Matutino,Alcance,4582963.53,425833.48
2012S004720,14,Tarde,Alcance,4583290.05,426033.75
2012S008858,1,Noche,Colisión frontal-lateral,4582770.09,426013.53
2012S001697,11,Matutino,Colisión Lateral,4582847.88,425685.16
2012S000880,19,Tarde,Colisión frontal-lateral,4582682.2,426413.51
2012S006439,13,Matutino,Colisión Lateral,4582253.13,425496.16
2012S003921,20,Tarde,Colisión Lateral,4582304.26,425414.28
2012S005503,22,Noche,Caída interior vehículo,4582001.08,427112.9
2012S007634,14,Tarde,Alcance,4582001.08,427112.9
2012S004439,21,Tarde,Atropellamiento,4581779.35,425618.77
2012S000085,20,Tarde,Alcance,4581717.61,425451.97
2012S003880,19,Tarde,Atropellamiento,4581207.29,426102.9
2012S004248,7,Matutino,Colisión Lateral,4582243.39,426715.39
2012S008485,18,Tarde,Caida (dos ruedas),4582502.68,427113.7
2012S007837,12,Matutino,Atropellamiento,4582458.24,427052.13
2012S003929,19,Tarde,Caida (dos ruedas),4581781.49,427163.4
2012S005211,14,Tarde,Atropellamiento,4582771.24,426975.14
2012S008444,14,Tarde,Otras,4581109.02,425960.31
2012S008444,14,Tarde,Colisión frontal-lateral,4581109.02,425960.31
2012S008604,21,Tarde,Alcance,4582089.02,426356.9
2012S002097,10,Matutino,Caida (dos ruedas),4582071.45,426397.17
2012S006121,13,Matutino,Colisión Lateral,4582389.21,426779.13
2012S002705,6,Matutino,Colisión frontal-lateral,4582563.55,426526.45
2012S002397,9,Matutino,Caida (dos ruedas),4582207.35,426829.71
2012S002397,9,Matutino,Colisión Lateral,4582207.35,426829.71
2012S003490,19,Tarde,Colisión frontal-lateral,4582448.34,426972.29
2012S007272,16,Tarde,Atropellamiento,4582625.85,427105.74
2012S001866,15,Tarde,Colisión Lateral,4582259.89,426808.48
2012S005636,10,Matutino,Otras,4581322.63,426645.25
2012S002410,16,Tarde,Colisión Lateral,4581924.12,425858.07
2012S004376,3,Noche,Colisión frontal-lateral,4581960.58,425772.51
2012S002185,7,Matutino,Atropellamiento,4581915.29,425650.85
2012S008727,15,Tarde,Atropellamiento,4581830.33,425387.61
2012S001108,20,Tarde,Colisión Lateral,4581830.33,425387.61
2012S001104,16,Tarde,Colisión Lateral,4582365.27,427067.68
2012S007832,10,Matutino,Alcance,4582337.48,426980.57
2012S000822,23,Noche,Colisión frontal-lateral,4582337.48,426980.57
2012S001856,8,Matutino,Alcance,4582222.08,426591.17
2012S000481,22,Noche,Atropellamiento,4582192.05,426498.61
2012S007496,19,Tarde,Colisión Lateral,4582192.05,426498.61
2012S004851,21,Tarde,Alcance,4582116.12,426268.48
2012S005445,10,Matutino,Colisión Lateral,4582116.12,426268.48
2012S003655,14,Tarde,Colisión Lateral,4582116.12,426268.48
2012S005782,20,Tarde,Atropellamiento,4582013.24,425960.22
2012S003148,15,Tarde,Alcance,4581803.4,427158.14
2012S000764,20,Tarde,Atropellamiento,4581271.76,426655.84
2012S009174,13,Matutino,Caida (dos ruedas),4583426.54,428623.39
2012S004554,20,Tarde,Atropellamiento,4583188.06,429041.64
2012S007151,13,Matutino,Colisión Lateral,4583279.66,428955.5
2012S004852,20,Tarde,Atropellamiento,4583298.84,428940.29
2012S003897,10,Matutino,Colisión Lateral,4583086.08,428993.23
2012S005724,16,Tarde,Colisión Lateral,4583218.16,429042.11
2012S006008,14,Tarde,Colisión Lateral,4583500.8,429244.83
2012S004805,18,Tarde,Alcance,4583684.5,428615.89
2012S007882,3,Noche,Atropellamiento,4583181.23,429313.05
2012S003160,20,Tarde,Alcance,4583133.09,429167.36
2012S007395,9,Matutino,Caida (dos ruedas),4583465.85,429167.64
2012S006071,8,Matutino,Colisión frontal-lateral,4583723.28,428783.71
2012S004702,3,Noche,Atropellamiento,4583274.43,429172.49
2012S002853,19,Tarde,Colisión frontal-lateral,4583520.77,429015.76
2012S009172,11,Matutino,Atropellamiento,4583628.19,428535.4
2012S008964,9,Matutino,Caida (dos ruedas),4583141.62,429136.94
2012S001918,20,Tarde,Alcance múltiple,4583354.91,429430.67
2012S006831,17,Tarde,Colisión frontal-lateral,4583367.57,429087.75
2012S001333,19,Tarde,Colisión Lateral,4583444.61,429174.94
2012S000311,8,Matutino,Colisión frontal-lateral,4583286.86,429354.97
2012S005150,21,Tarde,Alcance,4583360.31,429285.78
2012S003396,9,Matutino,Alcance,4583598.56,429089.43
2012S004318,4,Noche,Colisión frontal-lateral,4583638.38,429053.81
2012S008611,10,Matutino,Atropellamiento,4583584.2,429262.85
2012S008186,9,Matutino,Colisión frontal-lateral,4583745.76,428831.97
2012S002911,10,Matutino,Atropellamiento,4583437.17,429362.62
2012S006103,7,Matutino,Caida (dos ruedas),4583035.46,428868.32
2012S001228,19,Tarde,Atropellamiento,4583572.71,428463.39
2012S007324,11,Matutino,Alcance,4583528.58,428387.36
2012S002298,18,Tarde,Atropellamiento,4583669.36,427747.38
2012S001502,8,Matutino,Colisión Lateral,4583920.71,427964.01
2012S006856,11,Matutino,Atropellamiento,4583806.29,427969.38
2012S007555,8,Matutino,Choque vs objeto estático,4583572.17,428383.74
2012S007552,3,Noche,Choque vs objeto estático,4583121.35,428608.48
2012S008539,20,Tarde,Atropellamiento,4583233.84,427993.16
2012S000032,21,Tarde,Colisión frontal-lateral,4582814.31,428114.01
2012S002509,22,Noche,Choque vs objeto estático,4582820.71,428148.73
2012S000727,21,Tarde,Colisión frontal-lateral,4583663.82,427993.89
2012S002905,21,Tarde,Choque vs objeto estático,4583670.02,428261.67
2012S001349,8,Matutino,Caida (dos ruedas),4582786.07,427993.47
2012S008267,6,Matutino,Caida (dos ruedas),4583171.85,427980.61
2012S008933,14,Tarde,Colisión Lateral,4583239.52,427734.98
2012S001329,15,Tarde,Colisión Lateral,4583263.03,427798.88
2012S002777,23,Noche,Colisión frontal-lateral,4583163.93,427865.24
2012S009200,9,Matutino,Colisión Lateral,4582929.16,428345.44
2012S000044,13,Matutino,Alcance,4583464.33,428198.18
2012S006531,17,Tarde,Colisión Lateral,4583104.81,427955.1
2012S000815,21,Tarde,Colisión Lateral,4582882.87,428574.12
2012S007679,15,Tarde,Alcance,4582882.87,428574.12
2012S000295,10,Matutino,Alcance,4582971.84,428535.96
2012S002209,20,Tarde,Colisión Lateral,4583452.26,427615.69
2012S005432,15,Tarde,Atropellamiento,4582957.17,428627.37
2012S007503,2,Noche,Choque vs objeto estático,4582957.17,428627.37
2012S006789,5,Noche,Choque vs objeto estático,4583143.27,425980.48
2012S006456,18,Tarde,Colisión frontal-lateral,4583727.18,427859.07
2012S001792,22,Noche,Colisión frontal-lateral,4584548.47,425915.48
2012S001417,11,Matutino,Colisión frontal-lateral,4583618.35,426227.76
2012S002983,20,Tarde,Colisión frontal-lateral,4583206.31,426593.73
2012S008912,17,Tarde,Colisión Lateral,4584220.75,426324.82
2012S001188,15,Tarde,Alcance,4583917.33,426062.63
2012S001345,8,Matutino,Colisión Lateral,4583703.36,425997.89
2012S008440,12,Matutino,Colisión Lateral,4584002.06,426175.36
2012S001311,8,Matutino,Atropellamiento,4583196.29,426477.79
2012S005188,16,Tarde,Alcance múltiple,4584109.01,428422.82
2012S004584,18,Tarde,Caida (dos ruedas),4584187.64,428259.09
2012S003363,11,Matutino,Choque vs objeto estático,4583946.26,428140.24
2012S002378,7,Matutino,Choque vs objeto estático,4584228.03,426301.82
2012S002607,14,Tarde,Choque vs objeto estático,4584445.72,426085.18
2012S006119,13,Matutino,Alcance,4584741.8,425831.38
2012S003497,9,Matutino,Choque vs objeto estático,4583984.79,425555.14
2012S003856,17,Tarde,Colisión Lateral,4583624.61,428458.28
2012S008834,12,Matutino,Atropellamiento,4583728.45,428355.88
2012S006166,9,Matutino,Alcance,4583665.31,428534.6
2012S001765,21,Tarde,Atropellamiento,4583964.08,428670.94
2012S006267,9,Matutino,Atropellamiento,4583014.62,427445.43
2012S006076,13,Matutino,Colisión Lateral,4582985.38,427088.41
2012S002489,11,Matutino,Alcance,4583015.39,427506.78
2012S000848,10,Matutino,Alcance,4583015.39,427506.78
2012S008280,20,Tarde,Colisión frontal-lateral,4583015.39,427506.78
2012S008813,16,Tarde,Colisión Lateral,4582884.18,427536.03
2012S003539,14,Tarde,Colisión Lateral,4582884.18,427536.03
2012S005304,17,Tarde,Caida (dos ruedas),4582902.26,427450.87
2012S005999,22,Noche,Colisión Lateral,4583113.58,427756.38
2012S007092,2,Noche,Caida (dos ruedas),4583176.05,427658.9
2012S005440,22,Noche,Caida (dos ruedas),4583184.98,427666.31
2012S002959,19,Tarde,Colisión Lateral,4583340.92,427488.88
2012S000099,13,Matutino,Choque vs objeto estático,4583375.48,427602.07
2012S004981,14,Tarde,Choque vs objeto estático,4583512.93,427169.89
2012S007354,18,Tarde,Colisión Lateral,4583526.03,427074.78
2012S007432,15,Tarde,Choque vs objeto estático,4583899.79,426905.12
2012S001018,8,Matutino,Otras,4583454.44,427188.61
2012S008852,23,Noche,Colisión frontal-lateral,4583231.89,427549.57
2012S001925,8,Matutino,Colisión frontal-lateral,4583625.05,427420.17
2012S003938,11,Matutino,Choque vs objeto estático,4583625.05,427420.17
2012S007115,14,Tarde,Colisión Lateral,4583506.13,427386.87
2012S004180,9,Matutino,Colisión Lateral,4583671.2,427416.88
2012S006849,23,Noche,Caida (dos ruedas),4583225.6,427672.65
2012S006315,7,Matutino,Colisión Lateral,4583469.01,427573.55
2012S001947,19,Tarde,Atropellamiento,4583470.69,427250.25
2012S002220,8,Matutino,Colisión Lateral,4583475.56,427307.65
2012S008207,18,Tarde,Vuelco (de dos ruedas),4583194.91,427066.73
2012S008207,18,Tarde,Colisión Lateral,4583194.91,427066.73
2012S007071,11,Matutino,Alcance,4582656.25,426605.11
2012S002791,12,Matutino,Alcance,4582847.45,427126.34
2012S002367,20,Tarde,Colisión Lateral,4582899.77,427289.78
2012S007198,21,Tarde,Caida (dos ruedas),4582921.54,426934.18
2012S006200,14,Tarde,Alcance,4583823.56,426768.77
2012S008724,11,Matutino,Caída interior vehículo,4583892.2,426642.94
2012S006294,11,Matutino,Colisión frontal-lateral,4583740.13,426645.15
2012S000057,21,Tarde,Colisión frontal-lateral,4583664.33,426860.79
2012S003117,14,Tarde,Atropellamiento,4583669.15,426515
2012S007517,14,Tarde,Atropellamiento,4583657.13,426500.35
2012S008740,20,Tarde,Colisión frontal-lateral,4583616.03,426445.27
2012S001524,22,Noche,Caida (dos ruedas),4583564.47,426941.09
2012S000102,14,Tarde,Colisión frontal-lateral,4585107.89,427819.86
2012S004451,7,Matutino,Choque vs objeto estático,4585107.89,427819.86
2012S007413,17,Tarde,Alcance,4585130.99,427807.17
2012S003604,10,Matutino,Vuelco (de dos ruedas),4585290.56,427438.3
2012S000844,4,Noche,Choque vs objeto estático,4585312.48,427607.67
2012S005263,10,Matutino,Vuelco (de dos ruedas),4585327.86,427706.4
2012S009068,20,Tarde,Atropellamiento,4584446.1,427964.8
2012S003674,15,Tarde,Alcance,4585262.95,427498.63
2012S007161,22,Noche,Alcance múltiple,4585262.95,427498.63
2012S004214,7,Matutino,Alcance múltiple,4585334.02,427762.89
2012S000241,23,Noche,Alcance,4584298.51,428002.86
2012S009028,2,Noche,Atropellamiento,4584286.65,428072.87
2012S002348,21,Tarde,Colisión Frontal,4584278.03,428175.32
2012S006521,11,Matutino,Colisión frontal-lateral,4584143.41,427181.29
2012S001424,16,Tarde,Alcance,4584614.97,427553.36
2012S005070,15,Tarde,Choque vs objeto estático,4585031.34,426871.8
2012S007527,16,Tarde,Alcance,4584695.73,426829.82
2012S000999,16,Tarde,Alcance múltiple,4584681.18,426848.16
2012S002431,12,Matutino,Alcance,4584688.18,427284.45
2012S005010,18,Tarde,Caida (dos ruedas),4584946.47,427143.16
2012S005010,18,Tarde,Alcance,4584946.47,427143.16
2012S004093,20,Tarde,Choque vs objeto estático,4584047.05,427108.27
2012S000629,10,Matutino,Colisión frontal-lateral,4584163.8,427407.92
2012S004229,16,Tarde,Colisión frontal-lateral,4584163.8,427407.92
2012S009023,19,Tarde,Colisión frontal-lateral,4584235.63,427330.54
2012S001385,1,Noche,Alcance,4584237.31,428369.31
2012S007685,16,Tarde,Alcance,4584984.44,428485.47
2012S002706,8,Matutino,Colisión Lateral,4584234.28,428262.27
2012S002277,6,Matutino,Colisión Frontal,4584234.28,428262.27
2012S007759,8,Matutino,Colisión Lateral,4584473.27,428114.36
2012S004333,10,Matutino,Alcance,4584369.6,428746.26
2012S005321,14,Tarde,Colisión frontal-lateral,4584479.56,428192.34
2012S000165,21,Tarde,Colisión frontal-lateral,4584231.77,428273.5
2012S001833,18,Tarde,Atropellamiento,4584240.98,428291.72
2012S008674,5,Noche,Caida (dos ruedas),4584044.05,428013.68
2012S007868,14,Tarde,Colisión Lateral,4584425.51,427628.65
2012S002219,12,Matutino,Alcance,4583833.94,427842.3
2012S001498,20,Tarde,Caida (dos ruedas),4584399.41,429011.16
2012S001722,19,Tarde,Alcance,4584399.41,429011.16
2012S007965,10,Matutino,Colisión frontal-lateral,4584090.21,427674.99
2012S007095,7,Matutino,Alcance,4583712.82,427692.8
2012S002815,9,Matutino,Colisión frontal-lateral,4583849.55,429085.29
2012S002597,22,Noche,Caida (dos ruedas),4584041.73,427926.3
2012S006498,15,Tarde,Choque vs objeto estático,4584988.27,428454.45
2012S000470,14,Tarde,Otras,4585033.62,428128.32
2012S000163,13,Matutino,Choque vs objeto estático,4584724.71,429002.07
2012S002697,21,Tarde,Colisión Lateral,4584634.16,429000.91
2012S008983,15,Tarde,Alcance,4585369.07,425326.76
2012S002272,19,Tarde,Otras,4585574.36,425889.15
2012S000653,10,Matutino,Alcance múltiple,4585705.33,428129.83
2012S005662,8,Matutino,Alcance,4585893,428198.7
2012S004422,9,Matutino,Caida (dos ruedas),4585983.28,428245.33
2012S006351,9,Matutino,Colisión Frontal,4585930.51,428298.51
2012S008118,19,Tarde,Colisión Lateral,4585370.82,428664.97
2012S003822,10,Matutino,Atropellamiento,4585728.32,428882.82
2012S004432,16,Tarde,Caida (dos ruedas),4585018.87,428788.43
2012S000689,13,Matutino,Alcance,4585299.95,428060.85
2012S006846,19,Tarde,Caida (dos ruedas),4585110.86,428742.57
2012S003242,9,Matutino,Caída interior vehículo,4584899.54,428784.12
2012S007712,14,Tarde,Colisión Lateral,4585003.46,429770.7
2012S008095,19,Tarde,Caída interior vehículo,4584831.45,429519.77
2012S001029,18,Tarde,Colisión frontal-lateral,4584580.08,429772.58
2012S005829,22,Noche,Choque vs objeto estático,4584458.23,429506.86
2012S002692,20,Tarde,Colisión frontal-lateral,4584303.78,429336.5
2012S000944,10,Matutino,Colisión frontal-lateral,4584403.38,429058.79
2012S001610,17,Tarde,Colisión Lateral,4584480.99,429025.06
2012S000631,13,Matutino,Choque vs objeto estático,4584900.48,429162.76
2012S003968,18,Tarde,Choque vs objeto estático,4584095.66,429658.49
2012S008734,18,Tarde,Colisión frontal-lateral,4584204.55,429771.34
2012S003698,14,Tarde,Colisión frontal-lateral,4584204.55,429771.34
2012S001260,0,Noche,Colisión Lateral,4583773.61,429441.46
2012S002449,19,Tarde,Choque vs objeto estático,4584323.38,429096.37
2012S008828,1,Noche,Alcance,4584082.8,429051.02
2012S006949,13,Matutino,Alcance,4584082.8,429051.02
2012S006632,11,Matutino,Choque vs objeto estático,4583927.63,429289.3
2012S000472,14,Tarde,Atropellamiento,4583759.12,429176
2012S002837,21,Tarde,Choque vs objeto estático,4583696.3,429483.21
2012S006932,15,Tarde,Caida (dos ruedas),4583485.03,429708.63
2012S008266,5,Noche,Alcance múltiple,4583257.42,429547.31
2012S004960,20,Tarde,Colisión frontal-lateral,4583417.15,429757.12
2012S002288,14,Tarde,Colisión Lateral,4584280.65,430631.47
2012S005685,13,Matutino,Colisión frontal-lateral,4584484.92,430351.77
2012S007737,13,Matutino,Caida (dos ruedas),4586505.77,429189.31
2012S009049,14,Tarde,Colisión frontal-lateral,4584587.06,430339.76
2012S007606,19,Tarde,Choque vs objeto estático,4584375.51,429828.79
2012S003088,13,Matutino,Choque vs objeto estático,4584382.89,429837.87
2012S005044,20,Tarde,Atropellamiento,4584360.47,430090.58
2012S007473,7,Matutino,Choque vs objeto estático,4584280.55,430128.66
2012S005551,11,Matutino,Colisión Lateral,4583989.07,430672.05
2012S005619,17,Tarde,Colisión Lateral,4583629.71,430114.64
2012S006955,17,Tarde,Alcance,4586427.45,428371.52
2012S006586,13,Matutino,Colisión Frontal,4587272.4,427595.07
2012S007101,10,Matutino,Colisión Lateral,4586498.25,427831.65
2012S004818,23,Noche,Alcance,4586007.69,428212.19
2012S008558,12,Matutino,Colisión Frontal,4586457.54,428408.32
2012S001705,11,Matutino,Colisión frontal-lateral,4586265.36,428964.44
2012S007277,17,Tarde,Otras,4586453.46,428432.21
2012S007277,17,Tarde,Alcance,4586453.46,428432.21
2012S005831,17,Tarde,Colisión Lateral,4586127.51,428321.46
2012S003248,15,Tarde,Choque vs objeto estático,4586282.25,428966.94
2012S007238,21,Tarde,Colisión Lateral,4587070.61,428828.57
2012S008739,20,Tarde,Alcance,4586836.81,428571.63
2012S002504,19,Tarde,Colisión Lateral,4586711.41,430706.19
2012S004255,12,Matutino,Alcance,4586750.9,430501.95
2012S009151,8,Matutino,Alcance,4586744.68,428509.16
2012S006504,0,Noche,Alcance,4586744.68,428509.16
2012S000854,20,Tarde,Alcance,4587440.81,428786.86
2012S005596,19,Tarde,Alcance múltiple,4587397.76,428769.29
2012S003317,19,Tarde,Alcance,4588013.18,429406.11
2012S007243,10,Matutino,Colisión Lateral,4588086.87,429582.2
2012S001095,9,Matutino,Colisión Lateral,4587925.8,429356.95
2012S008702,15,Tarde,Colisión frontal-lateral,4587912.96,429414.75
2012S007304,17,Tarde,Alcance,4587936,429440.7
2012S001975,15,Tarde,Caida (dos ruedas),4588190.87,430027.24
2012S007859,4,Noche,Choque vs objeto estático,4587950.92,429305.55
2012S008591,13,Matutino,Alcance múltiple,4587887.44,429224.55
2012S001643,19,Tarde,Atropellamiento,4587566.58,430204.09
2012S003758,8,Matutino,Atropellamiento,4587449.38,430178.16
2012S000107,19,Tarde,Colisión frontal-lateral,4587549.03,430084.29
2012S006149,15,Tarde,Alcance múltiple,4588072.46,430055.78
2012S005604,9,Matutino,Caida (dos ruedas),4587796.83,429350.33
2012S001761,19,Tarde,Alcance,4587796.83,429350.33
2012S005512,7,Matutino,Choque vs objeto estático,4586592.33,429816.92
2012S002571,21,Tarde,Colisión Lateral,4586866.5,430190.54
2012S007124,18,Tarde,Choque vs objeto estático,4585571.92,429828.46
2012S003115,15,Tarde,Alcance,4586956.34,429746.65
2012S004488,8,Matutino,Colisión Lateral,4587005.18,429988.04
2012S009170,9,Matutino,Colisión frontal-lateral,4586813.38,429803
2012S008024,13,Matutino,Colisión frontal-lateral,4586889.4,429774.49
2012S008176,18,Tarde,Colisión frontal-lateral,4587066.67,429636.07
2012S001194,15,Tarde,Choque vs objeto estático,4585985.11,429648.86
2012S007966,8,Matutino,Caida (dos ruedas),4586529.76,429701.28
2012S003623,7,Matutino,Choque vs objeto estático,4586736.89,429738.22
2012S001971,13,Matutino,Choque vs objeto estático,4586587.93,429381.81
2012S004467,13,Matutino,Alcance,4586157.23,429510.58
2012S002925,17,Tarde,Atropellamiento,4586484.55,429669.2
2012S006189,13,Matutino,Otras,4586774.65,429437.75
2012S007640,14,Tarde,Colisión frontal-lateral,4586271.17,429370.89
2012S005124,9,Matutino,Choque vs objeto estático,4586046.35,430199.89
2012S005298,11,Matutino,Otras,4585747.15,429669.2
2012S008366,18,Tarde,Atropellamiento,4585747.15,429669.2
2012S004714,10,Matutino,Colisión Lateral,4585403.79,430462.62
2012S003502,11,Matutino,Colisión frontal-lateral,4585414.52,430482.08
2012S000742,9,Matutino,Colisión Lateral,4585979.41,429877.81
2012S006337,22,Noche,Alcance,4585004.51,430217.99
2012S007616,22,Noche,Colisión Lateral,4585887.38,431278.21
2012S004281,8,Matutino,Choque vs objeto estático,4585960.45,431204.51
2012S006887,10,Matutino,Caida (dos ruedas),4585674.26,431482.53
2012S000457,20,Tarde,Alcance,4585015.8,430432.7
2012S003555,21,Tarde,Colisión Lateral,4584878.2,430918.12
2012S005280,19,Tarde,Caida (dos ruedas),4584925.08,431058.18
2012S008517,9,Matutino,Atropellamiento,4584836.92,430670.25
2012S001759,18,Tarde,Colisión frontal-lateral,4584836.92,430670.25
2012S007457,16,Tarde,Atropellamiento,4584810,430829.26
2012S008106,12,Matutino,Colisión frontal-lateral,4584966.76,430679.79
2012S006795,9,Matutino,Colisión Lateral,4585130.95,430882.64
2012S006276,16,Tarde,Alcance,4585119.27,430431.25
2012S006240,11,Matutino,Colisión Lateral,4585119.27,430431.25
2012S006896,11,Matutino,Colisión Lateral,4584795.82,430824.83
2012S003394,9,Matutino,Alcance,4585212.11,430800.49
2012S002012,5,Noche,Otras,4585149.76,430716.28
2012S002914,12,Matutino,Atropellamiento,4586544.94,431152.54
2012S009109,7,Matutino,Colisión Lateral,4586579.74,431061.26
2012S003612,15,Tarde,Choque vs objeto estático,4590252.66,431708.77
2012S001404,18,Tarde,Choque vs objeto estático,4590369.99,431714.02
2012S007164,22,Noche,Colisión frontal-lateral,4585570.44,431104.19
2012S005455,14,Tarde,Alcance,4585421.25,431192.03
2012S004908,18,Tarde,Colisión Lateral,4585449.45,431162.39
2012S003022,2,Noche,Atropellamiento,4586326.43,431346.53
2012S007612,21,Tarde,Alcance,4586200.77,431451.19
2012S002665,19,Tarde,Caída interior vehículo,4586377.84,431330.35
2012S008687,12,Matutino,Caída interior vehículo,4586468.38,431269.68
2012S002583,13,Matutino,Alcance,4586487.48,431255.95
2012S006927,9,Matutino,Atropellamiento,4590700.9,431484.59
2012S003252,21,Tarde,Atropellamiento,4588568.75,430724.06
2012S008325,4,Noche,Choque vs objeto estático,4588282.16,430315.84
2012S003278,19,Tarde,Alcance,4590753.78,431716.39
2012S008232,14,Tarde,Alcance,4588358.2,430527.2
2012S000826,13,Matutino,Atropellamiento,4590733.96,431483.07
2012S007209,7,Matutino,Caida (dos ruedas),4590004.25,432152.15
2012S005536,20,Tarde,Alcance,4589440.3,431473.78
2012S007460,17,Tarde,Colisión Lateral,4589093.65,431789.16
2012S005194,20,Tarde,Atropellamiento,4587864.52,430928.95
2012S001864,13,Matutino,Alcance múltiple,4589063.89,432262.3
2012S007921,9,Matutino,Alcance,4589063.89,432262.3
2012S003060,9,Matutino,Atropellamiento,4587613.83,430898.83
2012S000356,11,Matutino,Atropellamiento,4588991.78,432039.03
2012S005127,13,Matutino,Alcance,4588929.44,432164.5
2012S007158,21,Tarde,Atropellamiento,4589210.63,432280.32
2012S009217,20,Tarde,Colisión frontal-lateral,4589439.46,432271.37
2012S004443,21,Tarde,Colisión frontal-lateral,4588634.47,430876.88
2012S005163,1,Noche,Atropellamiento,4588990.92,431182.48
2012S008885,16,Tarde,Colisión frontal-lateral,4588794.76,430986.93
2012S004744,9,Matutino,Colisión frontal-lateral,4588759.42,431075.45
2012S003223,20,Tarde,Alcance,4588664.63,431152.87
2012S000355,9,Matutino,Choque vs objeto estático,4589186.82,430643.74
2012S002053,9,Matutino,Otras,4588662.97,431540.31
2012S001859,10,Matutino,Alcance,4588883.98,432217.32
2012S000950,10,Matutino,Colisión frontal-lateral,4588536.35,431860.01
2012S009125,20,Tarde,Atropellamiento,4588090.9,431751.66
2012S007785,19,Tarde,Colisión frontal-lateral,4588165.52,431807.89
2012S009246,20,Tarde,Alcance,4588277.22,432067.54
2012S003474,7,Matutino,Alcance,4588344.98,432036.61
2012S001847,5,Noche,Colisión frontal-lateral,4588085.93,431861.6
2012S004563,9,Matutino,Choque vs objeto estático,4588374.16,431634.41
2012S003780,14,Tarde,Colisión frontal-lateral,4588570.07,432100.67
2012S006705,12,Matutino,Colisión Lateral,4588441.15,432055.45
2012S002217,7,Matutino,Caida (dos ruedas),4588798.86,432124.11
2012S008690,13,Matutino,Atropellamiento,4587994.1,431283.49
2012S000120,14,Tarde,Atropellamiento,4588248.51,431016.91
2012S007830,7,Matutino,Caída interior vehículo,4588339.32,431269.17
2012S009152,11,Matutino,Alcance,4588480.83,431044.77
2012S007903,5,Noche,Choque vs objeto estático,4588508.18,430932.02
2012S005178,7,Matutino,Colisión Lateral,4588441.4,430791.51
2012S000006,6,Matutino,Colisión frontal-lateral,4588061.73,430606.96
2012S006842,12,Matutino,Caida (dos ruedas),4588734.76,431423.83
2012S001732,7,Matutino,Choque vs objeto estático,4588734.76,431423.83
2012S000403,1,Noche,Colisión Lateral,4586708.14,431224.69
2012S003517,15,Tarde,Colisión frontal-lateral,4586945.65,431857.35
2012S000070,13,Matutino,Atropellamiento,4586947.84,431784.94
2012S005579,9,Matutino,Colisión frontal-lateral,4587061.65,431587.49
2012S009129,18,Tarde,Colisión frontal-lateral,4587061.65,431587.49
2012S000657,14,Tarde,Alcance,4586822.58,431921.22
2012S004589,7,Matutino,Colisión frontal-lateral,4586849.43,431255.97
2012S007219,14,Tarde,Caida (dos ruedas),4587078.3,431117.78
2012S003883,15,Tarde,Choque vs objeto estático,4587436.52,430876.02
2012S008390,20,Tarde,Caida (dos ruedas),4587408.16,430861.2
2012S007375,16,Tarde,Colisión frontal-lateral,4587094.63,430669.1
2012S002635,13,Matutino,Choque vs objeto estático,4587339.54,430757.26
2012S009230,13,Matutino,Colisión frontal-lateral,4587552.94,431022.1
2012S004648,3,Noche,Colisión frontal-lateral,4587552.94,431022.1
2012S000152,5,Noche,Alcance,4587087.7,431124.46
2012S001852,8,Matutino,Colisión frontal-lateral,4587642.65,431382.82
2012S007285,21,Tarde,Caida (dos ruedas),4587485.43,431781.63
2012S004545,17,Tarde,Caida (dos ruedas),4587829.63,431088.26
2012S002586,15,Tarde,Otras,4587529.41,431593.25
2012S002998,11,Matutino,Atropellamiento,4587972.05,431347.01
2012S003198,2,Noche,Choque vs objeto estático,4587985.61,431482.68
2012S004095,22,Noche,Alcance,4587747.75,431849.89
2012S007786,20,Tarde,Atropellamiento,4588000.95,431840.63
2012S008462,22,Noche,Caida (dos ruedas),4585343.6,432570.08
2012S008480,8,Matutino,Choque vs objeto estático,4586664.65,431393.78
2012S002767,17,Tarde,Alcance,4585953.62,432180.06
2012S005248,19,Tarde,Caida (dos ruedas),4585976.09,432180.25
2012S002062,17,Tarde,Caida (dos ruedas),4586438.73,431696.48
2012S008479,10,Matutino,Alcance,4586467.03,432066.91
2012S005862,16,Tarde,Alcance,4586133.84,432176.43
2012S004232,16,Tarde,Colisión Lateral,4586745,431951.87
2012S006649,19,Tarde,Alcance,4586198.05,432283.14
