IdExpediente,IdDistrito,Distrito,IdBarrio,Barrio,IdCalle,Calle,IdPostal,DiaSemana,Año,Mes,DiaMes,Hora,Turno,Causa_de_Accidente,NumMuertes,LesionadosLeves,LesionadosGraves,NumVictimas,NumVehiculos_Implicados,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2017S008429,-1,Desconocido,-1,Desconocido,-1,Número 27,Desconocido,Divendres,2017,Oct,13,8,Matutino,Otras,0,2,0,2,2,426936.65,4577079.15,2.12562442,41.34004482
2017S007316,-1,Desconocido,-1,Desconocido,-1,Número 3 Zona Franca / Número 50 Zona Franca,Desconocido,Divendres,2017,Sep,1,13,Matutino,No es causa del peatón,0,2,0,2,2,426503.22,4577014.83,2.12045245,41.33942606
2017S010210,-1,Desconocido,-1,Desconocido,-1,Litoral (Besòs),K128,Divendres,2017,Dic,8,21,Tarde,No es causa del peatón,0,5,0,5,2,430450.5,4579358.49,2.1673561,41.360885499999995
2017S006364,-1,Desconocido,-1,Desconocido,-1,Número 3 Zona Franca,77-111,Divendres,2017,Jul,21,2,Noche,No es causa del peatón,0,1,0,1,2,426842.33,4576816.19,2.12452894,41.33766786
2017S004615,10,Sant Martí,64,el Camp de l'Arpa del Clot,226400,Las Navas de Tolosa,0323 0325,Dijous,2017,May,25,14,Tarde,No es causa del peatón,0,1,0,1,3,432006.95,4585503.52,2.1852720000000003,41.416365
2017S007775,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria / Trinxant,0320 0322,Dimecres,2017,Sep,20,12,Matutino,No es causa del peatón,0,1,0,1,2,431822.92,4585470.94,2.183245,41.416336
2017S004484,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Trinxant / Indústria,0320 0322,Dissabte,2017,May,20,21,Tarde,No es causa del peatón,0,1,0,1,2,431822.92,4585470.94,2.183245,41.416336
2017S010680,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria,0303 0303,Dimarts,2017,Dic,26,20,Tarde,No es causa del peatón,0,2,0,2,1,431846.11,4585523.1,2.183561,41.416371999999996
2017S005152,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria,0317 0317,Dilluns,2017,Jun,12,15,Tarde,Otras,0,1,0,1,1,431894.47,4585568.41,2.184059,41.416763
2017S003932,10,Sant Martí,64,el Camp de l'Arpa del Clot,194406,Maragall,0011 0011,Dimecres,2017,May,3,20,Tarde,No es causa del peatón,0,1,0,1,1,431636.55,4585227.81,2.181225,41.413958
2017S010348,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria,0295 0295,Dijous,2017,Dic,14,20,Tarde,No es causa del peatón,0,1,0,1,2,431757.04,4585439.98,2.18229,41.415772
2017S000245,10,Sant Martí,64,el Camp de l'Arpa del Clot,224802,ST ANTONI M CLARET / Pg Maragall,0092 0092,Dimecres,2017,Ene,11,7,Matutino,No es causa del peatón,0,1,0,1,2,431715.17,4585325.84,2.180453,41.41579
2017S005695,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret / Guinardò,0358 0358,Divendres,2017,Jun,30,12,Matutino,No es causa del peatón,0,1,0,1,2,431690.1,4585511.58,2.18114,41.416295
2017S007384,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,0258 0260,Dilluns,2017,Sep,4,16,Tarde,No es causa del peatón,0,0,1,1,2,431235.61,4585067.59,2.176324,41.412546
2017S008080,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,0258 0260,Dissabte,2017,Sep,30,19,Tarde,No es causa del peatón,0,1,0,1,2,431235.61,4585067.59,2.176324,41.412546
2017S003439,10,Sant Martí,64,el Camp de l'Arpa del Clot,90502,Còrsega / Còrsega,0659 0659,Dilluns,2017,Abr,17,14,Tarde,No es causa del peatón,0,1,0,1,2,431407.84,4584892.85,2.178314,41.410784
2017S002410,10,Sant Martí,64,el Camp de l'Arpa del Clot,90502,CĂRSEGA / Dos de Maig,0691 0691,Dissabte,2017,Mar,25,14,Tarde,No es causa del peatón,0,4,0,4,2,431524.91,4585013.7,2.1777189999999997,41.410323
2017S009296,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria,0199 0199,Dijous,2017,Nov,9,22,Noche,Desobedecer Semáforo,0,1,0,1,1,431288.68,4584964.08,2.17674,41.411445
2017S010102,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Rossellò / Independencia,0337 0341,Dilluns,2017,Dic,4,0,Noche,No es causa del peatón,0,2,0,2,2,431569.05,4584809.35,2.1801,41.410287
2017S002158,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,VALĂNCIA,0585 0585,Divendres,2017,Mar,17,16,Tarde,No es causa del peatón,0,1,0,1,2,431943.56,4584665.15,2.1848549999999998,41.408993
2017S007606,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,Valencia,0564 0566,Dijous,2017,Sep,14,14,Tarde,No es causa del peatón,0,1,0,1,2,431827.97,4584521.58,2.154877,41.38621
2017S007805,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,Valencia / Independencia,0567 0567,Dimecres,2017,Sep,20,20,Tarde,No es causa del peatón,0,0,1,1,2,431847.16,4584575.49,2.183407,41.407785
2017S008987,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,Valencia,0580 0580,Dilluns,2017,Oct,30,20,Tarde,No es causa del peatón,0,1,0,1,2,431894.69,4584587.11,2.1840330000000003,41.408102
2017S002244,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,ARAGĂ / Corunya,0561 0563,Dilluns,2017,Mar,20,19,Tarde,No es causa del peatón,0,1,0,1,2,431959.95,4584507.24,2.185732,41.407803
2017S001012,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,MALLORCA,0321 0321,Dimarts,2017,Feb,7,11,Matutino,No es causa del peatón,0,1,0,1,1,431667.54,4584712.26,2.181775,41.408393
2017S009722,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,0519 0519,Dimecres,2017,Nov,22,20,Tarde,No es causa del peatón,0,1,0,1,2,431715.03,4584629.7,2.181955,41.408528999999994
2017S001895,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,DOS DE MAIG / Mallorca,0281 0281,Dimecres,2017,Mar,8,12,Matutino,No es causa del peatón,0,1,0,1,2,431814.65,4584562.43,2.181123,41.407749
2017S008277,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca / Dos de Maig,0518 0518,Dissabte,2017,Oct,7,6,Matutino,No es causa del peatón,0,2,0,2,4,431675.33,4584558.04,2.181123,41.407749
2017S004380,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,Valencia / Independencia,0563 0563,Dimecres,2017,May,17,13,Matutino,No es causa del peatón,0,0,0,0,2,431816.61,4584545.45,2.183407,41.407785
2017S001233,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,VALĂNCIA,0599 0599,Dimarts,2017,Feb,14,16,Tarde,Transitar a pie por calzada,0,1,0,1,1,432020.48,4584742.3,2.1857509999999998,41.409684000000006
2017S007303,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,Valencia,0603 0603,Dijous,2017,Ago,31,21,Tarde,Otras,0,0,1,1,1,432032.73,4584754.37,2.185811,41.409729999999996
2017S007003,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,Aragò / Corunya,0585 0585,Dimarts,2017,Ago,15,18,Tarde,No es causa del peatón,0,1,0,1,2,432041.65,4584577.77,2.185732,41.407803
2017S000893,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,ARAGĂ,0587 0587,Dijous,2017,Feb,2,9,Matutino,No es causa del peatón,0,1,0,1,2,432041.65,4584577.77,2.18647,41.408498
2017S001163,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,AV MERIDIANA / Aragò,0589 0589,Dissabte,2017,Feb,11,15,Tarde,No es causa del peatón,0,1,0,1,2,432041.65,4584577.77,2.186855,41.408522999999995
2017S007277,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independencia / Enamorats,0273 0273,Dijous,2017,Ago,31,7,Matutino,No es causa del peatón,0,2,0,2,3,431895.3,4584479.69,2.183965,41.407337
2017S002245,10,Sant Martí,65,el Clot,1604,AV MERIDIANA / Sequia Comtal,0009 0009,Dilluns,2017,Mar,20,19,Tarde,Desobedecer Semáforo,0,1,0,1,1,432196.14,4584595.07,2.186855,41.408522999999995
2017S009302,10,Sant Martí,65,el Clot,1604,Meridiana,0016 0016,Divendres,2017,Nov,10,11,Matutino,Desobedecer Semáforo,0,1,0,1,1,432170.35,4584619.76,2.187185,41.408131
2017S002101,10,Sant Martí,65,el Clot,161101,INDEPENDĂNCIA / Aragò,0261 0261,Dimecres,2017,Mar,15,23,Noche,No es causa del peatón,0,1,0,1,1,431960.88,4584412.8,2.18452,41.406912
2017S005169,10,Sant Martí,65,el Clot,169409,Corts Catalanes / Glòries Catalanes,0823 0823,Dimarts,2017,Jun,13,9,Matutino,No es causa del peatón,0,1,0,1,2,432229.7,4584197.87,2.185863,41.402617
2017S006669,10,Sant Martí,65,el Clot,169409,Corts Catalanes,0823 0823,Dimarts,2017,Ago,1,19,Tarde,No es causa del peatón,0,1,0,1,2,432229.7,4584197.87,2.188084,41.404624
2017S005643,10,Sant Martí,65,el Clot,169409,Badajoz / Diagonal,0823 0823,Dimecres,2017,Jun,28,19,Tarde,No es causa del peatón,0,1,0,1,2,432229.7,4584197.87,2.188682,41.403765
2017S000296,10,Sant Martí,65,el Clot,209900,INDEPENDĂNCIA / Av Meridiana,0078 0078,Dijous,2017,Ene,12,12,Matutino,No es causa del peatón,0,1,0,1,2,432154.04,4584227.04,2.1868540000000003,41.405403
2017S000609,10,Sant Martí,65,el Clot,-1,ARAGĂ,Desconocido,Dilluns,2017,Ene,23,16,Tarde,No es causa del peatón,0,1,0,1,2,432022.1,4584523.65,2.185564,41.407540999999995
2017S005444,10,Sant Martí,72,Sant Martí de Provensals,169409,Corts Catalanes,0963 0963,Dimecres,2017,Jun,21,19,Tarde,No es causa del peatón,0,1,0,1,1,432952.21,4584961.31,2.196643,41.411561
2017S007332,10,Sant Martí,72,Sant Martí de Provensals,169409,Corts Catalanes / Espronceda,0963 0963,Divendres,2017,Sep,1,18,Tarde,No es causa del peatón,0,0,0,0,1,432952.21,4584961.31,2.197063,41.411044
2017S000726,10,Sant Martí,72,Sant Martí de Provensals,128106,RBLA GUIPĂSCOA / Espronceda,0296 0296,Divendres,2017,Ene,27,17,Tarde,No es causa del peatón,0,2,0,2,2,432726.56,4585576.46,2.193542,41.413696
2017S001891,10,Sant Martí,72,Sant Martí de Provensals,153205,RBLA GUIPĂSCOA,0021B0021B,Dimecres,2017,Mar,8,10,Matutino,No es causa del peatón,0,1,0,1,2,432727.59,4585261.16,2.194216,41.414467
2017S000532,10,Sant Martí,65,el Clot,161101,INDEPENDĂNCIA,0227 0227,Divendres,2017,Ene,20,11,Matutino,No es causa del peatón,0,1,0,1,2,432071.45,4584299.28,2.186061,41.405891
2017S006453,10,Sant Martí,65,el Clot,161101,Consell de Cent / Independencia,0243 0243,Dilluns,2017,Jul,24,15,Tarde,No es causa del peatón,0,1,0,1,2,432002.91,4584366.13,2.185657,41.406065000000005
2017S004345,10,Sant Martí,64,el Camp de l'Arpa del Clot,173406,Valencia,0002 0004,Dimarts,2017,May,16,13,Matutino,No es causa del peatón,0,1,0,1,2,432091.96,4584822.63,2.186425,41.409909999999996
2017S000869,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,AV MERIDIANA,0614 0614,Dimecres,2017,Feb,1,18,Tarde,No es causa del peatón,0,1,0,1,2,432050.78,4584928.37,2.186557,41.409003999999996
2017S001562,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,AV MERIDIANA,0135B0135B,Dissabte,2017,Feb,25,8,Matutino,No es causa del peatón,0,1,0,1,2,432107.33,4584770.47,2.18656,41.410613
2017S009772,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana / Valencia,0137 0137B,Divendres,2017,Nov,24,8,Matutino,No es causa del peatón,0,2,0,2,3,432107.43,4584782.83,2.186877,41.410354
2017S007600,10,Sant Martí,65,el Clot,42306,Bilbao / Aragò,0220X0220X,Dimecres,2017,Sep,13,23,Noche,No es causa del peatón,0,1,0,1,5,432540.41,4584990.51,2.191279,41.411972999999996
2017S000137,10,Sant Martí,65,el Clot,60400,ARAGĂ,0001S0001S,Divendres,2017,Ene,6,22,Noche,No es causa del peatón,0,1,0,1,2,432181.99,4584767.31,2.1884,41.410069
2017S008267,10,Sant Martí,65,el Clot,169409,Corts Catalanes / Poblenou,0871 0871,Divendres,2017,Oct,6,20,Tarde,No es causa del peatón,0,1,0,1,2,432562.44,4584523.33,2.192552,41.407639
2017S007951,10,Sant Martí,65,el Clot,86200,Concili de Trento / Lope de Vega,0037 0039,Dimarts,2017,Sep,26,12,Matutino,Cruzar fuera de paso peatonal,0,1,0,1,1,432711.43,4585044.37,2.193547,41.411986999999996
2017S006854,10,Sant Martí,65,el Clot,42306,Aragò / Las Navas de Tolosa,0241 0241,Dimarts,2017,Ago,8,23,Noche,No es causa del peatón,0,1,0,1,2,432527.01,4584971.56,2.191279,41.411972999999996
2017S006079,10,Sant Martí,65,el Clot,350308,Valencia,0620 0626,Dimecres,2017,Jul,12,17,Tarde,Cruzar fuera de paso peatonal,0,1,0,1,1,432198.76,4584886.86,2.187637,41.410827000000005
2017S004641,10,Sant Martí,65,el Clot,180401,Lope de Vega / Concili de Trento,0273 0275,Divendres,2017,May,26,8,Matutino,No es causa del peatón,0,1,0,1,3,432705.8,4584983.52,2.193547,41.411986999999996
2017S003623,10,Sant Martí,65,el Clot,209900,Meridiana / Trinxant,0194 0196,Diumenge,2017,Abr,23,11,Matutino,No es causa del peatón,0,1,0,1,2,432165.2,4585196.35,2.186892,41.413523
2017S008103,10,Sant Martí,65,el Clot,226400,Las Navas de Tolosa / Múrcia,0289B0291,Diumenge,2017,Oct,1,21,Tarde,No es causa del peatón,0,2,0,2,2,432192.23,4585315.15,2.187887,41.414538
2017S003940,10,Sant Martí,65,el Clot,42306,Bilbao,0227 0229,Dijous,2017,May,4,10,Matutino,No es causa del peatón,0,1,0,1,3,432616.05,4584880.71,2.19303,41.410796000000005
2017S006732,10,Sant Martí,73,la Verneda i la Pau,86200,Concili de Trento / Extremadura,0317X0317X,Dimecres,2017,Ago,2,11,Matutino,No es causa del peatón,0,1,0,1,2,434148.53,4586154.83,2.211398,41.421881
2017S003914,10,Sant Martí,70,El Besos y El Maresme,701266,Litoral (Llobregat),550000,Dimecres,2017,May,3,11,Matutino,No es causa del peatón,0,4,0,4,2,435017.2,4584731.2,2.221726,41.410514
2017S001257,10,Sant Martí,73,la Verneda i la Pau,153205,RBLA PRIM / Rbla Guipúscoa,0166B0166B,Dimecres,2017,Feb,15,1,Noche,No es causa del peatón,0,1,0,1,2,433889.51,4586256.32,2.2049090000000002,41.422204
2017S010414,10,Sant Martí,70,El Besos y El Maresme,701559,Eduard Maristany,0002X0002X,Dissabte,2017,Dic,16,18,Tarde,No es causa del peatón,0,1,0,1,2,434910.04,4584955.31,2.22051,41.412138
2017S003078,10,Sant Martí,70,El Besos y El Maresme,165408,Prim,0001 0001,Dilluns,2017,Abr,3,19,Tarde,No es causa del peatón,0,0,0,0,1,434651.99,4585174.61,2.216609,41.413737
2017S010707,10,Sant Martí,72,Sant Martí de Provensals,3406,Guipúscoa / Agricultura,0260 0260,Dimecres,2017,Dic,27,16,Tarde,No es causa del peatón,0,2,0,2,2,433302.68,4585756.57,2.2003630000000003,41.418811
2017S009012,10,Sant Martí,72,Sant Martí de Provensals,60807,Cantabria / Concili de Trento,0023 0023,Dimarts,2017,Oct,31,19,Tarde,No es causa del peatón,0,1,0,1,2,433438.44,4585759.71,2.202633,41.418803000000004
2017S005997,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,0108 0108,Dilluns,2017,Jul,10,15,Tarde,No es causa del peatón,0,2,0,2,1,433395.88,4585855.58,2.201852,41.419652
2017S005176,10,Sant Martí,73,la Verneda i la Pau,69700,Santander / Ca n'Oliva,0111X0111X,Dimarts,2017,Jun,13,14,Tarde,No es causa del peatón,0,1,0,1,3,433364.56,4586605.67,2.201282,41.426638
2017S000123,10,Sant Martí,73,la Verneda i la Pau,318906,SANTANDER,0038 0040,Dijous,2017,Ene,5,17,Tarde,No es causa del peatón,0,2,0,2,2,433396.55,4586637.52,2.20173,41.427479999999996
2017S005072,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0043 0047,Divendres,2017,Jun,9,17,Tarde,No es causa del peatón,0,1,0,1,2,433294.25,4586607.45,2.2005529999999998,41.426415999999996
2017S007144,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,0120X0120X,Dimecres,2017,Ago,23,20,Tarde,No es causa del peatón,0,1,0,1,1,433463.81,4585920.96,2.2024,41.420066
2017S000944,10,Sant Martí,72,Sant Martí de Provensals,15201,CANTĂBRIA,0191 0191,Divendres,2017,Feb,3,20,Tarde,Cruzar fuera de paso peatonal,0,1,0,1,1,433503.59,4585631.56,2.2043220000000003,41.417325
2017S000612,10,Sant Martí,73,la Verneda i la Pau,60807,CANTĂBRIA,0053 0055,Dilluns,2017,Ene,23,18,Tarde,No es causa del peatón,0,1,0,1,3,433083.99,4586161.62,2.198959,41.423403
2017S002424,10,Sant Martí,73,la Verneda i la Pau,318906,SANTANDER,0025A0025A,Diumenge,2017,Mar,26,6,Matutino,No es causa del peatón,0,1,0,1,1,433027.27,4586394.56,2.198539,41.42411
2017S008874,10,Sant Martí,71,Provensals del Poblenou,144601,Diagonal / Bac de Roda,0108 0110,Dijous,2017,Oct,26,21,Tarde,No es causa del peatón,0,1,0,1,2,433572.37,4584544.81,2.2039619999999998,41.407568
2017S003235,10,Sant Martí,70,El Besos y El Maresme,266405,Prim,0029 0029,Divendres,2017,Abr,7,18,Tarde,No es causa del peatón,0,0,0,0,2,434649.79,4585071.88,2.21694,41.412696999999994
2017S006914,10,Sant Martí,70,El Besos y El Maresme,266405,Prim / Pujades,0037 0039,Divendres,2017,Ago,11,15,Tarde,No es causa del peatón,0,1,0,1,2,434600.33,4585122.68,2.216424,41.413489
2017S001120,10,Sant Martí,71,Provensals del Poblenou,249304,PERE IV,0478 0478,Divendres,2017,Feb,10,10,Matutino,No es causa del peatón,0,2,0,2,2,433812.88,4585297.27,2.20713,41.414859
2017S004843,10,Sant Martí,70,El Besos y El Maresme,186703,Llull,0386 0386,Divendres,2017,Jun,2,6,Matutino,Cruzar fuera de paso peatonal,0,1,0,1,1,434579.17,4584909.22,2.216113,41.411226
2017S002075,10,Sant Martí,71,Provensals del Poblenou,322608,SELVA DE MAR / Venezuela,0055X0055X,Dimecres,2017,Mar,15,8,Matutino,No es causa del peatón,0,2,0,2,1,433868.3,4584710.06,2.20736,41.410118
2017S008856,10,Sant Martí,71,Provensals del Poblenou,30409,Diagonal / Bac de Roda,0100 0108,Dijous,2017,Oct,26,8,Matutino,Desobedecer Semáforo,0,1,0,1,1,433536.88,4584557.54,2.2039619999999998,41.407568
2017S004209,10,Sant Martí,70,El Besos y El Maresme,195409,Maresme / BolĂ­via,0166 0166,Divendres,2017,May,12,0,Noche,No es causa del peatón,0,2,0,2,2,434043.08,4585561.81,2.209648,41.416875
2017S008566,10,Sant Martí,68,el Poblenou,148704,Ramon Turrò / Ciutat de Granada,0029 0029,Dimecres,2017,Oct,18,9,Matutino,No es causa del peatón,0,3,0,3,2,433171.61,4583349.61,2.199459,41.397299
2017S002006,10,Sant Martí,68,el Poblenou,700667,AV LITORAL,0000 0000,Diumenge,2017,Mar,12,4,Noche,No es causa del peatón,0,1,0,1,1,433335.13,4583027.72,2.2087060000000003,41.397420000000004
2017S004941,10,Sant Martí,68,el Poblenou,186703,Llull,0101 0101,Dimarts,2017,Jun,6,9,Matutino,No es causa del peatón,0,1,0,1,2,432902.47,4583316.47,2.19633,41.396815000000004
2017S002347,10,Sant Martí,68,el Poblenou,202209,LLULL / Ciutat de Granada,0011B0011B,Dijous,2017,Mar,23,19,Tarde,No es causa del peatón,0,1,0,1,2,433156.9,4583294.69,2.198332,41.398139
2017S010097,10,Sant Martí,68,el Poblenou,62609,Badajoz / Icària,0204 0204,Diumenge,2017,Dic,3,13,Matutino,No es causa del peatón,0,1,0,1,2,433310.69,4583070.9,2.200803,41.394523
2017S000122,10,Sant Martí,68,el Poblenou,29206,RBLA PRIM / GV Corts Catalanes,0042 0046,Dijous,2017,Ene,5,19,Tarde,No es causa del peatón,0,0,0,0,1,432966.39,4583219.85,2.208398,41.419569
2017S003738,10,Sant Martí,71,Provensals del Poblenou,115603,Espronceda,0151X0151X,Dijous,2017,Abr,27,10,Matutino,No es causa del peatón,0,1,0,1,2,433383.68,4584494.1,2.2018560000000003,41.407389
2017S007503,10,Sant Martí,71,Provensals del Poblenou,115603,Espronceda / Perú,0201 0201,Dissabte,2017,Sep,9,15,Tarde,No es causa del peatón,0,2,0,2,2,433092.38,4584771.43,2.198342,41.410089
2017S001061,10,Sant Martí,71,Provensals del Poblenou,169409,CTRA C-31,1088I1088I,Dimecres,2017,Feb,8,17,Tarde,No es causa del peatón,0,0,0,0,3,433579.27,4585365.83,2.205805,41.417384000000006
2017S007904,10,Sant Martí,71,Provensals del Poblenou,169409,Corts Catalanes / Bac de Roda,1004 1004,Diumenge,2017,Sep,24,9,Matutino,No es causa del peatón,0,1,0,1,4,433144.75,4584965.06,2.1981900000000003,41.411891
2017S010082,10,Sant Martí,71,Provensals del Poblenou,701414,Espronceda / Corts Catalanes,20700000,Dissabte,2017,Dic,2,13,Matutino,No es causa del peatón,0,0,0,0,1,433010.8,4584901.86,2.197063,41.411044
2017S004702,10,Sant Martí,71,Provensals del Poblenou,701414,C-31,20710000,Diumenge,2017,May,28,8,Matutino,No es causa del peatón,0,2,0,2,2,433081.94,4584971.32,2.19735,41.411031
2017S008946,10,Sant Martí,71,Provensals del Poblenou,200600,Marroc / Bac de Roda,0083B0083B,Diumenge,2017,Oct,29,17,Tarde,Desobedecer Semáforo,0,1,0,1,1,433384.47,4584725.23,2.201731,41.409239
2017S006672,10,Sant Martí,71,Provensals del Poblenou,701414,C-31,20670000,Dimarts,2017,Ago,1,21,Tarde,No es causa del peatón,0,1,0,1,2,432792.39,4584691.03,2.193034,41.407835
2017S005878,10,Sant Martí,71,Provensals del Poblenou,701414,Corts Catalanes / Selva de Mar,20750000,Dimecres,2017,Jul,5,16,Tarde,No es causa del peatón,0,0,0,0,2,433366.47,4585249.15,2.201634,41.414446999999996
2017S009684,10,Sant Martí,71,Provensals del Poblenou,143609,Josep Pla / Perú,0180X0180X,Dimarts,2017,Nov,21,22,Noche,No es causa del peatón,0,1,0,1,2,433785.13,4585451,2.206224,41.416095
2017S001113,10,Sant Martí,71,Provensals del Poblenou,42306,BILBAO / GV Corts Catalanes,0164 0164,Divendres,2017,Feb,10,9,Matutino,No es causa del peatón,0,1,0,1,1,432877.48,4584648.97,2.194859,41.409289
2017S003816,10,Sant Martí,71,Provensals del Poblenou,253902,Perú / Selva de Mar,0198 0198,Dissabte,2017,Abr,29,14,Tarde,No es causa del peatón,0,1,0,1,2,433439.81,4585121.72,2.2028939999999997,41.413519
2017S005995,10,Sant Martí,71,Provensals del Poblenou,253902,Perú,0250 0250,Dilluns,2017,Jul,10,14,Tarde,No es causa del peatón,0,1,0,1,1,433658.22,4585334.74,2.205048,41.414983
2017S000591,10,Sant Martí,71,Provensals del Poblenou,169409,SELVA DE MAR / GV Corts Catalanes,1174 1174,Diumenge,2017,Ene,22,19,Tarde,No es causa del peatón,0,1,0,1,1,433922.65,4585745.39,2.201634,41.414446999999996
2017S001862,10,Sant Martí,71,Provensals del Poblenou,128106,PERE IV / FluviĂ,0137 0137,Dimarts,2017,Mar,7,9,Matutino,No es causa del peatón,0,1,0,1,2,433437.31,4584809.67,2.2030380000000003,41.40997
2017S003392,10,Sant Martí,71,Provensals del Poblenou,356202,Venezuela / Selva de Mar,0047B0047B,Divendres,2017,Abr,14,11,Matutino,No es causa del peatón,0,1,0,1,2,433823.71,4584790.26,2.20736,41.410118
2017S007682,10,Sant Martí,71,Provensals del Poblenou,42306,Diagonal / Bilbao,0143X0143X,Dissabte,2017,Sep,16,22,Noche,No es causa del peatón,0,1,0,1,2,433119.2,4584372.05,2.198352,41.406690000000005
2017S004402,10,Sant Martí,71,Provensals del Poblenou,253902,Perú / Poblenou,0044B0044B,Dijous,2017,May,18,10,Matutino,No es causa del peatón,0,1,0,1,2,432708.11,4584406.09,2.193796,41.406675
2017S001437,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,144601,PROVENĂALS / Pujades,0034 0034,Dimarts,2017,Feb,21,8,Matutino,No es causa del peatón,0,1,0,1,1,434334.03,4584806.91,2.208511,41.407540000000004
2017S009997,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda / Diagonal,0098X0098X,Dijous,2017,Nov,30,19,Tarde,No es causa del peatón,0,2,0,2,2,433571.61,4584514.79,2.20452,41.407344
2017S004372,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,95801,Pellaires,0025 0025,Dimecres,2017,May,17,9,Matutino,No es causa del peatón,0,1,0,1,1,434079.78,4584189.19,2.210245,41.404509000000004
2017S004224,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,95801,Pellaires,0001 0001,Divendres,2017,May,12,12,Matutino,No es causa del peatón,0,0,0,0,2,434004.92,4584082.07,2.209333,41.403729
2017S003904,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,144601,Diagonal,0078B0078B,Dimecres,2017,May,3,7,Matutino,No es causa del peatón,0,1,0,1,1,434004.2,4584700.93,2.209629,41.40958
2017S005550,10,Sant Martí,68,el Poblenou,42306,Bilbao / Ramon Turrò,0031X0031X,Diumenge,2017,Jun,25,20,Tarde,No es causa del peatón,0,3,0,3,4,433642.07,4583847.92,2.205233,41.401617
2017S003533,10,Sant Martí,68,el Poblenou,330107,Tànger / Poblenou,0155X0155X,Dijous,2017,Abr,20,17,Tarde,No es causa del peatón,0,1,0,1,1,432893.58,4584241.29,2.196057,41.404944
2017S007185,10,Sant Martí,68,el Poblenou,17579,Antic de Valencia,0063X0063X,Dissabte,2017,Ago,26,9,Matutino,No es causa del peatón,0,0,0,0,1,433427.07,4584348.91,2.202391,41.406085
2017S003838,10,Sant Martí,68,el Poblenou,270901,Pujades,0173 0173,Diumenge,2017,Abr,30,11,Matutino,No es causa del peatón,0,2,0,2,3,433286.15,4583881.56,2.200855,41.401938
2017S008465,10,Sant Martí,68,el Poblenou,701265,Litoral (Besòs),760000,Dissabte,2017,Oct,14,18,Tarde,No es causa del peatón,0,2,0,2,2,433705.19,4583102.38,2.204611,41.393827
2017S003629,10,Sant Martí,68,el Poblenou,701265,Litoral (Besòs),760000,Diumenge,2017,Abr,23,15,Tarde,No es causa del peatón,0,5,0,5,5,433705.19,4583102.38,2.2018,41.392004
2017S004526,10,Sant Martí,68,el Poblenou,701266,Litoral (Llobregat),760000,Dilluns,2017,May,22,9,Matutino,No es causa del peatón,0,1,0,1,2,433689.13,4583118.93,2.205981,41.395376
2017S002436,10,Sant Martí,68,el Poblenou,701498,RDA LITORAL(LLOBRE,770000,Dilluns,2017,Mar,27,8,Matutino,No es causa del peatón,0,1,0,1,2,433630.18,4583034.46,2.203103,41.393091999999996
