IdExpediente,Hora,Turno,Causa_de_Accidente,CoordenadaUTM_Y,CoordenadaUTM_X
2013S009145,8,Matutino,No hay causa mediata,4585368.61,432116.29
2013S005707,14,Tarde,No hay causa mediata,4585394.94,432113.76
2013S009354,20,Tarde,No hay causa mediata,4585434.72,431625.93
2013S008561,17,Tarde,No hay causa mediata,4585145.28,431315.37
2013S004796,12,Matutino,No hay causa mediata,4585145.28,431315.37
2013S003936,11,Matutino,No hay causa mediata,4585199.49,431549.59
2013S007405,13,Matutino,No hay causa mediata,4584878.95,431546.15
2013S000494,7,Matutino,No hay causa mediata,4584665.15,431943.56
2013S006591,12,Matutino,No hay causa mediata,4584558.04,431675.33
2013S002108,8,Matutino,No hay causa mediata,4584567.78,431682.81
2013S005840,18,Tarde,No hay causa mediata,4584619.91,431736.13
2013S009345,10,Matutino,No hay causa mediata,4584489.3,431794.83
2013S004454,13,Matutino,No hay causa mediata,4584867.9,431989.06
2013S000949,10,Matutino,No hay causa mediata,4584555.67,432060.89
2013S007928,19,Tarde,No hay causa mediata,4584405.56,432061.12
2013S005592,13,Matutino,No hay causa mediata,4584443.28,432099.2
2013S000071,18,Tarde,No hay causa mediata,4585306.82,432754.98
2013S009291,12,Matutino,No hay causa mediata,4585285.75,432752.43
2013S005671,9,Matutino,Alcoholemia,4586102.59,433031.75
2013S002021,13,Matutino,No hay causa mediata,4585589.59,432786.48
2013S000464,0,Noche,No hay causa mediata,4585478.87,433010.55
2013S007076,3,Noche,Alcoholemia,4585534.2,433066.85
2013S004061,15,Tarde,No hay causa mediata,4585534.2,433066.85
2013S002845,5,Noche,No hay causa mediata,4586055.38,433123.94
2013S008243,11,Matutino,No hay causa mediata,4584948.06,432230.35
2013S005615,10,Matutino,No hay causa mediata,4584721.08,432178.22
2013S001102,6,Matutino,No hay causa mediata,4584849.17,432310.2
2013S007004,15,Tarde,No hay causa mediata,4585017.02,432170.02
2013S002429,9,Matutino,No hay causa mediata,4585034.63,432170.24
2013S005085,7,Matutino,No hay causa mediata,4585079.13,432174.03
2013S003505,14,Tarde,No hay causa mediata,4585160.12,432449.86
2013S001715,0,Noche,No hay causa mediata,4585073.74,432606.16
2013S003745,23,Noche,No hay causa mediata,4585038.2,432461.48
2013S006503,14,Tarde,No hay causa mediata,4585038.2,432461.48
2013S004688,23,Noche,No hay causa mediata,4585166.49,432690.49
2013S003771,3,Noche,No hay causa mediata,4584795.68,432251.06
2013S006056,14,Tarde,No hay causa mediata,4584770.47,432107.33
2013S006072,15,Tarde,No hay causa mediata,4584829.92,432160.97
2013S000476,12,Matutino,No hay causa mediata,4584951.26,432161.53
2013S005435,20,Tarde,No hay causa mediata,4585960.7,433895.48
2013S009428,22,Noche,No hay causa mediata,4585737.92,433644.95
2013S009296,16,Tarde,No hay causa mediata,4585977.49,433765.77
2013S005623,13,Matutino,No hay causa mediata,4586875.02,433490.77
2013S001914,11,Matutino,No hay causa mediata,4586412.15,433245.27
2013S001907,0,Noche,Alcoholemia,4586092.73,433653.35
2013S009031,12,Matutino,No hay causa mediata,4586419.27,433186.65
2013S003252,22,Noche,No hay causa mediata,4585965.71,433648.9
2013S005300,23,Noche,No hay causa mediata,4586137.82,433165.39
2013S008305,17,Tarde,No hay causa mediata,4586544.65,433319.33
2013S001807,17,Tarde,No hay causa mediata,4586544.65,433319.33
2013S005081,6,Matutino,No hay causa mediata,4586544.65,433319.33
2013S004482,12,Matutino,No hay causa mediata,4586389.99,433507.26
2013S004548,14,Tarde,No hay causa mediata,4586424.26,433540.99
2013S001286,19,Tarde,No hay causa mediata,4585159.38,434066.62
2013S003501,12,Matutino,No hay causa mediata,4585363.6,434342.57
2013S000089,15,Tarde,No hay causa mediata,4585097.21,433950.21
2013S002265,13,Matutino,No hay causa mediata,4584910.53,433745.83
2013S000803,18,Tarde,No hay causa mediata,4585008.35,433836.55
2013S002655,19,Tarde,No hay causa mediata,4584557.54,433536.88
2013S007571,13,Matutino,No hay causa mediata,4585341.08,433845.6
2013S008692,0,Noche,No hay causa mediata,4585555.05,434422.63
2013S006795,19,Tarde,No hay causa mediata,4583314.3,433668.11
2013S008918,12,Matutino,No hay causa mediata,4583530.74,433378.76
2013S001856,22,Noche,No hay causa mediata,4583316.84,433636.09
2013S003607,14,Tarde,No hay causa mediata,4583316.84,433636.09
2013S004211,3,Noche,Alcoholemia,4582845.3,433507.61
2013S005086,7,Matutino,No hay causa mediata,4584365.62,433076.94
2013S005478,23,Noche,No hay causa mediata,4584831.59,432938
2013S003227,16,Tarde,No hay causa mediata,4585249.15,433366.47
2013S005973,13,Matutino,No hay causa mediata,4584789.08,433117.08
2013S005891,12,Matutino,No hay causa mediata,4584771.43,433092.38
2013S008914,7,Matutino,No hay causa mediata,4584771.43,433092.38
2013S006964,7,Matutino,No hay causa mediata,4585460.09,433580.94
2013S000552,19,Tarde,No hay causa mediata,4585460.09,433580.94
2013S001215,15,Tarde,No hay causa mediata,4585530.4,433652.43
2013S003202,14,Tarde,No hay causa mediata,4584803,433117.47
2013S003808,11,Matutino,No hay causa mediata,4584861.28,433173.63
2013S005717,19,Tarde,No hay causa mediata,4584971.32,433081.94
2013S006917,17,Tarde,No hay causa mediata,4584971.32,433081.94
2013S002314,17,Tarde,No hay causa mediata,4585620.58,433950.39
2013S003718,9,Matutino,No hay causa mediata,4585808.01,433936.57
2013S008585,11,Matutino,No hay causa mediata,4585808.01,433936.57
2013S007047,22,Noche,No hay causa mediata,4585461.03,433730.76
2013S009231,10,Matutino,No hay causa mediata,4584550.48,432646.78
2013S006794,0,Noche,Alcoholemia,4584550.48,432646.78
2013S005773,0,Noche,Alcoholemia,4584550.48,432646.78
2013S003617,21,Tarde,No hay causa mediata,4583976.71,433580.97
2013S000816,13,Matutino,No hay causa mediata,4583828.86,433886.31
2013S000948,10,Matutino,No hay causa mediata,4584698.58,434051.88
2013S003016,3,Noche,No hay causa mediata,4584678.27,433980.76
2013S006201,19,Tarde,No hay causa mediata,4584584.86,434006.37
2013S006101,13,Matutino,No hay causa mediata,4584152.74,433736.65
2013S007904,9,Matutino,No hay causa mediata,4584620.05,433984.39
2013S003084,0,Noche,No hay causa mediata,4584369.67,433279.03
2013S007992,21,Tarde,No hay causa mediata,4584005.44,433486.04
2013S007092,21,Tarde,No hay causa mediata,4583876.25,433270.9
2013S008173,11,Matutino,No hay causa mediata,4584248.75,432769.87
2013S009090,14,Tarde,No hay causa mediata,4583102.38,433705.19
2013S006671,16,Tarde,No hay causa mediata,4582893.36,433485.25
2013S004283,16,Tarde,No hay causa mediata,4583525.55,433970.87
2013S000618,14,Tarde,No hay causa mediata,4583188.31,433762.35
2013S006829,7,Matutino,No hay causa mediata,4582976.4,433545.58
2013S004461,17,Tarde,No hay causa mediata,4582905.96,433473.3
2013S003650,20,Tarde,No hay causa mediata,4584042.7,432684.74
2013S001389,16,Tarde,No hay causa mediata,4583290.55,432338.09
2013S000262,6,Matutino,No hay causa mediata,4583367.43,432412.5
2013S001957,9,Matutino,No hay causa mediata,4583704.2,432154.31
2013S000611,12,Matutino,No hay causa mediata,4583704.2,432154.31
2013S003495,9,Matutino,No hay causa mediata,4583245.81,432548.55
2013S001095,19,Tarde,No hay causa mediata,4583272.28,432522.32
2013S007283,20,Tarde,No hay causa mediata,4582845,432179.64
2013S003027,14,Tarde,No hay causa mediata,4583397.19,432648.73
2013S005239,13,Matutino,No hay causa mediata,4583422.92,432665.03
2013S008188,6,Matutino,Alcoholemia,4583007.28,432052.97
2013S003943,14,Tarde,No hay causa mediata,4583003.15,432172.83
2013S003721,10,Matutino,No hay causa mediata,4583037.75,432150.98
2013S003077,14,Tarde,No hay causa mediata,4583094.48,432167.64
2013S008693,8,Matutino,No hay causa mediata,4582779.2,432405.51
2013S005689,21,Tarde,No hay causa mediata,4582825.29,432432.93
2013S009105,16,Tarde,No hay causa mediata,4583326.84,432755.21
2013S006322,14,Tarde,No hay causa mediata,4582902.72,432461
2013S004278,15,Tarde,No hay causa mediata,4583474.64,432539.42
2013S007062,14,Tarde,No hay causa mediata,4584274.74,432364.82
2013S009135,21,Tarde,No hay causa mediata,4583684.2,432301.65
2013S005861,14,Tarde,No hay causa mediata,4583976.2,434066.07
2013S005789,17,Tarde,No hay causa mediata,4584035.27,434457.99
2013S009237,7,Matutino,No hay causa mediata,4583837.28,434227.97
2013S004689,2,Noche,No hay causa mediata,4583616.44,434020.31
2013S005681,11,Matutino,No hay causa mediata,4584460.35,434147.88
2013S006307,21,Tarde,No hay causa mediata,4584476.07,434736.15
2013S003667,9,Matutino,Calle en mal estado,4583864.7,432153.74
2013S006443,11,Matutino,No hay causa mediata,4584019.52,432715.31
2013S008193,9,Matutino,No hay causa mediata,4584169.08,434539.69
2013S004429,14,Tarde,No hay causa mediata,4584263.08,434557.16
2013S009150,11,Matutino,No hay causa mediata,4584005.27,432226.2
2013S005525,8,Matutino,No hay causa mediata,4584332.53,434731.89
2013S007224,15,Tarde,No hay causa mediata,4584262.15,434659.53
2013S004692,6,Matutino,No hay causa mediata,4581327.89,431129.89
2013S005241,14,Tarde,No hay causa mediata,4581045.89,430422.43
2013S005182,20,Tarde,No hay causa mediata,4581156.69,430810.7
2013S007240,18,Tarde,No hay causa mediata,4581314.59,430612.25
2013S001189,17,Tarde,No hay causa mediata,4581396.94,430267.54
2013S000673,9,Matutino,No hay causa mediata,4581512.61,430457.82
2013S006010,15,Tarde,No hay causa mediata,4580879.47,431372.37
2013S001933,13,Matutino,No hay causa mediata,4583010.2,433011.04
2013S004635,10,Matutino,No hay causa mediata,4583010.2,433011.04
2013S000705,14,Tarde,No hay causa mediata,4583010.2,433011.04
2013S003530,9,Matutino,No hay causa mediata,4582899.72,432937.88
2013S005949,4,Noche,No hay causa mediata,4582680.04,432913.63
2013S008625,13,Matutino,No hay causa mediata,4582964.73,433129.13
2013S004865,17,Tarde,No hay causa mediata,4582612.37,432437.67
2013S008827,4,Noche,No hay causa mediata,4582603.13,433190.05
2013S001332,8,Matutino,No hay causa mediata,4581201.24,431071.22
2013S006970,11,Matutino,No hay causa mediata,4581103.28,431043.97
2013S002158,13,Matutino,No hay causa mediata,4582486.79,433042.41
2013S009442,14,Tarde,No hay causa mediata,4582436.08,432823.93
2013S003885,22,Noche,No hay causa mediata,4581054.5,431100.17
2013S002140,13,Matutino,No hay causa mediata,4582418.78,432692.87
2013S001614,12,Matutino,No hay causa mediata,4582301.09,432911.5
2013S005511,19,Tarde,No hay causa mediata,4582301.09,432911.5
2013S005120,15,Tarde,No hay causa mediata,4582301.09,432911.5
2013S005954,17,Tarde,No hay causa mediata,4580950.58,431258.53
2013S001254,21,Tarde,No hay causa mediata,4580950.58,431258.53
2013S005408,15,Tarde,No hay causa mediata,4581077.2,431229.51
2013S001838,12,Matutino,No hay causa mediata,4582550.22,432342.37
2013S002945,15,Tarde,No hay causa mediata,4582962.99,432617.38
2013S006525,8,Matutino,No hay causa mediata,4581751.75,431292.99
2013S000940,23,Noche,No hay causa mediata,4581803.93,431516.22
2013S005816,3,Noche,No hay causa mediata,4581692.32,430930.37
2013S005755,12,Matutino,No hay causa mediata,4581728.05,430906.87
2013S001331,9,Matutino,No hay causa mediata,4581555.39,431635.45
2013S000509,13,Matutino,No hay causa mediata,4581547.39,431630.33
2013S002136,10,Matutino,No hay causa mediata,4581465.2,431113.38
2013S007961,23,Noche,No hay causa mediata,4581547.47,431068.9
2013S004447,9,Matutino,No hay causa mediata,4580997.41,431336.79
2013S006582,3,Noche,No hay causa mediata,4581066.89,431424.77
2013S005188,22,Noche,No hay causa mediata,4581903.72,430816.88
2013S007875,8,Matutino,No hay causa mediata,4581320.82,431416.44
2013S007945,12,Matutino,No hay causa mediata,4581533.92,430249.3
2013S003401,4,Noche,Alcoholemia,4581844.56,430185.39
2013S006394,17,Tarde,No hay causa mediata,4581912.39,430428.14
2013S000608,11,Matutino,No hay causa mediata,4581754.71,430837.51
2013S009217,19,Tarde,No hay causa mediata,4581645.28,430606.38
2013S005311,13,Matutino,No hay causa mediata,4581979.14,430256.11
2013S007168,16,Tarde,No hay causa mediata,4581991.01,430275.87
2013S006248,14,Tarde,No hay causa mediata,4581603.06,431667.48
2013S006232,20,Tarde,No hay causa mediata,4581857.12,430710.03
2013S000551,18,Tarde,No hay causa mediata,4581982.21,430731.84
2013S001268,10,Matutino,No hay causa mediata,4582126.01,430279.81
2013S003249,18,Tarde,No hay causa mediata,4582102.27,430463.1
2013S003882,20,Tarde,No hay causa mediata,4582081.06,430626.56
2013S001995,17,Tarde,Alcoholemia,4581755.26,430177.83
2013S004014,13,Matutino,No hay causa mediata,4581803.96,432191.59
2013S005330,20,Tarde,No hay causa mediata,4581817.55,432156.64
2013S007715,18,Tarde,No hay causa mediata,4581587.34,432131.08
2013S003433,1,Noche,Alcoholemia,4581307.95,432211.55
2013S004123,9,Matutino,No hay causa mediata,4581992.87,431935.05
2013S000872,18,Tarde,No hay causa mediata,4581644.25,432169.75
2013S002834,17,Tarde,No hay causa mediata,4582260.12,430841.29
2013S002483,20,Tarde,No hay causa mediata,4582394.38,430930.17
2013S004115,19,Tarde,No hay causa mediata,4582103.35,431223.13
2013S004766,11,Matutino,No hay causa mediata,4582115.05,431095.44
2013S001059,11,Matutino,No hay causa mediata,4581796.5,432684.3
2013S007173,20,Tarde,Alcoholemia,4581025.35,432361.98
2013S003970,5,Noche,No hay causa mediata,4582192.62,432970.15
2013S005040,9,Matutino,No hay causa mediata,4581836.97,432758.01
2013S007009,14,Tarde,No hay causa mediata,4581836.97,432758.01
2013S003000,16,Tarde,No hay causa mediata,4581597.37,431854.72
2013S008099,18,Tarde,No hay causa mediata,4581597.37,431854.72
2013S003181,19,Tarde,No hay causa mediata,4581941.63,432458.15
2013S003180,19,Tarde,No hay causa mediata,4581941.63,432458.15
2013S000042,13,Matutino,No hay causa mediata,4581878.93,432352.3
2013S006861,20,Tarde,No hay causa mediata,4582277.95,432826.97
2013S004347,17,Tarde,No hay causa mediata,4582138.32,432683.81
2013S007392,5,Noche,No hay causa mediata,4581959.6,432447.21
2013S007555,17,Tarde,No hay causa mediata,4582237.77,432786.88
2013S007391,1,Noche,No hay causa mediata,4580205.01,432237.01
2013S007186,11,Matutino,No hay causa mediata,4582016.35,430776.87
2013S006541,14,Tarde,No hay causa mediata,4582376.41,431719.63
2013S000286,0,Noche,Alcoholemia,4582418.96,431750.48
2013S002686,15,Tarde,No hay causa mediata,4582523.67,431857.79
2013S004926,14,Tarde,No hay causa mediata,4582580.05,431785.22
2013S000028,16,Tarde,No hay causa mediata,4581227.81,429428.2
2013S001660,18,Tarde,No hay causa mediata,4582480.55,431643.64
2013S001068,21,Tarde,No hay causa mediata,4582370.91,431658.85
2013S008364,14,Tarde,No hay causa mediata,4581128.4,429170.58
2013S005819,13,Matutino,No hay causa mediata,4582199.47,431695.32
2013S001017,22,Noche,No hay causa mediata,4580974.39,429142.73
2013S007588,6,Matutino,No hay causa mediata,4580966.92,429065.8
2013S007626,0,Noche,No hay causa mediata,4581007.18,429392.8
2013S002173,20,Tarde,No hay causa mediata,4581030.32,429457.37
2013S000011,12,Matutino,No hay causa mediata,4580956.2,429486.76
2013S007398,11,Matutino,No hay causa mediata,4580956.44,429457.99
2013S001591,12,Matutino,No hay causa mediata,4582376.54,431680.2
2013S007548,13,Matutino,No hay causa mediata,4581974.22,431380.05
2013S003611,17,Tarde,No hay causa mediata,4581725.3,431623.64
2013S003217,17,Tarde,No hay causa mediata,4582049.52,428919.4
2013S007528,23,Noche,No hay causa mediata,4582012.67,429097.37
2013S004561,18,Tarde,No hay causa mediata,4582071.1,428560.15
2013S006236,7,Matutino,No hay causa mediata,4582143.64,429167.37
2013S006851,16,Tarde,No hay causa mediata,4582108.64,429331.3
2013S002443,13,Matutino,No hay causa mediata,4582002.04,428490.31
2013S005903,21,Tarde,No hay causa mediata,4581829.7,429606.49
2013S001942,19,Tarde,No hay causa mediata,4581689.78,428750.3
2013S007490,18,Tarde,No hay causa mediata,4581706.65,428779.93
2013S001512,21,Tarde,No hay causa mediata,4581541.52,428943.01
2013S009473,23,Noche,No hay causa mediata,4581578.79,428981.03
2013S009357,1,Noche,No hay causa mediata,4581619.04,429594.49
2013S003195,12,Matutino,No hay causa mediata,4581629.73,429605.41
2013S005089,13,Matutino,No hay causa mediata,4581692.4,429668.88
2013S002151,16,Tarde,No hay causa mediata,4581709.01,429685.87
2013S006825,19,Tarde,No hay causa mediata,4581812.66,428702.12
2013S006727,0,Noche,Alcoholemia,4581534.62,429507.77
2013S009441,14,Tarde,No hay causa mediata,4581445.14,429278.95
2013S001628,17,Tarde,No hay causa mediata,4581848.42,429041.25
2013S003271,19,Tarde,No hay causa mediata,4581644.04,429280.13
2013S006576,18,Tarde,No hay causa mediata,4581444.52,429225.28
2013S007379,14,Tarde,No hay causa mediata,4581733.43,429699.42
2013S003878,18,Tarde,No hay causa mediata,4581481.84,429430.12
2013S007104,8,Matutino,No hay causa mediata,4581325.62,428713.85
2013S003513,17,Tarde,No hay causa mediata,4581915.84,429324.23
2013S008504,9,Matutino,No hay causa mediata,4581851.75,429061.91
2013S004451,11,Matutino,No hay causa mediata,4581434.89,428675.08
2013S002713,16,Tarde,No hay causa mediata,4581859.63,429256.13
2013S001448,13,Matutino,No hay causa mediata,4581859.63,429256.13
2013S007190,14,Tarde,No hay causa mediata,4581859.63,429256.13
2013S003752,12,Matutino,No hay causa mediata,4581442.17,429095.1
2013S007818,7,Matutino,No hay causa mediata,4581543.39,428996.02
2013S001291,0,Noche,No hay causa mediata,4581644.16,428668.6
2013S007861,17,Tarde,No hay causa mediata,4581961.16,429402.12
2013S008749,17,Tarde,No hay causa mediata,4581525.26,429338.75
2013S005164,1,Noche,No hay causa mediata,4581956.65,428977.85
2013S004488,14,Tarde,No hay causa mediata,4581817.37,429870.75
2013S007950,15,Tarde,No hay causa mediata,4581647.68,429856.67
2013S002539,9,Matutino,No hay causa mediata,4582066.56,430124.33
2013S008661,11,Matutino,No hay causa mediata,4581269.57,429636.68
2013S001818,12,Matutino,No hay causa mediata,4581776.89,429889.69
2013S004731,12,Matutino,No hay causa mediata,4581830.74,430040.87
2013S002391,13,Matutino,No hay causa mediata,4581830.74,430040.87
2013S003434,2,Noche,Exceso de velocidad o inadecuada,4582104.42,430183.49
2013S001147,15,Tarde,No hay causa mediata,4581671.18,430071.33
2013S008474,14,Tarde,No hay causa mediata,4581601.89,429881.52
2013S008638,10,Matutino,Alcoholemia,4581670.67,430133.83
2013S005482,4,Noche,Alcoholemia,4581303.65,430107.33
2013S007851,11,Matutino,No hay causa mediata,4580951.07,429889.4
2013S001394,19,Tarde,No hay causa mediata,4582592.51,428672.15
2013S002711,17,Tarde,No hay causa mediata,4582351.3,428464.81
2013S005061,17,Tarde,No hay causa mediata,4582370.58,428482.03
2013S005985,12,Matutino,No hay causa mediata,4581012.54,430386.19
2013S004285,19,Tarde,No hay causa mediata,4580945.01,430343.21
2013S001798,2,Noche,No hay causa mediata,4580945.01,430343.21
2013S008057,10,Matutino,No hay causa mediata,4582376.8,428709.64
2013S000214,14,Tarde,No hay causa mediata,4581328.3,429907.87
2013S005889,12,Matutino,No hay causa mediata,4582491.25,428765.03
2013S005931,19,Tarde,No hay causa mediata,4582566.74,428842
2013S003762,17,Tarde,No hay causa mediata,4581404.76,429845.44
2013S009457,10,Matutino,No hay causa mediata,4580950.09,429960.98
2013S000855,13,Matutino,No hay causa mediata,4582301,428571
2013S005140,11,Matutino,No hay causa mediata,4582301,428571
2013S007642,21,Tarde,No hay causa mediata,4582251.67,428489.95
2013S004802,13,Matutino,No hay causa mediata,4582341.01,428612.02
2013S000239,12,Matutino,No hay causa mediata,4580974.68,429708.9
2013S008297,13,Matutino,No hay causa mediata,4581465.98,429671.19
2013S001979,17,Tarde,No hay causa mediata,4582226.79,429419.3
2013S003920,16,Tarde,No hay causa mediata,4582209.64,429289.75
2013S008137,16,Tarde,No hay causa mediata,4582209.64,429289.75
2013S005948,3,Noche,Alcoholemia,4582300.24,429197.63
2013S007995,22,Noche,No hay causa mediata,4582313.38,429332.66
2013S000706,14,Tarde,No hay causa mediata,4582487.13,429014.02
2013S004779,17,Tarde,No hay causa mediata,4583638.25,430890.39
2013S009010,16,Tarde,No hay causa mediata,4583638.25,430890.39
2013S004415,14,Tarde,No hay causa mediata,4582566.37,429087.12
2013S000927,16,Tarde,No hay causa mediata,4583558.8,430785.21
2013S001428,9,Matutino,No hay causa mediata,4583564.33,430815.96
2013S005869,9,Matutino,No hay causa mediata,4583647.74,430932.37
2013S007293,12,Matutino,No hay causa mediata,4582633.36,428713.52
2013S002321,7,Matutino,No hay causa mediata,4583776.03,430335.42
2013S001714,22,Noche,No hay causa mediata,4583017.09,428979.96
2013S006648,8,Matutino,No hay causa mediata,4583402.77,430512.81
2013S001603,18,Tarde,No hay causa mediata,4583752.12,430623.36
2013S007962,2,Noche,Alcoholemia,4583646.36,430318.91
2013S008996,13,Matutino,No hay causa mediata,4583556.62,430649.23
2013S003216,17,Tarde,No hay causa mediata,4582990.54,429047.48
2013S005403,8,Matutino,No hay causa mediata,4582865.88,429147.21
2013S007335,21,Tarde,No hay causa mediata,4582865.88,429147.21
2013S003642,16,Tarde,No hay causa mediata,4583347.35,430433.16
2013S001244,16,Tarde,No hay causa mediata,4583823.02,430540.69
2013S006045,6,Matutino,No hay causa mediata,4583704.88,430938.31
2013S001870,13,Matutino,No hay causa mediata,4583689.09,430889.52
2013S001678,20,Tarde,No hay causa mediata,4583617.27,430288.82
2013S008736,13,Matutino,No hay causa mediata,4583543.92,430633.54
2013S002681,7,Matutino,Alcoholemia,4583524.48,430746.22
2013S001567,15,Tarde,No hay causa mediata,4583594.24,430706.38
2013S002346,22,Noche,No hay causa mediata,4583728.57,430633.59
2013S004756,6,Matutino,No hay causa mediata,4583724.72,430760.43
2013S000434,15,Tarde,No hay causa mediata,4583498.13,430203.44
2013S006907,11,Matutino,No hay causa mediata,4583731.3,430754.02
2013S007075,3,Noche,Alcoholemia,4583464.78,430898.18
2013S004696,5,Noche,No hay causa mediata,4583415.35,430663.29
2013S007025,11,Matutino,No hay causa mediata,4582703.82,428952.91
2013S003232,4,Noche,No hay causa mediata,4582270.82,429305.83
2013S005133,23,Noche,No hay causa mediata,4582298.78,429332.25
2013S005502,22,Noche,No hay causa mediata,4582595.19,429430.2
2013S008641,13,Matutino,No hay causa mediata,4582424.54,429457.08
2013S002282,12,Matutino,No hay causa mediata,4582424.54,429457.08
2013S000941,22,Noche,No hay causa mediata,4582699.82,429331.96
2013S008950,10,Matutino,No hay causa mediata,4581018.4,428963.19
2013S003141,22,Noche,No hay causa mediata,4581051.65,429011.71
2013S002438,12,Matutino,No hay causa mediata,4581153.82,429118.95
2013S009274,14,Tarde,No hay causa mediata,4581174.27,429130.33
2013S008681,16,Tarde,No hay causa mediata,4581209.41,429175.37
2013S006842,12,Matutino,No hay causa mediata,4581250.98,429218.31
2013S008217,6,Matutino,Alcoholemia,4583006.19,429290.9
2013S004979,11,Matutino,No hay causa mediata,4582782.33,429621.31
2013S000008,7,Matutino,No hay causa mediata,4583163.71,429442.56
2013S007198,20,Tarde,No hay causa mediata,4582939.47,429284.83
2013S000908,7,Matutino,No hay causa mediata,4581188.21,429126.09
2013S002859,18,Tarde,No hay causa mediata,4583069.83,429142.17
2013S006007,12,Matutino,No hay causa mediata,4583063.06,429121.23
2013S004799,15,Tarde,No hay causa mediata,4582802.94,429418.34
2013S003160,23,Noche,No hay causa mediata,4582603.16,429613.67
2013S008442,14,Tarde,No hay causa mediata,4582543.7,429950.34
2013S005272,12,Matutino,No hay causa mediata,4582334.1,429719.64
2013S000354,15,Tarde,No hay causa mediata,4582596.24,429859.11
2013S002684,14,Tarde,No hay causa mediata,4582432.74,429890.81
2013S005718,17,Tarde,No hay causa mediata,4582103.25,429758.22
2013S004020,14,Tarde,No hay causa mediata,4582408.77,429616.29
2013S001723,10,Matutino,No hay causa mediata,4582465.02,429561.17
2013S003015,3,Noche,No hay causa mediata,4582692.85,429575.57
2013S004391,12,Matutino,No hay causa mediata,4582307.82,430275.3
2013S002115,10,Matutino,No hay causa mediata,4582196.69,429801.68
2013S001166,2,Noche,Alcoholemia,4582561.55,429654.01
2013S000743,19,Tarde,No hay causa mediata,4582561.55,429654.01
2013S002423,1,Noche,No hay causa mediata,4582561.55,429654.01
2013S008663,11,Matutino,No hay causa mediata,4581947.64,429880.25
2013S000629,18,Tarde,No hay causa mediata,4582610.67,429826.38
2013S003983,0,Noche,No hay causa mediata,4582464.36,430074.74
2013S003890,5,Noche,No hay causa mediata,4582489.69,430090.07
2013S008577,8,Matutino,No hay causa mediata,4582231.98,430029.29
2013S001270,11,Matutino,No hay causa mediata,4582363.96,430195.2
2013S000524,19,Tarde,No hay causa mediata,4581955.18,429937.26
2013S008141,21,Tarde,No hay causa mediata,4582427.74,429840.16
2013S001595,14,Tarde,No hay causa mediata,4582314.74,429769.95
2013S002022,12,Matutino,No hay causa mediata,4582123.5,430082.51
2013S003863,11,Matutino,No hay causa mediata,4582217.31,429990.57
2013S003942,13,Matutino,No hay causa mediata,4582358.55,429425.1
2013S003856,7,Matutino,No hay causa mediata,4582366.29,429845.17
2013S002970,10,Matutino,No hay causa mediata,4581765.29,429743.82
2013S008919,13,Matutino,No hay causa mediata,4582998.58,429444.58
2013S005001,21,Tarde,No hay causa mediata,4583161.88,429423.34
2013S006314,9,Matutino,No hay causa mediata,4581194.65,428776.78
2013S009244,14,Tarde,No hay causa mediata,4582882.55,430276.41
2013S002306,13,Matutino,No hay causa mediata,4582935.49,430227.79
2013S008786,19,Tarde,No hay causa mediata,4583016.76,430256.41
2013S002701,12,Matutino,No hay causa mediata,4582836.31,430055.9
2013S004679,17,Tarde,No hay causa mediata,4582836.31,430055.9
2013S002804,20,Tarde,No hay causa mediata,4582836.31,430055.9
2013S007040,20,Tarde,No hay causa mediata,4582502.27,430496.37
2013S008389,23,Noche,No hay causa mediata,4582502.27,430496.37
2013S000957,15,Tarde,No hay causa mediata,4583048.61,430470.19
2013S004371,18,Tarde,No hay causa mediata,4583047.01,430284.22
2013S006191,9,Matutino,No hay causa mediata,4582863.9,430204.6
2013S009406,5,Noche,No hay causa mediata,4583134,430045.84
2013S006050,12,Matutino,No hay causa mediata,4583109.76,430425.49
2013S008840,18,Tarde,Alcoholemia,4583116.91,430418.74
2013S001592,9,Matutino,No hay causa mediata,4583199.42,430337.96
2013S005366,10,Matutino,No hay causa mediata,4583211.53,430326.17
2013S003506,15,Tarde,No hay causa mediata,4583211.53,430326.17
2013S008174,16,Tarde,No hay causa mediata,4583089.45,429979.46
2013S008970,19,Tarde,No hay causa mediata,4582790.74,430026.74
2013S002822,14,Tarde,No hay causa mediata,4582790.74,430026.74
2013S002635,14,Tarde,No hay causa mediata,4583348.62,429996.73
2013S006887,21,Tarde,No hay causa mediata,4583344.66,429984.33
2013S000601,0,Noche,No hay causa mediata,4583434.04,430094.01
2013S003592,15,Tarde,No hay causa mediata,4584202.52,431658.5
2013S002089,12,Matutino,No hay causa mediata,4583317.43,429831.27
2013S006241,10,Matutino,No hay causa mediata,4583317.43,429831.27
2013S002953,19,Tarde,No hay causa mediata,4583317.43,429831.27
2013S006597,12,Matutino,No hay causa mediata,4583953.92,431708.05
2013S006368,19,Tarde,No hay causa mediata,4583953.92,431708.05
2013S006347,14,Tarde,No hay causa mediata,4584191.53,431489.16
2013S005270,12,Matutino,No hay causa mediata,4583406.91,429978.88
2013S007760,8,Matutino,No hay causa mediata,4583353.85,430023.88
2013S001340,14,Tarde,No hay causa mediata,4584230.03,431336.7
2013S000482,15,Tarde,No hay causa mediata,4583093.03,429541.24
