IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_Y,CoordenadaUTM_X
2013S000399,9,No es causa del peatón,Ciclomotor,PEPE,BENELLI,Negre,AM,18,4584928.37,432050.78
2013S000400,10,No es causa del peatón,Ciclomotor,50,HONDA,Blanc,B,29,4582803.94,427912.59
2013S000401,9,No es causa del peatón,Turismo,V50,VOLVO,Negre,B,15,4583736.62,428317.06
2013S000536,7,No es causa del peatón,Turismo,LAGUNA,RENAULT,Gris,B,24,4587605.15,431953.53
2013S000669,11,No es causa del peatón,Taxi,Altea,SEAT,Altres,BTP,6,4580983.47,428873.64
2013S007224,15,No es causa del peatón,Turismo,C4 PICASSO,CITROEN,Gris,B,24,4584262.15,434659.53
2013S007226,15,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,A,6,4582633.59,430733.48
2013S007362,20,No es causa del peatón,Turismo,PASSAT,VOLKSWAGEN,Gris,Desconocido,Desconocido,4581271.12,426587.42
2013S007363,23,No es causa del peatón,Turismo,MEGANE,RENAULT,Negre,B,13,4585519.32,428393.47
2013S007253,13,No es causa del peatón,Ciclomotor,SH 50,HONDA,Gris,AM,14,4583381.16,430097.02
2013S000166,20,No es causa del peatón,Turismo,C 220,MERCEDES,Desconocido,B,48,4583520.77,429015.76
2013S000167,22,No es causa del peatón,Turismo,323,BMW,Gris,B,26,4582577.32,431288.7
2013S000168,21,No es causa del peatón,Turismo,CEE D,KIA,Blanc,B,7,4583529.15,430563.48
2013S000294,13,No es causa del peatón,Motocicleta,X-8,PIAGGIO,Negre,A1,12,4583004.07,429064.81
2013S000419,19,No es causa del peatón,Motocicleta,FORESIGHT 250 FES,HONDA,Blanc,A,9,4585182.21,428607.04
2013S000422,20,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Gris,B,Desconocido,4584537.17,426708.85
2013S006033,14,No es causa del peatón,Motocicleta,FES 125,HONDA,Platejat,B,18,4582118.46,428435.67
2013S006170,16,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Blanc,A1,15,4587350.89,431303.53
2013S006296,15,No es causa del peatón,Furgoneta,DUCATO,FIAT,Blanc,B,10,4583904.05,427903.82
2013S006303,21,No es causa del peatón,Motocicleta,HD 200,SYM,Gris,A,9,4582373.41,429440.8
2013S000546,16,No es causa del peatón,Motocicleta,T MAX,YAMAHA,Negre,A,3,4582287.81,426803.31
2013S000679,15,No es causa del peatón,Turismo,ASTRA,OPEL,Blau,B,32,4583998.88,430861.75
2013S000681,14,No es causa del peatón,Furgoneta,Bipper,PEUGEOT,Altres,B,10,4585885.9,428176.9
2013S000682,17,No es causa del peatón,Turismo,CORSA,OPEL,Blanc,B,3,4583866.02,428319.29
2013S005468,18,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,Desconocido,4587113.92,432708.1
2013S005469,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,11,4583417.13,431044.96
2013S005470,17,No es causa del peatón,Ciclomotor,VITALITE 50,KYMCO,Blau,B,9,4586068.33,431716.33
2013S005611,4,No es causa del peatón,Furgoneta,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,4580298.21,428244.45
2013S005612,8,No es causa del peatón,Taxi,ULYSSE,FIAT,Altres,BTP,29,4584658.61,430223.85
2013S005745,22,No es causa del peatón,Turismo,RAV - 4,TOYOTA,Altres,B,10,4582492.24,430534.35
2013S005746,8,No es causa del peatón,Turismo,TOUAREG,VOLKSWAGEN,Negre,B,21,4582618.97,430080.45
2013S006318,13,No es causa del peatón,Turismo,4,RENAULT,Blanc,B,46,4583219.68,431229.48
2013S006319,13,No es causa del peatón,Turismo,X-TRAIL,NISSAN,Blau,B,49,4585157.83,431328
2013S006459,14,No es causa del peatón,Turismo,500,FIAT,Blanc,B,4,4585608.29,432324.35
2013S006460,17,Cruzar fuera de paso peatonal,Turismo,SWIFT,SUZUKI,Negre,B,1,4582833.35,428519.66
2013S006593,12,No es causa del peatón,Turismo,FIESTA,FORD,Negre,B,4,4586563.84,430310.64
2013S005503,22,No es causa del peatón,Turismo,PUNTO,FIAT,Negre,B,10,4582264.69,427813.62
2013S005504,22,No es causa del peatón,Turismo,IBIZA,SEAT,Altres,B,2,4588801.77,431290.84
2013S005507,13,No es causa del peatón,Furgoneta,PRIMASTAR,NISSAN,Blanc,B,1,4589136.09,432323.88
2013S005642,22,No es causa del peatón,Motocicleta,SH 100,HONDA,Gris,B,33,4582692.06,430363.96
2013S005647,7,No es causa del peatón,Motocicleta,CB 250 TWO FIFTY,HONDA,Gris,A,34,4583298.75,430728.78
2013S007373,13,No es causa del peatón,"Camión <= 3,5 Tm",CABSTAR,NISSAN,Blanc,B,12,4588858.94,432044
2013S005359,6,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Blau,B,7,4586736.88,428530.94
2013S005362,10,No es causa del peatón,Turismo,KALOS,CHEVROLET,Vermell,B,16,4586911.08,430583.09
2013S005477,22,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,1,4583102.38,433705.19
2013S005477,22,No es causa del peatón,Turismo,308,PEUGEOT,Gris,B,36,4583102.38,433705.19
2013S005483,7,No es causa del peatón,Motocicleta,SH 300,HONDA,Altres,B,Desconocido,4586281.31,429781.84
2013S005916,21,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Altres,Desconocido,Desconocido,4583174.63,430953.89
2013S005917,21,No es causa del peatón,Turismo,SCENIC,RENAULT,Negre,B,8,4586713.94,428612.36
2013S006053,14,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Gris,AM,3,4581924.6,429377.92
2013S006056,14,No es causa del peatón,Ciclomotor,SH 50,HONDA,Gris,AM,20,4584770.47,432107.33
2013S006056,14,No es causa del peatón,Turismo,FABIA,SKODA,Blanc,B,32,4584770.47,432107.33
2013S005887,10,No es causa del peatón,Turismo,MINI COOPER,MINI,Gris,B,19,4583545.47,427993.36
2013S005890,12,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Vermell,B,11,4579972.14,427911.74
2013S006028,10,No es causa del peatón,Turismo,C4,CITROEN,Blanc,Desconocido,Desconocido,4585378.43,428646.61
2013S006030,11,No es causa del peatón,Turismo,SCENIC,RENAULT,Negre,Desconocido,Desconocido,4584165.4,431431.26
2013S006723,21,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,7,4585808.01,433936.57
2013S006725,21,Cruzar fuera de paso peatonal,Turismo,118,BMW,Negre,B,31,4583008.19,427283.19
2013S006859,20,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4581395.14,426777.79
2013S006861,20,No es causa del peatón,"Camión <= 3,5 Tm",Daily,IVECO FIAT,Blanc,C,18,4582277.95,432826.97
2013S006866,11,No es causa del peatón,Taxi,Altea,SEAT,Altres,BTP,3,4588801.74,432625.37
2013S006867,13,No es causa del peatón,Turismo,C2,CITROEN,Vermell,B,24,4582977.62,429621.96
2013S006992,11,No es causa del peatón,Turismo,S40,VOLVO,Blanc,B,21,4583469.01,427573.55
2013S006995,10,No es causa del peatón,Turismo,LEON,SEAT,Vermell,B,6,4582142.88,428441.19
2013S005930,16,No es causa del peatón,Turismo,CLIO,RENAULT,Blau,Desconocido,Desconocido,4583490.85,432107.28
2013S006062,15,No es causa del peatón,Turismo,A4,AUDI,Gris,Desconocido,Desconocido,4585723.28,434544.19
2013S000826,21,No es causa del peatón,Turismo,320,BMW,Gris,B,12,4582380.85,429860.95
2013S005485,6,No es causa del peatón,Turismo,A3,AUDI,Negre,B,8,4577764.55,427359.41
2013S005619,12,No es causa del peatón,Motocicleta,SH 150,HONDA,Gris,A,11,4583132.29,430374.46
2013S005623,13,No es causa del peatón,Turismo,INDICA,TATA,Blanc,B,40,4586875.02,433490.77
2013S005754,11,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Desconocido,B,57,4583380.22,428260.52
2013S007364,23,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Desconocido,Desconocido,Desconocido,4589232.42,431301.5
2013S005330,20,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Gris,Desconocido,Desconocido,4581817.55,432156.64
2013S005336,9,No es causa del peatón,Turismo,A3,AUDI,Blau,B,5,4587066.67,429636.07
2013S006051,10,No es causa del peatón,Motocicleta,Desconocido,KYMCO,Gris,A,4,4582769.73,433262.9
2013S000672,12,No es causa del peatón,Turismo,STRATUS,CHRYSLER,Gris,B,11,4583090.89,430561.98
2013S000811,3,No es causa del peatón,Motocicleta,X Max,YAMAHA,Gris,A,3,4583141.62,429136.94
2013S000811,3,No es causa del peatón,Taxi,Altea,SEAT,Groc,BTP,7,4583141.62,429136.94
2013S000812,6,No es causa del peatón,Ciclomotor,SH 50,HONDA,Negre,Llicncia,17,4581441.75,431569.06
2013S000815,12,No es causa del peatón,Turismo,CORSA,OPEL,Blau,B,8,4587027.91,431783.95
2013S000943,4,No es causa del peatón,Turismo,LEON,SEAT,Negre,B,12,4582851.84,427353.94
2013S000944,7,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Blanc,B,26,4582711.17,428092.34
2013S000948,10,No es causa del peatón,Motocicleta,SH 150,HONDA,Negre,A,11,4584698.58,434051.88
2013S005892,14,No es causa del peatón,Furgoneta,VIANO,MERCEDES,Negre,B,9,4583137.75,430241.68
2013S005894,14,No es causa del peatón,Turismo,MICRA,NISSAN,Verd,B,48,4582489.73,428968.98
2013S006195,14,No es causa del peatón,Furgoneta,VIVARO,OPEL,Blanc,B,2,4581483.78,427753.02
2013S006323,15,No es causa del peatón,Taxi,Altea,SEAT,Altres,BTP,2,4579679.35,427709.7
2013S006324,15,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Gris,B,5,4582836.31,430055.9
2013S006326,16,No es causa del peatón,Turismo,QASHQAI,NISSAN,Blanc,B,37,4582739.16,431898.13
2013S006326,16,No es causa del peatón,Motocicleta,TWEET 125,PEUGEOT,Negre,A1,3,4582739.16,431898.13
2013S006327,17,No es causa del peatón,Turismo,307,PEUGEOT,Negre,B,10,4577864.82,427707.33
2013S006463,20,No es causa del peatón,Motocicleta,Sport City,APRILIA,Negre,A,17,4586131.61,431909.98
2013S006464,20,No es causa del peatón,Furgoneta,CADDY,VOLKSWAGEN,Gris,B,27,4587900.48,433996.6
2013S006596,14,No es causa del peatón,Taxi,C8,CITROEN,Altres,BTP,4,4584727.59,429350.65
2013S006597,12,No es causa del peatón,"Camión <= 3,5 Tm",ATLEON 110,NISSAN,Blanc,B,9,4583953.92,431708.05
2013S000034,20,No es causa del peatón,Motocicleta,XC 125,YAMAHA,Altres,B,27,4581543.02,430088.84
2013S000037,10,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Vermell,Desconocido,Desconocido,4580940.48,430685.26
2013S005747,10,No es causa del peatón,Ciclomotor,VITALITE 50,KYMCO,Negre,B,3,4585111.68,431624.55
2013S006198,17,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Negre,B,15,4582497.95,430333.88
2013S006204,7,No es causa del peatón,Motocicleta,CBR 125,HONDA,Blau,A,3,4584158.86,427439.06
2013S006334,20,No es causa del peatón,Motocicleta,RV 125,SUZUKI,Blanc,B,10,4584804.52,427818.35
2013S000299,15,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Gris,B,10,4583199.85,431155.06
2013S005898,15,No es causa del peatón,Turismo,220,MERCEDES,Desconocido,B,48,4586131.79,429150.94
2013S005899,15,No es causa del peatón,Otros vehĄc. a motor,Desconocido,Desconocido,Gris,B,2,4575926.05,426285.53
2013S005901,18,No es causa del peatón,"Camión > 3,5 Tm",Desconocido,DAF-HERMANNS,Blanc,C,1,4589299.82,432759.15
2013S005903,21,No es causa del peatón,Turismo,A3,AUDI,Blanc,B,37,4581829.7,429606.49
2013S006035,14,Cruzar fuera de paso peatonal,AutobŁs,CITARO,MERCEDES,Vermell,D,10,4581962.4,432819.33
2013S006038,14,No es causa del peatón,Turismo,200,ROVER,Altres,B,6,4584634.18,430983.74
2013S006172,21,No es causa del peatón,Turismo,XSARA,CITROEN,Gris,B,48,4588923.22,432154.47
2013S006604,17,No es causa del peatón,Turismo,INSIGNIA,OPEL,Negre,B,26,4583036.32,428845.42
2013S006607,18,No es causa del peatón,Turismo,X3,BMW,Negre,B,34,4588730.56,431354.88
2013S006733,12,No es causa del peatón,Turismo,XC 60,VOLVO,Blanc,B,19,4584234.01,427365.07
2013S006734,12,No es causa del peatón,Motocicleta,PS 125,HONDA,Gris,A,4,4585174.61,434651.99
2013S006735,11,No es causa del peatón,Turismo,328,BMW,Gris,B,24,4585273.92,431584.88
2013S006736,12,No es causa del peatón,Turismo,SCENIC,RENAULT,Gris,B,50,4583713.96,431144.73
2013S006737,13,No es causa del peatón,Motocicleta,SCARABEO 125,APRILIA,Negre,B,26,4583227.16,429875.73
2013S006737,13,No es causa del peatón,Motocicleta,SH 150,HONDA,Negre,A,28,4583227.16,429875.73
2013S006071,15,No es causa del peatón,Motocicleta,SCOOPY 125,HONDA,Desconocido,B,6,4586342.07,429328.43
2013S000804,18,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,36,4583498.13,430203.44
2013S000804,18,No es causa del peatón,Motocicleta,SIXTEEN,SUZUKI,Blau,B,9,4583498.13,430203.44
2013S000430,11,No es causa del peatón,Motocicleta,SUPER DINK 125,KYMCO,Gris,B,3,4583592.71,431696.02
2013S000431,13,No es causa del peatón,Turismo,ALMERA,NISSAN,Blau,B,18,4581720.28,429697.48
2013S006304,14,No es causa del peatón,Taxi,PRIUS,TOYOTA,Altres,B,34,4581781.49,427163.4
2013S006306,16,No es causa del peatón,Turismo,CLK320,MERCEDES,Blau,B,47,4587515.3,429311.71
2013S006615,18,No es causa del peatón,Motocicleta,SUPER DINK 125,KYMCO,Negre,B,26,4583977.61,431496.02
2013S006616,20,No es causa del peatón,Ciclomotor,VESPA,PIAGGIO,Negre,B,26,4580968.63,428255.59
2013S006741,16,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,A,4,4582001.08,427112.9
2013S006744,19,No es causa del peatón,Turismo,MINI MAN,BMW,Vermell,B,24,4580326.06,428347.56
2013S006309,2,No es causa del peatón,Turismo,307,PEUGEOT,Negre,Desconocido,Desconocido,4580981.81,427873.04
2013S006310,8,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Desconocido,B,14,4584712.64,431990.36
2013S006447,13,No es causa del peatón,Furgoneta,CRAFTER,VOLKSWAGEN,Vermell,B,25,4585191.06,431361.9
2013S006453,13,No es causa del peatón,Turismo,LEON,SEAT,Blau,B,17,4585348.43,432876.41
2013S000806,21,No es causa del peatón,Turismo,VENGA,KIA,Blanc,B,16,4582222.08,426591.17
2013S000020,9,No es causa del peatón,Turismo,PASSAT,VOLKSWAGEN,Gris,B,47,4577528.27,427563.78
2013S000701,13,No es causa del peatón,Taxi,JETTA,VOLKSWAGEN,Altres,BTP,5,4585365.01,428466.64
2013S000702,14,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Blanc,B,5,4582978.24,430188.51
2013S000843,9,No es causa del peatón,Motocicleta,SR 125,YAMAHA,Negre,B,3,4583820.36,431828.84
2013S000847,9,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,22,4584012.23,431639.22
2013S000848,9,No es causa del peatón,Turismo,FR-V,HONDA,Gris,B,5,4588406.8,433205.77
2013S000851,9,No es causa del peatón,Taxi,PRIUS,TOYOTA,Altres,BTP,22,4583438.47,430276.09
2013S000978,11,No es causa del peatón,"Camión > 3,5 Tm",ATLEON 110,NISSAN,Blanc,C,34,4587526.52,432596.63
2013S006713,13,No es causa del peatón,Turismo,Altea,SEAT,Negre,B,19,4583478.86,430912.52
2013S006714,14,No es causa del peatón,Furgoneta,TRANSIT,FORD,Altres,BTP,10,4585376.14,432167.92
2013S006715,13,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Negre,B,31,4584295.95,433194.6
2013S006717,14,Desobedecer Semáforo,Turismo,C5,CITROEN,Gris,B,48,4587072,431778.92
2013S006853,19,No es causa del peatón,Motocicleta,SES 150,HONDA,Gris,A,23,4584701.74,431679.84
2013S000024,12,No es causa del peatón,"Camión <= 3,5 Tm",Desconocido,MERCEDES,Blanc,C,5,4581176.67,430896.48
2013S000030,16,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,33,4586422.68,431667.37
2013S000153,14,No es causa del peatón,Turismo,CORDOBA,SEAT,Blanc,B,4,4579046.22,428472.03
2013S000285,17,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Beige,Desconocido,Desconocido,4588404.88,432700.31
2013S000287,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,5,4582400.97,429101.84
2013S005881,1,No es causa del peatón,Turismo,AYGO,TOYOTA,Blanc,B,13,4582760.74,430794.78
2013S005883,6,No es causa del peatón,Motocicleta,GSF 600 BANDIT,SUZUKI,Negre,A,6,4584391.21,434814.7
2013S006018,16,No es causa del peatón,Ciclomotor,Desconocido,Desconocido,Vermell,Desconocido,Desconocido,4582247.74,432855.83
2013S006019,22,No es causa del peatón,Motocicleta,XLH 883,HARLEY DAVIDSON,Negre,A,2,4583658.25,431752.28
2013S006020,23,No es causa del peatón,Turismo,207,PEUGEOT,Gris,B,26,4581292.31,429255.49
2013S006025,9,No es causa del peatón,Tractocamión,R 164,SCANIA,Blanc,E C,1,4583157.32,433716.26
2013S006026,10,No es causa del peatón,Motocicleta,SCOOPY 100,HONDA,Negre,B,23,4583375.73,432039.19
2013S006155,17,No es causa del peatón,Turismo,C5,CITROEN,Negre,B,19,4584671.74,433942.28
2013S006156,18,No es causa del peatón,Turismo,IX35,HYUNDAI,Blanc,B,51,4584440.03,431224.43
2013S006985,8,No es causa del peatón,Turismo,307,PEUGEOT,Blau,B,24,4582114.99,425657.94
2013S007120,17,Cruzar fuera de paso peatonal,Turismo,MONDEO,FORD,Gris,B,31,4583639.97,426878.11
2013S000547,16,No es causa del peatón,Motocicleta,GSR 600,SUZUKI,Negre,A,5,4582127.52,426809.73
2013S006748,2,No es causa del peatón,Motocicleta,NS125,DAELIM,Gris,B,6,4582547.04,430616.9
2013S006869,14,No es causa del peatón,Turismo,CLIO,RENAULT,Gris,B,12,4588076.51,432106.37
2013S006871,16,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Blanc,AM,3,4588384.1,433008.41
2013S006874,19,Desobedecer Semáforo,Motocicleta,SH 125,HONDA,Blanc,A1,1,4582941.6,427386.13
2013S006878,18,No es causa del peatón,Turismo,CELICA,TOYOTA,Vermell,B,2,4589054.97,432400.61
2013S007002,14,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,Desconocido,Desconocido,4584210.22,429774.14
2013S007005,17,No es causa del peatón,Motocicleta,FAZER,YAMAHA,Negre,B,4,4582884.18,427536.03
2013S005655,14,No es causa del peatón,Turismo,SX 4,SUZUKI,Blanc,B,31,4583930.28,426115.23
2013S005656,15,No es causa del peatón,Bicicleta,ROCKRIDER,DECATHLON,Negre,Desconocido,Desconocido,4582817.74,432236.76
2013S005786,15,No es causa del peatón,Turismo,C 220,MERCEDES,Gris,B,38,4581244.97,427787.19
2013S007131,10,No es causa del peatón,Taxi,Altea,SEAT,Negre/Groc,BTP,1,4584379.12,428149.9
2013S007134,13,No es causa del peatón,AutobŁs,Desconocido,IVECO FIAT,Vermell,D,10,4581413.6,429998.73
2013S007135,15,No es causa del peatón,Furgoneta,TRAFFIC,RENAULT,Altres,BTP,5,4580964.74,429336.6
2013S007261,19,No es causa del peatón,Taxi,ALHAMBRA,SEAT,Altres,BTP,8,4580298.21,428244.45
2013S007261,19,No es causa del peatón,Turismo,131,SEAT,Blau,B,29,4580298.21,428244.45
2013S007263,21,No es causa del peatón,Turismo,MICRA,NISSAN,Blanc,B,24,4585827.78,433367.4
2013S007263,21,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4585827.78,433367.4
2013S007265,23,No es causa del peatón,Turismo,TOURNEO,FORD,Blau,B,20,4580719.88,426980.88
2013S007401,12,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,8,4586354.33,431729.45
2013S005391,22,No es causa del peatón,Taxi,TOLEDO,SEAT,Altres,BTP,4,4583367.57,429087.75
2013S003815,8,No es causa del peatón,Bicicleta,Desconocido,BH,Blau,Desconocido,Desconocido,4586467.03,432066.91
2013S003953,16,No es causa del peatón,Turismo,JUMPY,CITROEN,Platejat,B,21,4584220.75,426324.82
2013S003956,16,No es causa del peatón,Turismo,ASTRA,OPEL,Altres,B,36,4582765.18,426985.31
2013S003957,18,No es causa del peatón,AutobŁs,O 530,MERCEDES-BENZ,Vermell,D,25,4588246.5,430196.04
2013S004788,9,No es causa del peatón,Ciclomotor,FREE,PIAGGIO,Vermell,B,Desconocido,4582644.17,429946.52
2013S004792,10,No es causa del peatón,Turismo,AURIS,TOYOTA,Gris,Desconocido,Desconocido,4581629.73,429605.41
2013S004793,11,No es causa del peatón,Turismo,AVENSIS,TOYOTA,Gris,B,34,4583981.16,431242.35
2013S004925,16,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Blanc,B,4,4588544.68,433710.83
2013S004925,16,No es causa del peatón,Turismo,BRAVA,FIAT,Gris,B,18,4588544.68,433710.83
2013S004927,18,No es causa del peatón,Motocicleta,SH 125,HONDA,Marr˘,B,16,4588880.76,432417.82
2013S004466,17,No es causa del peatón,Furgoneta,JUMPY,CITROEN,Blanc,B,12,4581425.34,430025.02
2013S004595,10,No es causa del peatón,Turismo,CORDOBA,SEAT,Groc,Desconocido,Desconocido,4589733.61,432464.34
2013S004599,19,No es causa del peatón,Turismo,MERIVA,OPEL,Gris,B,33,4582888.51,430698.74
